ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
0.1048,-0.0046,2.0140,-0.2135,-0.3963,-0.1525,,,,SGN
0.1150,0.0027,2.0151,-0.3659,-1.1585,-0.1220,,,,SGN
0.1282,0.0015,2.0254,-0.1220,-0.7317,0.1829,,,,SGN
0.1101,-0.0100,2.0260,0.1830,-1.3720,0.1525,,,,SGN
0.1206,-0.0010,2.0093,-0.0610,-1.6463,0.1829,,,,SGN
0.1491,0.0046,2.0164,-0.0610,-0.4573,0.3659,,,,SGN
0.1353,-0.0061,2.0334,,,,,,,SGN
,,,0.1829,0.6707,1.0366,-3.6875,-72.5625,-5.8750,SGN
0.1157,-0.0137,2.0200,0.8537,0.4878,0.6707,,,,SGN
0.1033,-0.0049,2.0020,,,,,,,SGN
0.1143,0.0063,2.0112,0.4878,-0.4268,0.9146,,,,SGN
0.1195,0.0004,2.0258,0.2439,-0.7622,0.7318,,,,SGN
0.1074,-0.0081,2.0168,0.4268,-1.4024,0.6707,,,,SGN
,,,0.1829,-1.9512,0.4268,,,,SGN
0.1310,-0.0042,2.0114,0.3659,-1.8598,0.3659,,,,SGN
0.1587,-0.0042,2.0188,0.1829,0.0000,0.7317,,,,SGN
0.1475,-0.0015,2.0144,0.1220,0.7927,0.4268,,,,SGN
,,,,,,-3.3125,-73.2500,-5.0625,SGN
0.1301,-0.0015,2.0227,0.0000,1.3720,0.2439,,,,SGN
0.1123,-0.0046,2.0195,0.1220,0.6707,0.3659,,,,SGN
0.1023,-0.0039,2.0095,0.3049,0.0000,0.0610,,,,SGN
0.1086,0.0017,2.0173,0.1220,-1.4634,-0.1525,,,,SGN
0.1301,-0.0039,2.0200,0.3049,-1.4024,0.3049,,,,SGN
0.1379,-0.0039,2.0144,0.1220,-1.0976,0.0610,,,,SGN
0.1391,-0.0009,2.0100,-0.0305,-0.1220,0.0915,,,,SGN
0.1326,0.0042,2.0093,-0.4268,0.7317,0.1829,,,,SGN
0.1362,0.0056,2.0122,-0.3049,1.1585,-0.3049,-2.9375,-72.1875,-4.3125,SGN
0.1367,0.0017,2.0203,0.0000,1.5244,-0.0610,,,,SGN
0.1257,0.0000,2.0117,-0.3659,1.5854,-0.9146,,,,SGN
0.1167,-0.0039,2.0150,-0.4878,0.7012,-0.8841,,,,SGN
0.1248,-0.0039,2.0220,-0.4878,0.4268,-1.0976,,,,SGN
0.1250,-0.0061,2.0240,-0.2744,0.2440,-1.0976,,,,SGN
0.1194,-0.0066,2.0181,0.0610,-0.1829,-1.1585,,,,SGN
0.1226,-0.0044,2.0183,0.4268,-0.8537,-0.9146,,,,SGN
,,,,,,-3.3125,-72.8750,-5.0625,SGN
0.1181,-0.0014,2.0190,0.3049,-1.6159,-1.1585,,,,SGN
0.1257,-0.0078,2.0198,0.4268,-1.6463,-1.1585,,,,SGN
0.1304,-0.0090,2.0183,1.1585,-2.2561,-0.4878,,,,SGN
0.1305,-0.0033,2.0183,0.4879,-1.9512,-0.6098,,,,SGN
0.1396,-0.0076,2.0195,0.3049,-0.3049,0.3659,,,,SGN
0.1316,-0.0049,2.0166,0.3659,-0.3049,0.2439,,,,SGN
0.1187,0.0027,2.0183,0.0610,-0.8537,-0.0610,,,,SGN
0.1123,-0.0017,2.0205,0.4268,-1.5244,0.0610,,,,SGN
0.1274,-0.0088,2.0176,0.3049,-1.2805,0.3049,-2.9375,-72.1875,-4.6875,SGN
0.1362,-0.0061,2.0107,0.7317,-1.3415,0.1220,,,,SGN
0.1384,-0.0007,2.0100,0.1829,-0.9756,-0.1220,,,,SGN
0.1431,-0.0029,2.0198,0.3049,0.0000,-0.4573,,,,SGN
0.1304,-0.0049,2.0227,0.1220,0.6707,-0.4268,,,,SGN
0.1228,-0.0066,2.0171,-0.0610,0.3659,-0.0610,,,,SGN
0.1091,-0.0069,2.0133,0.8232,-1.3720,0.5488,,,,SGN
0.1094,0.0066,2.0195,0.5488,-2.9268,0.4268,,,,SGN
,,,,,,-4.0625,-72.5625,-5.0625,SGN
0.1381,-0.0020,2.0213,0.8232,-2.7744,0.7927,,,,SGN
0.1726,0.0059,2.0078,0.7317,-0.5488,1.0976,,,,SGN
0.1733,-0.0015,2.0144,0.6098,1.1585,0.8537,,,,SGN
0.1370,-0.0056,2.0176,0.1220,1.2195,1.3415,,,,SGN
0.1099,-0.0012,2.0151,0.6098,0.5488,0.7317,,,,SGN
0.1143,-0.0017,2.0149,0.3659,-0.5488,0.7317,,,,SGN
0.1191,-0.0027,2.0168,0.0610,-0.7317,0.6098,,,,SGN
0.1221,0.0010,2.0278,0.5488,-1.0976,0.6098,,,,SGN
0.1274,0.0002,2.0254,0.7927,-1.9512,0.4268,,,,SGN
0.1289,0.0005,2.0110,0.3659,-2.0122,0.6098,,,,SGN
,,,,,,-3.6875,-73.2500,-5.8750,SGN
0.1494,0.0049,2.0159,0.1829,-1.0976,0.3659,,,,SGN
0.1626,-0.0015,2.0107,0.4878,-0.3659,0.3659,,,,SGN
0.1514,-0.0007,2.0112,0.3049,0.6098,0.2439,,,,SGN
0.1387,0.0078,2.0120,0.1829,1.0976,0.1220,,,,SGN
0.1322,0.0042,2.0200,-0.0610,0.6098,-0.0610,,,,SGN
0.1240,0.0010,2.0090,-0.3659,0.0000,-0.2439,,,,SGN
0.1270,-0.0002,2.0095,-0.4878,-0.1220,-0.2439,,,,SGN
0.1384,-0.0005,2.0154,-0.0610,-0.0610,-0.3659,,,,SGN
0.1438,-0.0039,2.0215,0.0000,0.1829,-0.1220,,,,SGN
,,,,,,-3.6875,-72.1875,-5.0625,SGN
0.1338,-0.0042,2.0195,-0.0610,-0.3049,0.1220,,,,SGN
0.1228,0.0017,2.0212,0.0000,-0.6707,-0.1220,,,,SGN
0.1321,0.0024,2.0162,-0.0610,-1.4634,-0.1220,,,,SGN
0.1431,-0.0012,2.0137,0.2439,-0.7927,-0.2439,,,,SGN
0.1597,0.0000,2.0164,0.2439,-0.4268,0.4878,,,,SGN
0.1391,-0.0026,2.0158,0.2134,1.0366,0.7318,,,,SGN
0.1130,-0.0020,2.0190,0.6098,0.9146,0.7927,,,,SGN
0.1096,-0.0012,2.0208,0.5488,-0.3659,0.6098,,,,SGN
0.1245,-0.0034,2.0234,0.1829,-1.4024,0.6707,-3.3125,-71.8125,-5.5000,SGN
0.1416,-0.0046,2.0181,0.1220,-1.8293,0.4878,,,,SGN
0.1414,-0.0061,2.0120,0.3049,-2.0732,0.3659,,,,SGN
0.1423,0.0007,2.0107,0.2135,-1.3110,0.4878,,,,SGN
0.1465,0.0022,2.0112,0.0610,-0.5488,0.4878,,,,SGN
0.1562,0.0020,2.0159,0.0000,0.0610,0.4878,,,,SGN
0.1477,0.0012,2.0164,0.1829,0.5488,0.1220,,,,SGN
0.1367,-0.0024,2.0156,0.4268,0.7317,0.3049,,,,SGN
0.1299,0.0034,2.0149,0.4878,0.5488,0.1220,,,,SGN
