ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
1.9488,-0.1856,-0.1255,-2.6829,-3.2317,3.0488,,,,SGN
2.0039,-0.2148,-0.1128,0.1220,-3.0183,3.2622,,,,SGN
2.0068,-0.1855,-0.1294,,,,-58.0000,-81.6875,9.8125,SGN
,,,0.0000,-0.3049,1.6463,,,,SGN
1.9749,-0.1841,-0.1489,0.2439,-2.0122,0.7927,,,,SGN
1.8999,-0.1873,-0.1716,-0.2439,-6.4024,0.9756,,,,SGN
1.9027,-0.1773,-0.1434,-1.9512,-8.3537,-1.7073,,,,SGN
2.0828,-0.1890,-0.1619,-2.4390,-4.1159,-1.1585,,,,SGN
2.1641,-0.1804,-0.1611,-0.9146,0.4878,1.0366,,,,SGN
2.0317,-0.1602,-0.2050,-1.2805,1.4634,0.3049,,,,SGN
1.9417,-0.1777,-0.1785,-1.3415,-1.4024,-0.1220,,,,SGN
,,,-0.2439,-8.2927,0.4268,,,,SGN
1.9590,-0.1648,-0.1782,-0.6098,-12.5610,0.7317,,,,SGN
,,,,,,-58.3750,-80.5625,12.1875,SGN
2.0353,-0.1715,-0.1759,-0.1524,-10.7317,0.6707,,,,SGN
2.0432,-0.2104,-0.1770,0.6098,-11.2805,0.7317,,,,SGN
2.0457,-0.2153,-0.1450,0.7927,-8.3537,0.8537,,,,SGN
2.0972,-0.1986,-0.1419,0.6402,-1.0976,-0.4878,,,,SGN
2.0588,-0.1943,-0.1506,0.1829,5.7927,-0.7927,,,,SGN
1.9958,-0.1855,-0.1501,-0.3049,4.5732,-0.6707,,,,SGN
1.9792,-0.1636,-0.1810,-0.3048,-0.2744,0.9756,,,,SGN
,,,,,,-58.0000,-80.5625,11.4375,SGN
2.0354,-0.1885,-0.2188,0.2439,-1.1585,0.6098,,,,SGN
1.9274,-0.1945,-0.1631,0.7012,-0.4268,0.1829,,,,SGN
1.9475,-0.1489,-0.1189,-0.1829,-1.0976,-0.8537,,,,SGN
1.9788,-0.1372,-0.1079,-0.6707,-0.1829,-1.3415,,,,SGN
2.0061,-0.1511,-0.1135,-0.1220,0.3049,-1.7683,,,,SGN
2.0962,-0.1636,-0.1829,-0.9756,1.4634,-1.0976,,,,SGN
2.1843,-0.1577,-0.2087,-2.0732,7.3780,-0.5488,,,,SGN
2.1357,-0.1838,-0.2285,-2.2561,12.6220,-1.0366,,,,SGN
2.0029,-0.2190,-0.2485,-0.3049,12.7439,-0.9146,,,,SGN
,,,,,,-58.3750,-82.0625,12.1875,SGN
1.9019,-0.2192,-0.2612,0.9146,10.0610,-1.1585,,,,SGN
1.9087,-0.1917,-0.2544,1.6463,8.8415,-2.5610,,,,SGN
2.0076,-0.1697,-0.2039,2.1341,8.9024,-3.2927,,,,SGN
2.0403,-0.1476,-0.1294,3.2317,8.2317,-4.1768,,,,SGN
1.9968,-0.1226,-0.0933,2.0732,5.8537,-4.4512,,,,SGN
1.9915,-0.1296,-0.0776,1.7073,4.8171,-4.3293,,,,SGN
2.0166,-0.1477,-0.0708,0.8537,5.7927,-3.8415,,,,SGN
2.0813,-0.1387,-0.0830,-0.3049,8.3537,-3.1707,,,,SGN
2.1155,-0.1433,-0.0950,-1.0976,11.4024,-2.8659,,,,SGN
,,,,,,-58.7500,-80.9375,11.4375,SGN
2.0630,-0.1536,-0.1055,-1.5854,13.0488,-1.8902,,,,SGN
1.9744,-0.1470,-0.1047,-2.5610,11.0976,-0.8537,,,,SGN
1.9512,-0.1326,-0.1028,-2.1341,5.8537,0.9146,,,,SGN
1.9490,-0.1318,-0.1301,,,,,,,SGN
1.9504,-0.1367,-0.1372,-1.7683,-1.7073,3.1098,,,,SGN
2.0046,-0.1592,-0.1384,-2.2256,-2.8659,1.7988,,,,SGN
2.0357,-0.1706,-0.1265,-0.4268,0.8537,1.9512,,,,SGN
1.9868,-0.1509,-0.1365,0.1829,3.7805,1.5854,,,,SGN
,,,0.3659,3.5976,0.9146,,,,SGN
1.9829,-0.1501,-0.1687,0.4878,-0.2439,1.9512,,,,SGN
2.0061,-0.1558,-0.1516,0.0610,-4.5732,2.3780,,,,SGN
2.0166,-0.1597,-0.1179,,,,-58.3750,-80.5625,10.6250,SGN
2.0195,-0.1606,-0.0969,-0.2134,-8.3232,2.7439,,,,SGN
2.0217,-0.1621,-0.0986,-0.9146,-7.0122,2.6829,,,,SGN
2.0107,-0.1610,-0.1131,-1.1585,-5.1829,2.9878,,,,SGN
1.9805,-0.1582,-0.1167,-1.0366,-8.2622,2.9573,,,,SGN
1.9792,-0.1541,-0.1147,-1.4024,-12.7439,2.6220,,,,SGN
2.0181,-0.1501,-0.1252,-2.1951,-14.9390,2.7439,,,,SGN
2.0388,-0.1624,-0.1370,-1.8293,-16.5244,3.5976,,,,SGN
2.0344,-0.1807,-0.1467,-2.0732,-15.4268,3.5366,,,,SGN
2.0369,-0.1829,-0.1643,-2.0122,-11.2195,2.7439,-58.7500,-80.5625,11.4375,SGN
2.0369,-0.1868,-0.1775,-1.7683,-7.1341,2.0122,,,,SGN
2.0015,-0.1895,-0.1829,-2.0122,-4.1463,1.1585,,,,SGN
1.9792,-0.1885,-0.1958,-1.7073,-2.0122,-0.1829,,,,SGN
2.0264,-0.1924,-0.2117,-1.4024,-0.6707,-0.4268,,,,SGN
2.0624,-0.2113,-0.2170,-0.5793,0.7012,-0.3354,,,,SGN
1.9985,-0.2061,-0.1880,-0.3659,2.0732,-0.9146,,,,SGN
2.0022,-0.1890,-0.1663,0.8537,2.4390,-0.1220,,,,SGN
2.0535,-0.1770,-0.1978,,,,,,,SGN
,,,0.3659,3.1098,1.9512,-59.1250,-80.1875,10.6250,SGN
2.0002,-0.1787,-0.1904,1.2195,5.1829,0.4878,,,,SGN
1.9231,-0.1802,-0.1709,1.5854,5.2439,-0.5488,,,,SGN
2.0459,-0.1631,-0.1643,1.8293,1.6463,-0.0610,,,,SGN
2.0837,-0.1711,-0.1311,1.2500,3.1402,0.4269,,,,SGN
2.0710,-0.1817,-0.1594,0.9756,8.7805,0.2439,,,,SGN
1.9658,-0.1680,-0.1636,1.4024,8.6585,1.1585,,,,SGN
,,,1.7683,4.7561,0.3659,,,,SGN
1.9481,-0.1679,-0.1270,1.2195,-1.0976,0.3049,,,,SGN
,,,0.8537,-3.3537,0.4878,-59.5000,-81.6875,11.4375,SGN
2.0520,-0.1755,-0.1077,0.1829,-0.6098,-0.0610,,,,SGN
2.0377,-0.1744,-0.1178,-0.5488,3.1707,-0.9146,,,,SGN
2.0061,-0.1716,-0.1597,-0.4878,3.2927,-0.0610,,,,SGN
1.9844,-0.1738,-0.1592,-0.3659,-1.5244,0.2135,,,,SGN
2.0039,-0.1824,-0.1741,0.1829,-2.0122,0.4268,,,,SGN
2.0269,-0.1873,-0.1897,0.1829,0.3049,0.7317,,,,SGN
2.0186,-0.1875,-0.1685,0.7317,3.8415,0.1220,,,,SGN
1.9753,-0.1814,-0.1553,0.6707,5.3049,-0.3659,,,,SGN
1.9614,-0.1760,-0.1626,1.0976,4.0244,-0.9756,,,,SGN
2.0027,-0.1824,-0.1633,1.3415,2.5000,-0.3659,-57.6875,-80.1875,11.4375,SGN
2.0559,-0.1841,-0.1377,1.2195,2.4390,-0.3049,,,,SGN
2.0828,-0.1855,-0.1406,0.6098,3.2927,0.7927,,,,SGN
2.0273,-0.1794,-0.1387,0.3659,2.9268,0.0000,,,,SGN
1.9595,-0.1738,-0.1152,0.1829,1.8902,-0.9146,,,,SGN
1.9731,-0.1794,-0.1274,-0.1829,-0.3049,-0.6098,,,,SGN
2.0247,-0.1768,-0.1379,0.0000,-0.6098,-0.0610,,,,SGN
