ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
2.0500,-0.0635,-0.2517,1.5854,-2.0732,1.2805,,,,SGN
2.0103,-0.0503,-0.2314,1.8902,-3.4756,1.6463,,,,SGN
2.0359,-0.0567,-0.2319,2.8963,-2.5915,2.3476,,,,SGN
2.0413,-0.0852,-0.2217,3.4756,-1.6463,2.7439,,,,SGN
1.9458,-0.0818,-0.1909,2.6829,-2.0732,2.4390,,,,SGN
1.9167,-0.0825,-0.1865,2.6829,-5.3049,1.9512,-60.5625,-85.3125,11.0000,SGN
1.9546,-0.0889,-0.2048,3.3537,-8.4146,2.2561,,,,SGN
2.0103,-0.0901,-0.2229,2.9878,-6.4024,2.6220,,,,SGN
2.0730,-0.0981,-0.2158,2.8049,0.0610,1.7073,,,,SGN
2.1042,-0.1165,-0.2188,2.6220,7.8659,1.3415,,,,SGN
2.1113,-0.1177,-0.1980,,,,,,,SGN
2.0522,-0.0957,-0.1602,1.6463,10.7012,2.9878,,,,SGN
1.9824,-0.0576,-0.1257,-0.1220,7.8659,3.2927,,,,SGN
1.9675,-0.0466,-0.0894,-1.7683,6.0366,2.8049,,,,SGN
1.9727,-0.0745,-0.0806,-1.7683,5.6707,2.1951,-59.5000,-84.2500,12.1875,SGN
1.9690,-0.0879,-0.0964,-2.7439,7.9268,0.9756,,,,SGN
1.9646,-0.0898,-0.0896,-2.9268,9.6951,-0.9146,,,,SGN
1.9653,-0.1113,-0.1543,-2.1341,5.6098,-0.6707,,,,SGN
1.9910,-0.0996,-0.2029,-1.4024,-1.1585,-0.1220,,,,SGN
2.0142,-0.0757,-0.2063,-0.3049,-4.0244,-0.1220,,,,SGN
2.0889,-0.0745,-0.2625,-0.6098,-2.9268,1.4024,,,,SGN
2.1497,-0.0857,-0.2732,0.9146,-2.3171,1.9512,,,,SGN
2.0532,-0.0896,-0.2290,1.8293,1.1585,2.4390,,,,SGN
1.9988,-0.0762,-0.2019,1.5244,0.7317,3.7195,,,,SGN
1.9648,-0.0767,-0.1909,0.6707,-0.4268,2.8049,,,,SGN
1.9199,-0.0916,-0.1680,1.1585,-2.1951,1.6463,,,,SGN
1.9333,-0.0996,-0.1675,,,,-60.1875,-84.2500,10.6250,SGN
1.9941,-0.0979,-0.1597,0.5488,-3.9024,0.5183,,,,SGN
2.0686,-0.1084,-0.1638,-0.9146,1.4634,-0.1220,,,,SGN
2.1096,-0.1294,-0.1543,-0.5488,3.4756,0.3659,,,,SGN
2.0532,-0.1235,-0.1697,-0.1829,3.4146,0.4268,,,,SGN
2.0032,-0.1111,-0.1692,-1.0366,1.7683,0.0610,,,,SGN
