ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
1.4976,-0.9663,0.8977,5.2439,-3.7195,1.5854,,,,SGN
1.4832,-1.0196,0.8573,5.7622,3.3232,0.7012,,,,SGN
,,,,,,-35.0625,-63.4375,-1.5625,SGN
1.5244,-0.9841,0.8635,6.2805,7.8049,-1.0366,,,,SGN
1.5080,-0.9802,0.8119,5.8232,4.0244,0.0305,,,,SGN
1.5652,-0.9954,0.8823,5.1829,-1.2195,-0.4268,,,,SGN
1.5906,-0.9841,1.0425,3.8415,-2.3780,-0.5488,,,,SGN
1.5012,-0.9829,1.1589,2.5610,-2.5610,-0.6098,,,,SGN
1.3936,-0.9719,1.1931,1.5244,-2.0732,-0.9756,,,,SGN
1.4443,-0.9292,1.1746,0.1829,-2.2561,-1.7073,,,,SGN
1.5935,-0.9026,1.1042,-1.0976,-2.7439,-0.9756,,,,SGN
1.6360,-0.9133,1.0222,-2.8659,-2.5000,-0.5488,,,,SGN
,,,,,,-32.5000,-64.8750,-2.7500,SGN
1.5187,-0.9370,1.0402,-4.7866,-0.6402,-2.3476,,,,SGN
1.5625,-0.9353,1.0002,-6.8293,-2.2561,-1.3415,,,,SGN
1.5820,-0.9434,0.9836,-5.5488,-3.2927,0.6707,,,,SGN
1.5034,-0.9727,0.9397,-4.8780,-2.5000,1.6463,,,,SGN
1.5195,-0.9883,0.8711,-1.5854,0.1220,1.8902,,,,SGN
1.5557,-0.9753,0.8179,-0.7317,-0.9756,2.0732,,,,SGN
1.5803,-0.9956,0.9414,1.6463,6.4024,1.7683,,,,SGN
1.5122,-1.0659,0.8093,3.7805,6.1585,-0.6098,,,,SGN
1.5025,-1.0292,0.7869,8.0183,-0.8537,-0.6098,,,,SGN
,,,,,,-34.6875,-63.4375,-2.3125,SGN
1.5413,-0.9768,0.7217,6.2805,2.9268,1.0366,,,,SGN
1.6370,-0.9646,0.9370,2.3780,3.2622,0.4574,,,,SGN
1.5999,-1.0381,1.1296,2.0732,-4.0854,2.9268,,,,SGN
1.4504,-1.0132,1.1680,1.8902,-6.8902,3.0488,,,,SGN
1.3850,-0.9451,1.1584,0.6098,-7.2561,0.4268,,,,SGN
1.4138,-0.9175,1.0820,-0.5488,-3.5976,-1.1585,,,,SGN
1.5110,-0.9325,0.9442,0.0610,0.3659,-0.3049,,,,SGN
1.5042,-0.9548,0.8821,-0.9146,5.3659,0.1829,,,,SGN
,,,-0.6098,8.4146,-0.7317,-32.5000,-64.5000,-2.3125,SGN
1.5047,-0.9692,0.8995,-0.6707,7.5610,-1.2805,,,,SGN
