ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
0.3328,-0.2979,1.9932,-1.8902,-3.8415,0.7317,,,,SGN
0.3457,-0.2874,1.9659,-2.3171,-3.8415,0.1829,,,,SGN
0.2998,-0.2681,1.9739,-2.8049,-4.4512,-0.2439,,,,SGN
0.2852,-0.2651,1.9724,-3.2317,-5.4878,0.3049,,,,SGN
0.3363,-0.2674,1.9424,-3.2317,-6.4024,1.0976,,,,SGN
,,,-2.9268,-3.7805,1.2805,-8.8125,-69.2500,-7.0625,SGN
0.4023,-0.2588,1.9900,,,,,,,SGN
0.4150,-0.2727,1.9529,-4.0854,0.0000,0.7317,,,,SGN
,,,-3.4756,4.4512,1.1585,,,,SGN
0.4810,-0.2998,1.9111,-2.3171,6.4024,-0.1829,,,,SGN
0.3109,-0.2765,1.9926,-2.2561,9.1768,-0.3353,,,,SGN
0.2256,-0.2947,1.9907,-1.6463,2.9268,-1.0366,,,,SGN
0.2029,-0.3198,2.0110,-1.5854,-0.7317,-1.8902,,,,SGN
0.2578,-0.3418,2.0208,-1.5854,-3.9024,-1.7073,,,,SGN
0.3274,-0.3516,2.0293,-1.3415,-5.0000,-1.2195,,,,SGN
0.3381,-0.3467,2.0369,-1.9512,-3.8415,-1.5854,,,,SGN
0.3052,-0.3435,2.0359,,,,-9.5000,-67.4375,-4.6875,SGN
0.2925,-0.3442,2.0188,-2.0732,-4.2683,-1.7073,,,,SGN
,,,-1.6463,-7.1341,-1.0976,,,,SGN
0.3074,-0.3196,1.9654,-1.0366,-9.8171,-0.5488,,,,SGN
0.4226,-0.2832,1.9905,-0.6098,-8.8415,0.3659,,,,SGN
0.4248,-0.2700,2.0137,-0.0610,-4.8171,0.3049,,,,SGN
0.3840,-0.2781,1.9939,0.0610,0.5488,-0.9146,,,,SGN
0.3252,-0.2947,1.9622,0.0000,1.8902,-0.5488,,,,SGN
,,,0.4268,0.1829,-0.8537,,,,SGN
0.2856,-0.2951,1.9362,0.5488,-3.3232,-0.9451,,,,SGN
0.4226,-0.3088,1.9062,1.8293,-2.8659,-0.6098,,,,SGN
,,,,,,-8.4375,-68.5625,-6.3125,SGN
0.6272,-0.3086,1.9524,1.8293,3.2927,-1.9512,,,,SGN
0.5618,-0.2637,2.0176,1.8293,14.3902,-1.7683,,,,SGN
0.4160,-0.2805,1.9946,1.2805,17.6220,-2.3171,,,,SGN
0.2116,-0.2843,1.9766,0.7622,11.9817,-2.2256,,,,SGN
0.1883,-0.2991,1.9713,0.7317,5.3659,-3.0488,,,,SGN
0.2971,-0.3044,1.9790,0.2744,2.7439,-3.3232,,,,SGN
0.3428,-0.2959,2.0110,-0.3659,1.8902,-2.9878,,,,SGN
0.3323,-0.3059,2.0276,,,,,,,SGN
,,,-0.9756,1.4024,-3.0488,,,,SGN
,,,,,,-12.0625,-68.8750,-6.3125,SGN
0.2995,-0.3337,2.0078,-0.9146,0.6098,-2.3780,,,,SGN
0.2759,-0.3367,1.9734,-0.8232,-1.3720,-2.5915,,,,SGN
0.3120,-0.3374,1.9636,,,,,,,SGN
0.3643,-0.3262,1.9541,-0.1220,-3.4451,-0.5488,,,,SGN
0.3806,-0.3025,1.9878,-0.4878,-0.3659,-0.2439,,,,SGN
0.3923,-0.2949,1.9976,-1.1585,2.9878,-0.3049,,,,SGN
0.3973,-0.3029,1.9647,-0.7317,5.9756,-0.3049,,,,SGN
,,,0.6707,7.5610,0.1220,,,,SGN
0.3577,-0.2852,1.9500,1.5244,8.0488,-0.7927,,,,SGN
,,,,,,-9.1250,-69.2500,-4.6875,SGN
0.2959,-0.2544,1.9944,0.8537,8.2317,-1.2195,,,,SGN
0.2495,-0.2765,2.0034,0.9146,4.8780,-1.5854,,,,SGN
0.1936,-0.3162,2.0015,0.7317,1.7378,-2.0427,,,,SGN
0.2534,-0.3030,1.9897,0.4268,-2.9268,-1.3415,,,,SGN
0.3284,-0.3118,2.0017,0.8841,-0.2134,-0.8232,,,,SGN
0.3564,-0.3169,2.0032,0.9146,4.4512,-0.6098,,,,SGN
0.3723,-0.3171,1.9856,,,,,,,SGN
0.3672,-0.3127,1.9697,1.1280,7.0122,0.0915,,,,SGN
,,,,,,-10.6250,-68.5625,-5.5000,SGN
0.3071,-0.2960,1.9737,2.1341,7.1951,0.1220,,,,SGN
,,,2.2561,6.1585,0.3659,,,,SGN
0.2529,-0.2769,2.0044,1.8902,5.0000,0.0000,,,,SGN
0.2302,-0.2766,2.0291,,,,,,,SGN
0.2505,-0.2935,2.0034,1.3110,2.5305,-1.2805,,,,SGN
0.2930,-0.3086,1.9888,1.2195,1.4024,-0.6707,,,,SGN
0.3567,-0.3157,1.9405,1.5244,3.3537,-0.9756,,,,SGN
0.3987,-0.2886,1.9961,2.5305,7.3476,0.3049,,,,SGN
0.2688,-0.2637,2.0381,3.4146,11.4024,0.5488,,,,SGN
0.2051,-0.2729,2.0249,4.2683,9.5122,0.3659,-8.0625,-69.6250,-6.3125,SGN
0.2034,-0.3015,1.9893,5.7927,5.1220,0.3049,,,,SGN
0.2019,-0.3130,1.9409,7.8049,2.4390,0.9756,,,,SGN
0.1987,-0.2866,1.9556,8.2317,1.4634,1.7683,,,,SGN
0.1924,-0.2468,2.0337,7.5000,-1.2195,2.3780,,,,SGN
0.2451,-0.2686,2.0940,6.4634,-2.2561,2.1951,,,,SGN
0.3060,-0.3231,2.0963,6.1585,0.0000,2.0122,,,,SGN
0.4031,-0.3660,2.0151,6.6463,4.9390,3.1098,,,,SGN
0.4468,-0.3687,2.0093,,,,,,,SGN
,,,5.7317,8.4756,2.7439,-9.5000,-70.3750,-5.5000,SGN
0.3533,-0.3311,2.0635,,,,,,,SGN
0.2583,-0.3000,2.0237,5.8537,8.5366,2.2561,,,,SGN
0.2708,-0.2832,2.0183,4.6341,3.5366,1.1585,,,,SGN
0.2717,-0.3125,1.9958,4.4512,-0.9756,1.4634,,,,SGN
0.1460,-0.3665,1.9626,5.7317,-3.6585,4.4512,,,,SGN
0.1208,-0.2192,2.2217,4.0244,-18.6585,0.8537,,,,SGN
0.2695,-0.0618,2.2627,-0.6707,-21.8902,1.5244,,,,SGN
0.3893,-0.0399,2.2013,-9.2073,-12.2561,-1.3415,,,,SGN
,,,,,,-8.0625,-68.8750,-5.8750,SGN
0.4512,-0.1697,2.2288,,,,,,,SGN
0.1923,-0.4141,2.2109,-13.1707,-22.5610,4.6951,,,,SGN
0.2546,-0.3577,2.2410,-23.4146,-69.3293,8.7195,,,,SGN
0.4377,-0.3408,2.2925,-37.0122,-78.2927,5.1829,,,,SGN
0.5502,-0.4248,2.2689,-45.0305,-36.9817,1.9512,,,,SGN
0.5896,-0.5112,2.1611,-51.8293,15.4268,-4.0244,,,,SGN
0.5232,-0.5535,2.1052,-54.0854,36.4024,-5.3049,-10.6250,-66.6875,-6.3125,SGN
