ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
,,,-0.0610,3.1098,-0.7927,-59.5000,-79.8750,13.7500,SGN
1.9798,-0.1938,-0.2905,-0.7927,2.8963,-0.4268,,,,SGN
1.9900,-0.1882,-0.2893,-1.7683,4.5122,-0.9756,,,,SGN
1.9874,-0.1484,-0.2563,-1.7683,6.5244,-1.3415,,,,SGN
2.0081,-0.1340,-0.3013,-1.7378,8.5976,-0.3049,,,,SGN
2.0088,-0.1528,-0.3064,-2.4390,8.5976,-1.0976,,,,SGN
1.9966,-0.1982,-0.3010,-2.4390,12.1951,-1.9512,,,,SGN
2.0083,-0.2263,-0.3169,-1.6463,12.5610,-1.2805,,,,SGN
2.0027,-0.2195,-0.3147,-1.4024,11.7073,-1.2805,,,,SGN
1.9797,-0.2136,-0.3018,-0.9146,12.0122,-1.8293,-59.8750,-80.5625,13.3750,SGN
1.9761,-0.2263,-0.2910,,,,,,,SGN
2.0093,-0.2185,-0.2761,0.2744,14.0549,-2.7439,,,,SGN
2.0239,-0.1958,-0.2896,0.1220,14.5732,-2.9878,,,,SGN
2.0149,-0.1924,-0.2644,-0.4878,15.4878,-3.0488,,,,SGN
1.9963,-0.1956,-0.2517,-0.4268,17.1951,-3.4146,,,,SGN
1.9868,-0.1853,-0.2234,-0.5487,16.2500,-4.4817,,,,SGN
1.9861,-0.1733,-0.2153,-0.7927,14.2073,-4.7561,,,,SGN
2.0117,-0.1392,-0.2053,,,,,,,SGN
2.0479,-0.1216,-0.1978,-1.6463,14.0244,-4.7561,,,,SGN
,,,-2.6829,15.2439,-4.7561,-59.5000,-80.9375,12.6250,SGN
2.0621,-0.0987,-0.1905,-3.1098,18.0488,-4.1463,,,,SGN
2.0710,-0.0945,-0.2412,-3.7195,19.6341,-0.3049,,,,SGN
1.9270,-0.1157,-0.2083,-3.2927,13.1402,1.6463,,,,SGN
1.8599,-0.1548,-0.1887,-2.9268,7.8659,0.6098,,,,SGN
1.9106,-0.1670,-0.2192,-1.3415,-0.9146,2.6220,,,,SGN
1.9519,-0.1274,-0.2102,-1.4634,-4.2073,2.6829,,,,SGN
1.9941,-0.1233,-0.2192,,,,,,,SGN
2.0454,-0.1589,-0.2515,-1.7988,-3.5366,1.6463,,,,SGN
2.0410,-0.1794,-0.2866,-1.0976,-3.4146,2.4390,,,,SGN
2.0115,-0.1750,-0.2642,,,,-58.3750,-79.8125,11.8125,SGN
,,,-0.6098,-2.6829,2.3171,,,,SGN
1.9954,-0.1772,-0.2380,-0.9146,-0.9756,1.0366,,,,SGN
1.9998,-0.1654,-0.1783,-0.5793,0.8232,0.4879,,,,SGN
1.9731,-0.1843,-0.2112,-0.0610,-1.9512,1.0976,,,,SGN
1.9858,-0.1836,-0.2300,0.3049,-4.8780,0.1829,,,,SGN
2.0288,-0.1789,-0.2273,0.7927,-3.6280,-1.0671,,,,SGN
2.0366,-0.1682,-0.2268,1.5244,-1.0366,-1.0976,,,,SGN
2.0103,-0.1636,-0.2227,1.0976,0.6098,-1.2195,,,,SGN
1.9932,-0.1714,-0.2283,1.6463,-0.5488,-1.8902,-59.1250,-80.9375,12.6250,SGN
1.9932,-0.1841,-0.2219,2.3171,-1.7073,-1.8902,,,,SGN
2.0044,-0.1892,-0.2202,2.8049,-2.3171,-1.3415,,,,SGN
2.0130,-0.1536,-0.1840,2.1341,-0.6707,-1.0366,,,,SGN
2.0403,-0.1445,-0.2083,1.9512,1.4634,0.9756,,,,SGN
2.0288,-0.1462,-0.2056,0.7317,0.7927,1.1585,,,,SGN
1.9481,-0.1849,-0.1993,0.7622,0.3659,-0.0915,,,,SGN
1.9885,-0.1990,-0.2278,1.9512,-3.1707,0.9756,,,,SGN
,,,,,,-59.1250,-80.9375,11.8125,SGN
2.0330,-0.1467,-0.1974,0.7012,-0.5183,-0.2134,,,,SGN
2.0281,-0.1443,-0.2068,-0.1829,2.6829,-0.2439,,,,SGN
2.0142,-0.1536,-0.2292,0.1220,2.3780,0.1220,,,,SGN
1.9880,-0.1459,-0.2356,-0.3048,1.0061,-0.1525,,,,SGN
2.0217,-0.1375,-0.1758,-1.3415,3.4146,-0.9146,,,,SGN
2.0091,-0.1874,-0.2007,0.4268,3.1098,-0.3354,,,,SGN
2.0154,-0.1980,-0.2375,0.6098,1.3415,-0.7317,,,,SGN
2.0251,-0.2017,-0.2307,0.9756,2.3780,-1.1585,-58.3750,-80.5625,11.8125,SGN
2.0103,-0.2100,-0.2224,1.1585,2.7439,-0.4878,,,,SGN
1.9907,-0.1995,-0.2041,1.7073,2.6220,-0.7317,,,,SGN
2.0071,-0.1755,-0.1895,,,,,,,SGN
2.0588,-0.1599,-0.1719,0.4878,5.1220,-0.7317,,,,SGN
2.0754,-0.1741,-0.1921,0.0610,11.1280,-0.8841,,,,SGN
2.0157,-0.1974,-0.2367,0.9756,13.4146,-0.8537,,,,SGN
1.9795,-0.2043,-0.2463,1.5244,10.6707,-0.4878,,,,SGN
,,,2.7439,7.6220,-0.4268,,,,SGN
2.0116,-0.2024,-0.2168,3.5366,5.7927,-0.2439,,,,SGN
,,,3.7805,4.1463,0.9756,-59.1250,-81.3125,11.0000,SGN
2.0527,-0.1816,-0.1699,3.4756,3.9634,0.4878,,,,SGN
2.0076,-0.1713,-0.1577,3.7805,4.6341,0.6707,,,,SGN
1.9692,-0.1731,-0.1604,3.9024,3.1707,1.0366,,,,SGN
1.9912,-0.1768,-0.1978,4.8780,0.5183,-0.0610,,,,SGN
2.0212,-0.1805,-0.2437,5.5488,-0.4878,-0.5488,,,,SGN
,,,5.9146,2.3171,-1.2805,,,,SGN
2.0334,-0.1660,-0.2104,6.0976,4.7561,-1.5244,,,,SGN
2.0071,-0.1433,-0.1675,,,,,,,SGN
1.9932,-0.1157,-0.1375,6.0366,7.1951,-1.3720,,,,SGN
,,,,,,-58.7500,-81.6875,11.8125,SGN
2.0120,-0.0901,-0.1272,5.3049,7.7439,-1.1585,,,,SGN
2.0195,-0.0757,-0.1220,3.9634,5.3659,-0.6098,,,,SGN
1.9702,-0.0652,-0.0432,1.4024,0.4878,0.0305,,,,SGN
1.9866,-0.0935,-0.0833,-0.6098,-2.9268,1.7073,,,,SGN
2.0388,-0.1072,-0.1396,-1.7073,-5.3049,2.0122,,,,SGN
2.0362,-0.1256,-0.1441,-3.1098,-3.3537,1.6463,,,,SGN
2.0425,-0.1580,-0.2000,-3.3537,-1.7073,1.0366,,,,SGN
