ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
-0.0933,0.3850,1.9587,-5.7317,-6.4024,5.3049,,,,SGN
-0.0732,0.3806,1.9563,-6.4024,-7.3780,5.5488,,,,SGN
-0.0388,0.3718,1.9691,-5.4268,-7.3780,5.6402,,,,SGN
-0.0330,0.3792,1.9492,-5.5488,-7.0122,6.4024,,,,SGN
-0.0657,0.3994,1.9695,-7.1951,-8.1707,7.2561,,,,SGN
-0.1024,0.4071,1.9871,-9.3598,-11.2500,8.2317,,,,SGN
-0.0786,0.3914,1.9722,-10.5488,-15.4878,7.9878,,,,SGN
-0.0532,0.3882,1.9802,-10.7927,-17.6829,8.2317,,,,SGN
,,,,,,-5.5000,-74.7500,-8.2500,SGN
-0.0906,0.3643,2.0005,-11.2805,-19.9390,8.7805,,,,SGN
-0.1553,0.3570,2.0320,-12.3780,-26.6159,9.5122,,,,SGN
-0.0798,0.3955,2.0208,-15.4268,-33.8415,10.7927,,,,SGN
0.0222,0.3848,2.0134,-15.3049,-35.6098,11.2805,,,,SGN
0.0558,0.3370,1.9119,-14.9390,-42.7439,13.9939,,,,SGN
-0.0183,0.3225,1.9595,-13.2927,-56.2805,15.0610,,,,SGN
0.0896,0.3362,2.0242,-13.0488,-61.0366,15.0000,,,,SGN
0.1101,0.3752,2.1145,-10.9146,-61.5244,16.4024,,,,SGN
,,,,,,-7.6875,-74.3750,-9.0625,SGN
0.0151,0.4238,2.1423,-7.1341,-68.1707,19.8780,,,,SGN
-0.0487,0.4713,2.1694,-11.6463,-94.4207,19.9695,,,,SGN
0.0981,0.3953,2.1365,-11.2195,-102.3781,16.1585,,,,SGN
0.4185,0.4370,2.1511,-12.8659,-102.4390,14.3293,,,,SGN
0.5015,0.4041,2.2373,-15.4268,-89.0244,10.9146,,,,SGN
0.2832,0.3538,2.3472,-20.6707,-72.2561,6.2195,,,,SGN
0.0222,0.2991,2.3940,-26.6463,-67.9878,0.9756,,,,SGN
-0.0959,0.2256,2.3979,-32.3780,-76.7073,-2.8049,,,,SGN
-0.1204,0.1965,2.3887,-37.5610,-84.5732,-5.7317,,,,SGN
-0.0891,0.1355,2.3228,,,,,,,SGN
,,,-41.2195,-83.7195,-10.4878,-14.2500,-74.3750,-9.4375,SGN
0.0007,0.0503,2.2847,,,,,,,SGN
0.0793,0.0010,2.2551,-41.9512,-75.1220,-17.8049,,,,SGN
-0.0833,-0.0448,2.1742,-43.8415,-56.2500,-28.7500,,,,SGN
-0.0901,-0.0190,2.1514,-45.9146,-38.0488,-43.1098,,,,SGN
0.0657,0.0283,2.1926,-48.9024,-40.9146,-48.1098,,,,SGN
0.2565,0.0014,2.1639,-51.6768,-54.2683,-49.7865,,,,SGN
,,,-52.5610,-52.1951,-55.3659,,,,SGN
0.4197,-0.0559,2.1316,-53.0488,-40.1829,-60.4268,,,,SGN
0.4771,-0.0938,2.0620,-52.0122,-27.3171,-65.2439,,,,SGN
0.4661,-0.0874,1.9978,-52.6829,-16.2805,-69.7561,-21.5625,-68.1875,-9.0625,SGN
0.4753,-0.0610,1.9766,-52.5610,-4.2073,-73.7195,,,,SGN
0.5376,-0.0212,1.9148,-53.3537,8.9634,-78.0488,,,,SGN
0.5946,-0.0006,1.7351,-50.0609,22.2257,-81.1585,,,,SGN
0.5818,0.0022,1.6562,-42.2561,13.6585,-77.0732,,,,SGN
0.6257,0.0261,1.6494,-37.0122,1.5244,-72.5610,,,,SGN
0.8237,0.1011,1.6873,-29.8475,-5.8232,-65.3658,,,,SGN
0.9497,0.1492,1.7246,-24.0854,1.9512,-58.3537,,,,SGN
,,,,,,-27.0000,-63.8125,-7.4375,SGN
0.9714,0.1521,1.6705,-19.8780,11.2195,-53.5976,,,,SGN
0.8562,0.1350,1.5364,-16.0976,18.4756,-48.8415,,,,SGN
0.8805,0.1370,1.4758,-11.3720,21.5243,-41.4939,,,,SGN
0.9541,0.1545,1.4368,-5.9756,19.0854,-32.3171,,,,SGN
1.0298,0.1602,1.4961,-2.8659,19.5732,-26.5854,,,,SGN
1.0088,0.1565,1.5881,2.0732,27.1647,-17.8049,,,,SGN
0.8667,0.1533,1.7136,5.4878,35.9756,-11.1585,,,,SGN
0.7346,0.1489,1.8000,5.9146,35.0000,-6.1585,,,,SGN
,,,,,,-30.6875,-61.2500,-8.2500,SGN
0.6555,0.1382,1.7896,6.1585,27.1951,-1.8902,,,,SGN
0.6226,0.1157,1.7732,6.5854,15.5488,0.5488,,,,SGN
0.6542,0.0675,1.8047,6.2805,-9.7256,6.4634,,,,SGN
0.7476,0.0657,1.8115,6.4024,-34.9390,9.8171,,,,SGN
0.8098,0.0906,1.8660,5.4878,-43.5976,10.8537,,,,SGN
0.6421,0.0522,1.8594,3.9939,-45.8841,9.6037,,,,SGN
0.4067,0.0308,1.8379,2.0732,-45.6707,6.3415,,,,SGN
0.3738,0.0154,1.7878,0.6707,-45.7927,5.3049,-32.1250,-60.1250,-8.2500,SGN
0.4062,0.0161,1.7732,0.2439,-45.7317,3.2927,,,,SGN
0.5096,0.0702,1.8042,-1.0671,-37.5000,1.0671,,,,SGN
0.6282,0.1292,1.8054,-2.3171,-22.1951,-1.3415,,,,SGN
0.6580,0.1489,1.7349,-2.0732,-14.3902,-1.9512,,,,SGN
0.6528,0.2241,1.7239,-2.7439,-13.0793,-1.0061,,,,SGN
0.5977,0.3188,1.7964,-1.3415,-19.8171,2.6220,,,,SGN
0.7735,0.3483,1.8004,-1.8293,-31.9207,9.0244,,,,SGN
0.6372,0.2725,2.0037,-2.8659,-31.5854,10.5488,,,,SGN
0.5681,0.1819,2.0884,-3.9634,-29.9390,10.6707,-34.6875,-57.6250,-6.6875,SGN
0.6189,0.1206,2.0901,-5.5488,-28.9024,11.2195,,,,SGN
0.6931,0.1064,2.0515,-7.6220,-28.9024,11.5854,,,,SGN
0.6928,0.1081,2.0507,-10.2134,-31.7988,10.8232,,,,SGN
0.7239,0.1177,2.0684,-14.0244,-41.2195,13.9024,,,,SGN
0.8910,0.1487,2.0050,-17.0731,-51.4330,19.1159,,,,SGN
0.9014,0.2136,1.9004,-18.2927,-61.8293,22.0122,,,,SGN
0.8420,0.2048,1.8105,-18.8415,-65.9146,27.9268,-36.1250,-57.6250,-4.6875,SGN
0.9905,0.2444,1.7749,-17.1341,-76.0366,36.0976,,,,SGN
0.9800,0.3167,1.7695,-18.2317,-89.2683,44.2073,,,,SGN
0.9627,0.3327,1.7155,-19.1463,-97.7439,51.8902,,,,SGN
,,,-15.9146,-96.7683,60.4878,,,,SGN
1.2280,0.3484,1.6658,-13.0488,-78.8415,66.4634,,,,SGN
1.5494,0.2427,1.6945,-6.6463,-23.4451,72.2866,,,,SGN
