ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
0.4617,-0.6631,1.8862,1.6463,-10.2439,-0.6098,,,,SGN
0.4485,-0.6587,1.8606,1.5854,-9.3902,-1.1585,,,,SGN
0.4666,-0.6365,1.8591,1.1585,-8.3537,-0.4878,,,,SGN
0.5154,-0.6335,1.8840,0.4268,-5.9756,-0.2439,,,,SGN
0.5420,-0.6499,1.8955,0.0000,-2.6829,0.5488,,,,SGN
0.5112,-0.6575,1.8882,0.0000,0.1220,0.7317,-13.5000,-63.0625,-1.1250,SGN
0.4578,-0.6614,1.8630,0.0000,0.4268,-0.0610,,,,SGN
0.4119,-0.6572,1.8538,0.0000,-2.1951,0.0610,,,,SGN
0.3948,-0.6562,1.8513,-0.4268,-5.0610,0.4878,,,,SGN
0.4189,-0.6599,1.8601,-0.4268,-6.9512,0.5488,,,,SGN
0.4646,-0.6648,1.8823,-0.9756,-7.3171,1.2195,,,,SGN
0.4766,-0.6829,1.8811,-0.3659,-7.6220,1.3415,,,,SGN
0.4766,-0.6960,1.8679,0.0610,-7.7439,1.8293,,,,SGN
0.4766,-0.6921,1.8623,1.2195,-8.1707,2.8049,,,,SGN
0.4834,-0.6995,1.8652,1.4634,-7.6829,3.2927,-13.5000,-62.3125,-2.7500,SGN
0.4946,-0.7048,1.8586,2.0732,-6.2805,3.4146,,,,SGN
0.5005,-0.6914,1.8792,2.1341,-6.5244,4.2073,,,,SGN
0.5066,-0.6794,1.8884,2.3171,-6.3415,3.8415,,,,SGN
0.5090,-0.6697,1.8713,2.1341,-4.7561,3.4756,,,,SGN
0.5198,-0.6624,1.8499,1.4024,-3.3537,2.7439,,,,SGN
0.5298,-0.6445,1.8748,1.1585,-2.5000,1.8902,,,,SGN
0.5190,-0.6477,1.8689,,,,,,,SGN
0.5173,-0.6624,1.8752,1.1585,0.9146,1.0976,,,,SGN
0.5012,-0.6633,1.9573,-0.5183,1.4939,0.6402,,,,SGN
0.4785,-0.6782,1.9182,-0.9146,0.1220,0.9146,,,,SGN
,,,,,,-12.8125,-62.0000,-3.1250,SGN
0.5002,-0.6673,1.8748,-1.4329,1.4939,0.0305,,,,SGN
0.5220,-0.6575,1.8657,-0.5488,4.4512,1.1585,,,,SGN
0.5010,-0.6555,1.8408,-0.1829,7.7439,0.4573,,,,SGN
0.5049,-0.6599,1.8831,-0.4878,6.6463,-0.3659,,,,SGN
0.4739,-0.7178,1.8142,-0.4268,8.7195,-1.5244,,,,SGN
0.5168,-0.7148,1.7759,-0.8537,8.9634,-1.7683,,,,SGN
0.4951,-0.6548,1.8279,-1.5854,10.1829,-1.0976,,,,SGN
0.4480,-0.6628,1.8774,-1.6463,10.5488,0.5488,,,,SGN
0.4373,-0.6870,1.8999,-1.2805,8.9634,1.3415,-12.8125,-63.0625,-1.5625,SGN
0.4255,-0.7061,1.9067,-0.3659,7.3780,2.8049,,,,SGN
0.4233,-0.6951,1.9006,0.0610,5.4878,3.1098,,,,SGN
0.4153,-0.6816,1.8633,0.3659,3.7195,3.1098,,,,SGN
0.4118,-0.6724,1.8579,0.7317,0.9756,2.6829,,,,SGN
0.4365,-0.6721,1.8774,1.0976,-2.7439,2.1951,,,,SGN
0.4680,-0.6733,1.8977,0.8537,-3.7805,2.1341,,,,SGN
0.4894,-0.6779,1.8921,1.1890,-2.2561,1.9817,,,,SGN
0.4714,-0.6716,1.8621,1.3415,-1.0976,0.1220,,,,SGN
,,,,,,-12.8125,-63.0625,-1.9375,SGN
0.4498,-0.6521,1.8474,1.3110,-2.1646,-1.3720,,,,SGN
0.4443,-0.6516,1.8362,1.7073,-3.4146,-2.5000,,,,SGN
0.4570,-0.6550,1.8413,2.3171,-3.3537,-2.6829,,,,SGN
0.4580,-0.6499,1.8677,2.3780,-2.6220,-2.9268,,,,SGN
0.4451,-0.6394,1.8748,1.5244,-2.7439,-2.9268,,,,SGN
0.4619,-0.6333,1.8521,0.5488,-2.6220,-3.1707,,,,SGN
0.4951,-0.6331,1.8508,-0.3049,-0.3659,-3.9634,,,,SGN
0.4790,-0.6379,1.8484,-1.2805,2.0122,-3.9024,,,,SGN
0.4431,-0.6448,1.8574,-1.7683,2.6220,-3.5976,-12.4375,-63.4375,-1.9375,SGN
0.4260,-0.6531,1.8643,-1.3415,1.6463,-3.0488,,,,SGN
0.4504,-0.6694,1.8789,-1.5854,1.7683,-2.1951,,,,SGN
0.4907,-0.6879,1.8891,-0.6098,3.7805,-0.6098,,,,SGN
0.4788,-0.7031,1.8953,-0.3659,5.8537,0.7317,,,,SGN
0.4514,-0.7041,1.8875,-0.3049,4.6951,0.6707,,,,SGN
0.4269,-0.6902,1.9026,-0.3659,1.1585,1.2805,,,,SGN
0.4336,-0.6807,1.8916,0.1829,-2.5000,1.4024,,,,SGN
0.4509,-0.6641,1.8938,0.4268,-4.2683,0.9756,-11.3125,-63.0625,-1.1250,SGN
0.4668,-0.6646,1.8867,0.8537,-4.8780,0.6098,,,,SGN
0.4832,-0.6726,1.8838,1.7073,-3.7805,0.0610,,,,SGN
0.5017,-0.6702,1.8706,1.7683,-1.7683,-0.9756,,,,SGN
0.5122,-0.6545,1.8606,1.2195,0.5488,-1.7073,,,,SGN
0.4958,-0.6594,1.8765,0.4268,2.0427,-2.2256,,,,SGN
0.4668,-0.6699,1.8743,-1.0976,2.2561,-1.7683,,,,SGN
0.4563,-0.6614,1.8879,-1.0366,1.2195,-1.6463,,,,SGN
0.4380,-0.6649,1.9298,-2.4085,1.0366,0.3049,,,,SGN
,,,,,,-11.3125,-62.6875,-1.9375,SGN
0.4521,-0.6638,1.8535,-1.9512,0.6707,1.2195,,,,SGN
0.4219,-0.6541,1.8426,-1.1890,0.1830,1.3415,,,,SGN
0.4436,-0.6768,1.8264,-0.4268,-0.7317,1.8902,,,,SGN
0.4912,-0.6626,1.8623,-0.8537,-0.1829,2.9878,,,,SGN
0.4836,-0.6875,1.8884,-0.7927,1.7683,3.1707,,,,SGN
0.4856,-0.7231,1.8906,0.0000,2.2561,3.2317,,,,SGN
0.4547,-0.7133,1.8519,0.3659,2.2561,3.3232,,,,SGN
0.4424,-0.6719,1.8506,0.4268,1.4634,3.4756,,,,SGN
0.4648,-0.6597,1.8796,0.6098,1.2195,2.3171,-10.2500,-63.0625,-1.9375,SGN
0.4717,-0.6665,1.8960,0.4268,2.1951,1.4634,,,,SGN
0.4617,-0.6628,1.8879,0.0610,2.9268,0.1220,,,,SGN
0.4536,-0.6575,1.8821,-0.0610,2.5000,-1.0976,,,,SGN
0.4458,-0.6521,1.8892,0.3659,1.3415,-1.5244,,,,SGN
0.4280,-0.6562,1.8845,0.2439,0.3049,-1.8902,,,,SGN
0.4582,-0.6680,1.8786,-0.2744,-0.6098,-2.1037,,,,SGN
0.4717,-0.6794,1.8787,0.1220,0.3049,-1.8293,,,,SGN
0.4633,-0.6797,1.8576,0.4878,1.6768,-1.8902,,,,SGN
,,,,,,-11.3125,-63.4375,-1.9375,SGN
0.4451,-0.6685,1.8625,0.0000,1.8902,-1.8902,,,,SGN
0.4346,-0.6638,1.8750,-0.5488,1.6463,-1.5854,,,,SGN
0.4290,-0.6682,1.8694,-0.9146,0.6098,-0.9756,,,,SGN
