ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
1.3828,-1.0967,1.0833,-4.1463,15.9146,-2.3171,,,,SGN
1.3857,-1.0981,1.1006,-4.5732,17.9268,-2.0732,-31.3750,-63.8125,-3.1250,SGN
1.4070,-1.1152,1.0854,-4.1463,17.1341,-1.2195,,,,SGN
1.4043,-1.1272,1.0564,-2.2561,15.4878,-1.1585,,,,SGN
1.3611,-1.1292,1.0022,-2.4390,12.5610,-1.6463,,,,SGN
1.3247,-1.1270,1.0112,-2.5000,8.6585,-1.9512,,,,SGN
1.2939,-1.1338,1.0278,-2.6829,3.0488,-2.0732,,,,SGN
1.2561,-1.1477,1.0342,-2.8049,-1.8902,-1.7683,,,,SGN
1.2524,-1.1426,1.0435,-3.4756,-5.2439,-1.1585,,,,SGN
1.3137,-1.1255,1.0969,-3.9634,-4.6951,-2.0122,,,,SGN
1.4006,-1.1201,1.1382,-3.4146,2.0732,-2.3780,,,,SGN
1.4414,-1.1184,1.0898,-4.1463,10.0000,-2.5610,,,,SGN
1.4355,-1.1072,1.0583,-4.4512,19.2073,-4.0244,,,,SGN
1.4392,-1.0962,1.0566,,,,-27.7500,-64.1875,-2.7500,SGN
1.4392,-1.1011,1.0286,-5.0610,27.8659,-5.3049,,,,SGN
1.4109,-1.1135,1.0376,-5.8537,33.8415,-5.1220,,,,SGN
1.3792,-1.1267,1.0564,-6.2805,41.5854,-5.1220,,,,SGN
1.3398,-1.1169,1.0872,-6.1585,44.5122,-4.2683,,,,SGN
1.3257,-1.1023,1.1045,-6.5854,44.1463,-3.4756,,,,SGN
1.2759,-1.1229,1.1220,-6.1890,39.1768,-3.2012,,,,SGN
1.2659,-1.1294,1.1404,-5.6707,32.1951,-2.0732,,,,SGN
1.2969,-1.1196,1.1699,,,,,,,SGN
,,,-5.0000,26.7683,-0.7317,-28.1250,-64.1875,-2.7500,SGN
1.2908,-1.1172,1.1755,-3.6585,21.4024,-0.7317,,,,SGN
1.2844,-1.0834,1.1496,-3.3537,17.0732,-1.0976,,,,SGN
1.2476,-1.0852,1.1313,-3.5976,13.5366,-1.8902,,,,SGN
1.2043,-1.0913,1.1797,-4.3293,6.6159,-1.8902,,,,SGN
1.2318,-1.1852,1.1403,-3.9634,-1.5854,-1.1585,,,,SGN
1.3887,-1.1858,1.1130,-4.1463,-4.7561,0.4268,,,,SGN
1.4146,-1.1348,1.1072,-2.8049,-0.2134,0.6707,,,,SGN
1.3708,-1.1003,1.0806,-2.0732,7.0732,0.4878,-25.5625,-63.8125,-3.5000,SGN
1.3220,-1.1064,1.0762,,,,,,,SGN
1.2976,-1.1544,1.0821,-1.9207,11.5244,1.1280,,,,SGN
,,,0.4268,17.3171,1.8902,,,,SGN
1.2681,-1.1716,1.0725,2.1341,20.6707,2.6220,,,,SGN
1.2470,-1.1473,1.0603,3.8415,20.1220,2.4390,,,,SGN
,,,4.5122,17.2561,2.3171,,,,SGN
1.1836,-1.1338,1.0708,4.2683,13.7805,2.0732,,,,SGN
1.2264,-1.1401,1.1121,4.3902,8.8110,2.5305,,,,SGN
1.2627,-1.1260,1.1831,3.9024,5.0610,1.9512,,,,SGN
1.2234,-1.1204,1.2332,,,,-25.9375,-64.1875,-2.7500,SGN
1.2063,-1.1270,1.2273,3.4756,2.7744,0.9756,,,,SGN
1.2319,-1.1135,1.2390,2.2561,4.5122,0.3049,,,,SGN
1.2403,-1.1047,1.2641,1.0366,6.4634,0.0000,,,,SGN
,,,0.3049,7.3171,-0.6707,,,,SGN
1.1726,-1.1184,1.2512,-0.3049,5.4268,-0.4878,,,,SGN
1.1746,-1.1175,1.2136,-1.2500,2.1951,-1.8598,,,,SGN
1.2151,-1.1045,1.1836,-2.5610,3.7805,-3.2317,,,,SGN
1.2178,-1.0935,1.2114,-3.9024,6.0366,-3.8415,-24.5000,-64.1875,-3.5000,SGN
1.2278,-1.1233,1.2295,-3.4756,7.4390,-3.8415,,,,SGN
1.2390,-1.1396,1.2112,-3.7805,7.6829,-3.6585,,,,SGN
1.2454,-1.1128,1.2258,-3.7195,8.8415,-3.7500,,,,SGN
1.2395,-1.1187,1.1841,-1.9512,5.3049,-3.4146,,,,SGN
1.2384,-1.1454,1.1238,-2.6220,1.4939,-2.5000,,,,SGN
1.2537,-1.1584,1.1487,,,,,,,SGN
,,,-0.0610,-2.6829,-1.6463,,,,SGN
1.2146,-1.1536,1.0745,0.4268,-3.7805,-1.4634,,,,SGN
1.2434,-1.1138,1.1055,-0.6707,-3.1707,-0.1220,,,,SGN
1.3315,-1.1311,1.1533,1.5244,-2.0122,0.3659,,,,SGN
1.3218,-1.1431,1.1228,2.9878,0.0000,0.7927,-25.5625,-62.6875,-3.5000,SGN
1.2705,-1.1174,1.1379,2.9878,0.6707,0.4878,,,,SGN
1.2622,-1.1170,1.1692,2.2866,2.6220,-0.2743,,,,SGN
1.2329,-1.1313,1.2065,2.1341,4.4512,-1.5244,,,,SGN
1.1680,-1.1428,1.2485,2.6220,4.8171,-1.3415,,,,SGN
1.1311,-1.1390,1.1498,3.7195,0.6402,-2.6220,,,,SGN
1.1599,-1.0969,1.1631,5.6098,-8.2317,-4.2683,,,,SGN
1.0740,-1.1406,1.1123,5.9146,-13.7805,-2.5000,-25.9375,-64.5000,-4.6875,SGN
1.0874,-1.1345,1.1118,5.9756,-23.1098,-2.0122,,,,SGN
1.3519,-1.0538,1.2517,4.6341,-22.0122,-2.7134,,,,SGN
1.3782,-1.0762,1.2742,3.1707,-6.7073,-1.0976,,,,SGN
1.3572,-1.0825,1.2737,1.5854,-3.2927,-2.5610,,,,SGN
1.3551,-1.0873,1.2575,1.4634,4.2073,-3.0488,,,,SGN
1.2910,-1.1362,1.1421,0.3659,8.2317,-2.9878,,,,SGN
1.2127,-1.1084,1.1829,-1.5854,7.2256,-2.7744,,,,SGN
,,,,,,-28.5000,-64.1875,-3.9375,SGN
1.2832,-1.1157,1.1940,-2.3780,5.5793,-1.8902,,,,SGN
1.2795,-1.1311,1.2249,-2.3171,5.6098,-1.6463,,,,SGN
1.3031,-1.1119,1.2231,-2.1951,4.5122,-1.3415,,,,SGN
1.2810,-1.0903,1.2195,-1.8902,4.3902,-1.8902,,,,SGN
1.2485,-1.0925,1.1858,-1.5244,3.8415,-2.5000,,,,SGN
1.2006,-1.0952,1.1534,-3.0488,1.7378,-2.5305,,,,SGN
1.2090,-1.0979,1.1907,-3.7195,-0.7927,-2.3780,,,,SGN
,,,,,,-24.5000,-64.1875,-3.1250,SGN
1.2216,-1.0976,1.1866,-3.2622,-2.1646,-2.7134,,,,SGN
1.2288,-1.0969,1.1868,-2.3171,-1.7073,-2.6220,,,,SGN
1.2634,-1.1078,1.1577,-0.7012,-0.2744,-3.3537,,,,SGN
1.2944,-1.1282,1.1411,2.1951,2.7439,-3.1098,,,,SGN
