ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
1.8043,-0.6811,0.5468,1.0976,1.1585,3.2012,,,,SGN
1.8062,-0.6807,0.5220,1.0366,-2.9878,3.4146,,,,SGN
,,,,,,-46.3750,-74.3750,-1.5625,SGN
1.8200,-0.7123,0.5456,2.3476,-6.9512,3.1402,,,,SGN
1.7622,-0.7146,0.5750,3.3537,-13.1707,3.8415,,,,SGN
1.7793,-0.6833,0.5898,3.5366,-14.7561,2.8049,,,,SGN
1.8308,-0.6852,0.5649,2.5915,-14.2683,2.9268,,,,SGN
1.8496,-0.7041,0.5496,2.0122,-15.0610,3.5976,,,,SGN
1.8491,-0.7056,0.5637,1.7683,-15.1829,2.8659,,,,SGN
1.8323,-0.6919,0.5610,1.9512,-16.8293,2.5610,,,,SGN
1.8281,-0.6833,0.5388,1.1585,-17.3780,2.6829,,,,SGN
,,,,,,-46.7500,-75.1250,0.0000,SGN
1.8558,-0.6833,0.5283,0.5488,-15.4573,2.0427,,,,SGN
1.9114,-0.6782,0.5176,-0.0610,-10.1829,1.7683,,,,SGN
1.9175,-0.6858,0.5063,-0.4268,-7.5000,1.7683,,,,SGN
1.8617,-0.6876,0.4960,-0.7927,-5.1829,1.0976,,,,SGN
1.8530,-0.7009,0.4983,-1.0976,-3.3537,0.3049,,,,SGN
1.8445,-0.7051,0.4895,,,,,,,SGN
,,,-0.8537,-2.1341,0.6098,,,,SGN
1.8382,-0.6881,0.4953,-0.9146,-1.0976,-0.0610,,,,SGN
1.8264,-0.6953,0.5022,0.0610,-1.7073,0.1220,,,,SGN
1.8320,-0.7095,0.5020,0.2439,-3.2927,0.1829,-46.7500,-74.7500,-0.7500,SGN
1.8579,-0.7068,0.5007,0.7927,-5.9146,0.4878,,,,SGN
1.8481,-0.7002,0.5059,0.5488,-8.4756,0.4878,,,,SGN
1.8442,-0.6969,0.5138,0.1220,-12.5000,0.6098,,,,SGN
1.8684,-0.7009,0.5076,-0.1220,-14.9390,1.1585,,,,SGN
1.8943,-0.7053,0.4783,-0.4268,-14.3902,1.7073,,,,SGN
1.9303,-0.7100,0.4514,-0.7622,-8.1402,0.7317,,,,SGN
1.9465,-0.7080,0.4719,-1.7073,0.7927,0.3049,,,,SGN
,,,,,,-47.8125,-73.3125,0.3750,SGN
1.9037,-0.6744,0.5057,-3.2927,8.5061,1.1890,,,,SGN
1.9023,-0.6763,0.4688,-3.0488,10.8537,3.9024,,,,SGN
1.7192,-0.6936,0.4736,-1.9512,11.4024,0.3049,,,,SGN
1.6771,-0.6749,0.4492,-1.9817,5.3963,-0.6098,,,,SGN
1.7915,-0.7095,0.4631,-1.7073,2.3780,-0.4268,,,,SGN
1.9219,-0.7498,0.4289,-0.7318,5.0000,-0.5793,,,,SGN
1.9512,-0.7422,0.4136,0.8537,9.2073,-0.3049,,,,SGN
1.8721,-0.7078,0.4211,1.3415,16.4024,-2.0732,-46.3750,-74.3750,-0.3750,SGN
1.8254,-0.7036,0.4575,2.6829,15.7317,-3.5976,,,,SGN
1.7212,-0.7065,0.4888,2.9878,6.7683,-2.5610,,,,SGN
1.7824,-0.6805,0.5370,1.7378,-0.4268,-2.7134,,,,SGN
2.0056,-0.6941,0.5581,0.4878,6.7073,-2.8659,,,,SGN
1.9323,-0.6966,0.5415,1.1280,10.7012,-0.9451,,,,SGN
1.7371,-0.6672,0.5115,0.4878,6.7073,-1.5244,,,,SGN
1.7522,-0.6697,0.5303,0.0610,2.2561,-0.4878,,,,SGN
,,,,,,-47.4375,-74.7500,-0.7500,SGN
1.7856,-0.6880,0.5332,-0.2439,0.0000,-0.1829,,,,SGN
1.9057,-0.7082,0.4660,-0.2439,-2.3476,1.0671,,,,SGN
1.9458,-0.7288,0.4707,-0.1829,0.9146,0.3049,,,,SGN
1.9314,-0.7166,0.4880,-0.0610,5.0610,-0.0610,,,,SGN
1.8335,-0.6740,0.4894,0.9451,10.3354,-1.8293,,,,SGN
1.8020,-0.6711,0.4573,1.2195,14.5122,-3.7195,,,,SGN
1.7647,-0.6945,0.4747,2.8963,13.7500,-4.6341,,,,SGN
,,,,,,-47.0625,-74.0000,-1.5625,SGN
1.8149,-0.7009,0.4956,4.3293,10.4878,-5.4268,,,,SGN
1.8190,-0.7144,0.5685,4.5427,8.0183,-6.0976,,,,SGN
1.8865,-0.7117,0.5981,4.1463,8.1707,-7.1341,,,,SGN
1.9451,-0.6914,0.6006,2.8659,10.7012,-6.2805,,,,SGN
1.9180,-0.6675,0.6353,1.7073,13.3537,-4.5732,,,,SGN
1.8707,-0.6319,0.6520,-0.2439,13.3232,-2.7439,,,,SGN
1.8289,-0.6082,0.6418,-1.6463,12.6829,-0.0610,,,,SGN
1.8398,-0.6292,0.6152,-1.5244,3.9024,2.4390,,,,SGN
,,,,,,-46.0000,-74.3750,-1.1250,SGN
1.7375,-0.6584,0.6028,-1.0366,-0.8537,2.3780,,,,SGN
1.7624,-0.6576,0.6076,-2.0427,-1.0671,1.4024,,,,SGN
1.8381,-0.6567,0.6025,-1.5244,1.8293,2.1341,,,,SGN
1.8369,-0.6667,0.5544,-0.7927,5.0610,1.7683,,,,SGN
1.8728,-0.7142,0.4793,1.9512,7.9268,1.4634,,,,SGN
1.8298,-0.7012,0.5344,2.6829,8.2927,0.1829,,,,SGN
1.7825,-0.6998,0.5497,2.7744,-1.5549,1.4024,,,,SGN
,,,,,,-45.2500,-75.1250,-2.3125,SGN
1.8284,-0.7019,0.5698,3.0488,-10.1829,1.4634,,,,SGN
1.8987,-0.6854,0.5988,2.8049,-10.8537,1.3110,,,,SGN
1.9211,-0.6511,0.6267,0.7927,-4.8780,0.1220,,,,SGN
1.9092,-0.6516,0.6274,,,,,,,SGN
1.8584,-0.6602,0.5933,-0.2440,0.4878,0.0610,,,,SGN
1.8054,-0.6577,0.5852,-1.8902,2.1341,-0.3659,,,,SGN
1.7720,-0.6519,0.5911,-3.5366,2.7439,-0.9146,,,,SGN
1.7310,-0.6482,0.6409,-2.5000,4.8171,-0.5488,,,,SGN
1.7148,-0.6636,0.6296,-1.2195,3.5976,0.3659,,,,SGN
,,,,,,-46.3750,-74.7500,-0.7500,SGN
1.6913,-0.6668,0.5744,-0.7317,-2.3780,-1.8598,,,,SGN
1.7861,-0.6790,0.5552,-2.9268,-2.2561,-1.5244,,,,SGN
1.9785,-0.7009,0.5518,-2.2561,-2.3171,-0.2439,,,,SGN
1.9663,-0.7048,0.5891,-2.3171,2.7439,-0.7927,,,,SGN
1.8752,-0.7119,0.5906,-2.1951,3.8415,-1.4634,,,,SGN
1.8342,-0.7090,0.5334,-1.2805,-0.1829,0.0000,,,,SGN
1.8425,-0.6960,0.4973,-0.0610,-4.0854,0.6098,,,,SGN
