ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
0.2151,-0.3572,1.8740,0.7927,-10.6707,-2.8049,,,,SGN
0.2611,-0.2961,1.9896,1.5244,-1.5854,-2.1951,,,,SGN
0.2493,-0.2788,2.0007,1.4634,3.5366,-1.5244,,,,SGN
0.1560,-0.2688,2.0129,1.8293,3.1707,-0.9756,,,,SGN
0.0442,-0.2703,2.0068,2.5000,-1.7073,-0.6707,2.8750,-73.6250,-4.6875,SGN
0.0044,-0.2554,1.9707,3.0488,-7.8049,-0.2439,,,,SGN
0.0437,-0.2253,1.9478,,,,,,,SGN
0.1422,-0.2363,1.9522,2.9268,-12.5305,-0.2135,,,,SGN
0.2874,-0.2429,1.9709,2.3171,-8.8415,0.2439,,,,SGN
0.3008,-0.2466,2.0015,0.9146,-2.9268,0.4268,,,,SGN
0.2739,-0.2637,2.0237,-0.4573,6.5549,0.0000,,,,SGN
0.2017,-0.2798,2.0129,-0.6098,11.0976,0.1220,,,,SGN
0.1135,-0.2944,2.0107,-0.1525,10.4268,0.0305,,,,SGN
,,,,,,3.2500,-73.2500,-4.6875,SGN
0.1057,-0.3066,2.0495,-0.6402,6.3110,0.9146,,,,SGN
0.1306,-0.3264,2.0544,-0.7927,2.6829,0.9146,,,,SGN
0.1304,-0.3406,2.0388,-0.4878,2.8659,-0.2439,,,,SGN
0.0895,-0.3382,2.0135,-0.6098,3.7805,-0.5793,,,,SGN
0.0676,-0.3423,1.9792,0.2439,0.6707,-0.4268,,,,SGN
0.0740,-0.3320,1.9187,1.8902,-1.2805,-0.6098,,,,SGN
0.0706,-0.2935,1.9917,3.5976,-6.0366,-2.2561,,,,SGN
0.0740,-0.2830,2.1399,1.9512,-7.0122,-1.7683,,,,SGN
,,,,,,2.8750,-73.6250,-4.3125,SGN
0.0994,-0.2422,2.0466,2.1341,-14.5122,-1.7683,,,,SGN
0.1196,-0.2078,1.9988,0.3049,-13.6585,0.0610,,,,SGN
0.2060,-0.2700,1.9210,-0.1219,-5.1524,0.1220,,,,SGN
0.2908,-0.2681,1.9094,0.8537,3.3537,0.1220,,,,SGN
0.2495,-0.2588,2.0112,0.2439,9.2683,-0.4268,,,,SGN
0.1708,-0.2886,2.0231,0.3659,9.2378,-0.0305,,,,SGN
0.0830,-0.2947,1.9866,0.0610,6.0976,-0.3049,,,,SGN
0.0728,-0.2927,2.0017,-0.2439,5.3659,-0.9756,,,,SGN
,,,,,,2.8750,-72.9375,-3.5000,SGN
0.1421,-0.3081,1.9862,0.1220,5.4878,-0.7927,,,,SGN
0.1931,-0.2920,1.9888,0.4878,5.9756,-0.7927,,,,SGN
0.1411,-0.2859,2.0444,0.2439,8.2317,-1.9512,,,,SGN
0.0565,-0.2933,2.0758,-0.9756,10.3049,-1.9207,,,,SGN
0.0049,-0.3005,2.0239,-1.4634,4.6341,-2.6829,,,,SGN
0.0659,-0.3132,1.9519,-0.6707,0.1220,-2.2561,,,,SGN
0.1577,-0.3057,1.9543,0.2135,-1.8293,-1.6463,,,,SGN
0.1790,-0.2849,2.0017,-0.4268,2.6220,-2.1951,,,,SGN
0.1416,-0.2754,2.0488,-1.0366,3.4756,-2.5000,,,,SGN
,,,,,,3.2500,-74.0000,-3.1250,SGN
0.0996,-0.2722,2.0662,-1.5244,1.7073,-1.7073,,,,SGN
0.1031,-0.2858,2.0048,-0.7927,0.9756,-0.9756,,,,SGN
0.1533,-0.3162,1.9277,0.0610,3.7805,-0.3659,,,,SGN
0.1863,-0.3130,1.9348,0.1220,6.8293,-0.4878,,,,SGN
0.1421,-0.2810,2.0359,-0.6098,9.6951,-1.3720,,,,SGN
0.0416,-0.2963,2.0434,0.0305,5.3963,-0.9756,,,,SGN
0.0486,-0.3076,1.9678,,,,,,,SGN
,,,0.2439,2.3171,-0.9756,,,,SGN
0.0835,-0.3088,1.9631,0.6098,2.0122,-0.9146,2.5000,-72.5625,-2.3125,SGN
0.1055,-0.3008,2.0081,0.2439,2.3780,-0.9756,,,,SGN
0.0996,-0.2881,2.0415,0.0610,2.1951,-0.7317,,,,SGN
0.0953,-0.2867,2.0188,-0.6707,1.2500,0.1829,,,,SGN
0.1228,-0.2959,1.9819,-0.1829,2.4390,0.3049,,,,SGN
0.1052,-0.2878,1.9932,-0.6707,3.1098,0.4878,,,,SGN
0.0575,-0.2816,2.0185,-0.6707,0.9451,0.2439,,,,SGN
0.0530,-0.2925,2.0220,-0.6098,-2.4390,0.4268,,,,SGN
,,,,,,3.2500,-72.9375,-2.7500,SGN
0.0834,-0.3032,2.0107,-0.6402,-3.4146,0.2134,,,,SGN
0.1040,-0.3088,2.0020,,,,,,,SGN
0.1104,-0.3113,2.0029,-0.3049,-3.3537,0.1220,,,,SGN
0.0991,-0.3115,1.9980,0.1524,-3.5976,0.3354,,,,SGN
0.0852,-0.3042,1.9954,1.3415,-4.1463,0.4878,,,,SGN
0.0908,-0.2908,1.9780,1.5244,-4.2683,1.0976,,,,SGN
0.1047,-0.2744,1.9788,1.0671,-3.5366,1.4939,,,,SGN
0.1396,-0.2854,2.0881,-0.7317,-2.3171,1.8293,,,,SGN
,,,,,,2.5000,-73.6250,-3.1250,SGN
0.0856,-0.2767,2.0196,0.7622,-5.0915,0.3353,,,,SGN
-0.0066,-0.2844,1.9968,-0.3049,-9.9390,2.2561,,,,SGN
0.0671,-0.2888,2.0010,0.0610,-11.4024,2.0732,,,,SGN
0.1340,-0.2793,2.0154,0.1829,-8.4146,2.2561,,,,SGN
0.1545,-0.2795,2.0266,0.5488,-3.4146,2.6220,,,,SGN
0.1711,-0.2996,1.9856,1.2195,-1.9512,2.5000,,,,SGN
0.1699,-0.3279,1.9602,0.9756,-1.2805,3.0488,,,,SGN
0.1558,-0.3210,1.9856,1.4024,0.2439,2.5000,,,,SGN
0.1562,-0.3120,2.0007,1.7073,1.5854,2.5610,,,,SGN
0.1548,-0.2988,2.0000,1.5854,2.4390,2.5610,2.8750,-74.0000,-4.3125,SGN
0.1448,-0.2949,1.9988,1.9512,3.6585,1.8293,,,,SGN
0.1582,-0.2883,1.9719,0.8537,5.0610,1.8293,,,,SGN
0.1987,-0.2874,1.9932,0.2439,9.1463,2.3780,,,,SGN
0.1831,-0.2800,2.0127,0.6707,12.4390,1.4024,,,,SGN
0.0950,-0.2744,2.0034,0.0610,12.8049,0.6707,,,,SGN
0.0286,-0.2705,2.0066,0.3049,9.5732,0.6707,,,,SGN
0.0125,-0.2795,2.0127,0.0610,5.9756,0.6098,,,,SGN
0.0254,-0.2917,2.0242,0.1829,2.1341,0.3049,,,,SGN
0.0330,-0.2979,2.0298,0.1220,-2.0732,-0.6098,,,,SGN
0.0356,-0.3018,2.0356,0.1220,-6.0976,-0.6098,,,,SGN
,,,,,,1.8125,-73.6250,-3.9375,SGN
0.0554,-0.3035,2.0203,0.6098,-8.2317,-0.4268,,,,SGN
0.0962,-0.3005,1.9990,,,,,,,SGN
