ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
0.5325,-0.1807,1.9568,,,,-16.0625,-66.6875,-6.6875,SGN
0.5288,-0.1865,1.9404,0.6402,-1.1280,-0.1830,,,,SGN
0.5349,-0.1836,1.9368,1.2195,-1.3415,0.0000,,,,SGN
0.5447,-0.1848,1.9351,1.8293,1.0366,-0.3659,,,,SGN
0.5806,-0.1975,1.9119,3.2927,3.5366,-0.3049,,,,SGN
0.6074,-0.1743,1.9468,3.5366,6.3415,0.0610,,,,SGN
0.5006,-0.1552,1.9877,2.1037,4.8780,-0.2439,,,,SGN
0.4355,-0.1863,1.9775,1.2805,-0.9756,-0.3049,,,,SGN
0.4595,-0.1990,1.9500,1.0366,-4.0244,-0.9756,-15.0000,-67.8125,-5.8750,SGN
0.4990,-0.1970,1.9304,1.0366,-4.4512,-0.9756,,,,SGN
0.5588,-0.1924,1.9421,1.3415,-3.4756,-0.7317,,,,SGN
0.5878,-0.1947,1.9615,2.1037,-0.2134,-0.4573,,,,SGN
0.5361,-0.1821,1.9659,2.1341,2.0122,0.0915,,,,SGN
0.4722,-0.1685,1.9402,2.3171,0.5488,0.3659,,,,SGN
0.4658,-0.1501,1.9565,3.0488,-1.3415,0.6707,,,,SGN
0.4647,-0.1479,1.9453,4.2073,-4.1463,0.3963,,,,SGN
0.4824,-0.1477,1.9521,3.6585,-5.5488,0.7317,,,,SGN
0.5132,-0.1436,1.9775,2.7439,-4.3902,0.7317,-16.0625,-67.4375,-5.0625,SGN
0.5913,-0.1465,1.9910,2.8659,-2.8049,2.0732,,,,SGN
0.6238,-0.1562,1.9724,2.5000,1.0366,0.9756,,,,SGN
0.5756,-0.1759,1.9544,2.7744,3.6890,1.2500,,,,SGN
0.5444,-0.1743,1.9346,,,,,,,SGN
,,,2.1341,3.4146,1.1585,,,,SGN
0.5299,-0.1921,1.9695,1.5854,2.6829,1.0061,,,,SGN
0.5222,-0.1992,1.9873,-0.0610,0.2439,0.7927,,,,SGN
0.5525,-0.1868,1.9724,-1.5244,-0.2439,1.2805,-14.6250,-67.4375,-5.8750,SGN
0.5669,-0.1711,1.9656,-2.4390,1.0366,1.6463,,,,SGN
0.5398,-0.1738,1.9358,-2.8659,0.8537,0.8537,,,,SGN
0.4888,-0.1924,1.8575,-0.7622,1.0061,0.7317,,,,SGN
0.4807,-0.1428,2.0618,-0.1829,-4.2683,0.3659,,,,SGN
0.5471,-0.1433,1.9756,2.0122,-6.0976,-0.1829,,,,SGN
0.5747,-0.1545,1.8867,3.4756,-1.5854,-2.3780,,,,SGN
0.5315,-0.1416,1.9075,4.6951,3.9024,-1.0366,,,,SGN
0.5354,-0.1221,1.9166,4.2988,7.0732,0.3354,,,,SGN
,,,,,,-16.0625,-66.3125,-4.6875,SGN
0.5493,-0.0933,2.0220,2.1341,6.5244,1.5854,,,,SGN
0.5243,-0.1527,2.0811,0.8537,4.1768,0.3049,,,,SGN
0.5359,-0.2175,2.0071,-0.9756,2.1951,1.6463,,,,SGN
0.5090,-0.2219,1.9666,-0.0610,-0.7012,1.1280,,,,SGN
0.4417,-0.2034,1.8894,-3.2927,-4.5732,1.2805,,,,SGN
0.4667,-0.2233,1.9286,-1.6159,-5.7317,3.3537,,,,SGN
0.5889,-0.1633,2.0657,-1.8902,-7.1341,1.6463,,,,SGN
,,,,,,-14.2500,-67.0625,-5.5000,SGN
0.5662,-0.1278,1.8557,-0.8232,-0.7012,-1.2195,,,,SGN
0.4807,-0.1299,1.8276,3.3537,-1.5244,-0.2439,,,,SGN
0.4890,-0.0787,1.8395,3.4146,-0.1524,-1.6768,,,,SGN
0.5342,-0.0261,1.9797,0.0000,0.6707,1.5244,,,,SGN
0.5617,-0.1230,2.0912,-2.0122,-4.1768,0.4878,,,,SGN
0.5054,-0.1982,1.9551,-3.6585,-6.5244,-1.5244,,,,SGN
0.4543,-0.2092,1.8823,-2.6220,-7.5000,-1.8902,-15.6875,-67.4375,-5.8750,SGN
0.4475,-0.2002,1.8652,-2.6220,-7.9268,-2.4390,,,,SGN
0.5366,-0.1804,1.9050,-2.6220,-7.9878,-2.1341,,,,SGN
0.6360,-0.1850,1.9668,-3.3841,-3.5061,-1.7683,,,,SGN
0.6577,-0.1860,2.0005,-5.3049,0.3049,-1.2195,,,,SGN
0.5559,-0.1969,1.9282,-6.0061,0.3963,-1.0061,,,,SGN
0.5117,-0.1792,1.9038,-5.7317,-0.5488,-1.0976,,,,SGN
0.5195,-0.1667,1.9380,,,,,,,SGN
0.5315,-0.1624,1.9529,-3.9024,-0.1525,-0.5793,,,,SGN
0.5300,-0.1658,1.9592,-2.1341,0.7317,-0.4878,,,,SGN
,,,,,,-16.0625,-67.8125,-5.8750,SGN
0.5122,-0.1687,2.0003,-2.6524,0.5183,0.8537,,,,SGN
0.5295,-0.1912,1.9932,-2.5610,-0.2439,1.3415,,,,SGN
0.5378,-0.1963,1.9739,-1.8293,-0.1829,2.2561,,,,SGN
0.5310,-0.1963,1.9619,-1.4634,0.5488,2.7439,,,,SGN
0.5381,-0.2066,1.9611,-0.5183,0.5793,3.4756,,,,SGN
0.5405,-0.2249,1.9919,0.5488,1.0366,5.0610,,,,SGN
0.5303,-0.2275,2.0081,1.7683,1.3415,6.0976,,,,SGN
0.5229,-0.2185,2.0142,2.9268,1.2195,7.3780,-15.6875,-66.6875,-4.6875,SGN
0.5261,-0.2122,1.9915,4.0244,2.1341,7.7439,,,,SGN
0.5120,-0.2012,1.9707,4.5732,3.6585,9.1463,,,,SGN
0.5101,-0.1683,1.9978,4.0854,4.1768,10.7317,,,,SGN
0.5435,-0.1658,1.9839,4.2683,4.6951,12.1341,,,,SGN
0.5508,-0.1960,1.9785,5.3659,5.4268,14.0244,,,,SGN
0.5310,-0.2119,1.9783,7.0122,6.4634,14.9390,,,,SGN
0.4924,-0.2192,2.0073,8.0488,7.8659,17.0122,,,,SGN
0.4756,-0.2104,2.0327,8.7805,8.9024,18.9024,,,,SGN
0.4885,-0.1951,2.0247,9.4512,10.0610,20.3659,,,,SGN
,,,,,,-15.0000,-68.5625,-5.0625,SGN
0.5334,-0.1829,1.9937,9.8780,11.5244,21.1585,,,,SGN
0.5730,-0.1555,1.9945,10.1524,15.3659,22.8659,,,,SGN
0.4949,-0.1538,2.0232,9.4512,18.1098,24.6341,,,,SGN
0.4578,-0.1599,2.0593,8.6585,16.8293,26.9512,,,,SGN
0.4214,-0.1729,2.0581,8.1098,15.8537,28.1098,,,,SGN
0.3984,-0.1929,2.0542,7.4390,15.4878,28.9634,,,,SGN
0.4255,-0.2065,2.0466,6.7683,16.6463,29.3902,,,,SGN
0.4668,-0.1804,2.0918,4.9390,19.8171,31.5854,,,,SGN
