ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
0.9412,-0.8330,1.6406,-0.7317,-12.0732,0.1829,,,,SGN
0.9359,-0.8271,1.6229,-2.1341,-6.4024,0.3048,,,,SGN
,,,,,,-19.7500,-75.1250,-10.2500,SGN
1.0206,-0.8496,1.6309,-2.5000,2.1037,1.2500,,,,SGN
0.9512,-0.8579,1.5999,-2.3171,4.2073,0.6098,,,,SGN
0.8970,-0.8535,1.5813,-2.3780,1.4634,0.3049,,,,SGN
0.9005,-0.8548,1.5722,-1.9207,-2.1951,1.3110,,,,SGN
0.9241,-0.8660,1.5896,-1.4024,-2.3780,1.6463,,,,SGN
1.0046,-0.8824,1.6303,-1.8902,0.2134,2.9878,,,,SGN
1.0330,-0.8660,1.6396,-2.5610,2.0122,3.7805,,,,SGN
1.0171,-0.8701,1.6367,-2.1341,3.5366,3.7195,-17.8750,-75.8125,-9.8125,SGN
0.9668,-0.8735,1.5974,-2.2561,3.8415,4.0854,,,,SGN
0.8923,-0.8699,1.5723,-1.8902,3.1098,4.3902,,,,SGN
0.9083,-0.9008,1.5638,-1.5549,2.8354,4.8476,,,,SGN
0.8850,-0.8772,1.5687,-1.6768,0.8537,3.8720,,,,SGN
0.8770,-0.8286,1.6313,-0.6098,0.6707,2.8659,,,,SGN
0.9253,-0.8420,1.6396,-1.3415,0.4878,4.0244,,,,SGN
0.9123,-0.8872,1.6153,-0.9451,2.8049,2.5305,,,,SGN
,,,,,,-19.0000,-75.5000,-9.8125,SGN
0.8511,-0.8604,1.6199,-1.7073,2.0732,0.6707,,,,SGN
0.8966,-0.8743,1.6274,-0.7012,-2.5610,2.7744,,,,SGN
0.8965,-0.8755,1.6194,-1.8293,-5.4268,2.0122,,,,SGN
0.9974,-0.8717,1.6484,-2.1646,-3.3841,2.7134,,,,SGN
0.9875,-0.8848,1.6621,-2.1341,-0.0610,3.3537,,,,SGN
0.9311,-0.8676,1.6216,-2.9878,0.8537,3.0793,,,,SGN
0.9011,-0.8816,1.5801,-2.5000,-0.5488,2.8659,,,,SGN
0.8506,-0.8840,1.5508,-2.1341,-1.2805,2.7439,-17.5625,-75.5000,-9.0625,SGN
0.8701,-0.9116,1.5386,-1.4634,-1.1585,2.9268,,,,SGN
0.8896,-0.9297,1.5425,-1.0366,-1.4024,2.3171,,,,SGN
0.8772,-0.9055,1.5981,-0.9146,-5.8232,2.1037,,,,SGN
0.8638,-0.9009,1.5676,0.7317,-14.5732,4.1463,,,,SGN
0.9787,-0.8960,1.6242,-1.3720,-13.9329,2.7744,,,,SGN
1.0283,-0.9050,1.6643,,,,,,,SGN
,,,-1.7073,-2.3780,2.0122,,,,SGN
0.9873,-0.8848,1.6443,-2.2561,0.7927,2.9878,-18.2500,-75.1250,-9.0625,SGN
0.8977,-0.8706,1.6121,-2.7439,0.5488,2.3780,,,,SGN
0.9021,-0.8977,1.5940,-3.2927,0.7317,3.2317,,,,SGN
0.9015,-0.9065,1.5561,-1.2805,-0.7012,3.3841,,,,SGN
0.9072,-0.8701,1.4780,-1.5854,-4.6341,3.2317,,,,SGN
0.9151,-0.9073,1.4852,0.1220,1.5854,1.0671,,,,SGN
0.8617,-0.9109,1.5025,1.5854,2.6829,1.0976,,,,SGN
0.9070,-0.9080,1.5642,1.6159,1.9817,0.9146,,,,SGN
0.9324,-0.9226,1.6023,2.0122,4.3293,0.3049,-17.8750,-75.8125,-9.0625,SGN
0.9087,-0.9066,1.6493,0.5793,2.7744,-0.3963,,,,SGN
0.8845,-0.8887,1.7129,1.6463,-1.7073,0.9146,,,,SGN
0.9812,-0.9038,1.6862,-0.7927,-5.4878,1.9512,,,,SGN
0.9565,-0.8943,1.6436,-2.1951,0.4268,-1.0366,,,,SGN
0.8851,-0.8793,1.6410,-2.3171,3.7805,-0.1220,,,,SGN
0.9001,-0.8647,1.6191,-3.9024,1.7073,0.1220,,,,SGN
