ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
2.0093,-0.1445,-0.0864,-0.3659,-1.2500,0.4269,,,,SGN
2.0093,-0.1409,-0.0942,-0.1829,-1.8902,0.2439,,,,SGN
2.0266,-0.1365,-0.0957,-0.4268,-1.6463,0.2439,,,,SGN
2.0320,-0.1438,-0.0872,-0.7927,-0.7317,0.2439,,,,SGN
2.0198,-0.1484,-0.0842,-0.6098,-0.0610,0.1220,,,,SGN
2.0091,-0.1503,-0.0912,-0.4268,0.2744,0.0915,,,,SGN
,,,,,,-59.1250,-79.5000,9.8125,SGN
2.0142,-0.1548,-0.0984,-0.4878,-0.4268,0.0610,,,,SGN
2.0127,-0.1512,-0.0940,-0.4573,-0.8841,-0.0915,,,,SGN
2.0161,-0.1396,-0.0769,-0.1220,0.2439,-0.5488,,,,SGN
2.0295,-0.1433,-0.0854,-0.1829,0.9146,-0.0610,,,,SGN
2.0298,-0.1465,-0.0967,,,,,,,SGN
2.0156,-0.1497,-0.1045,0.0610,0.9756,-0.0610,,,,SGN
2.0020,-0.1477,-0.1077,0.3659,0.1829,0.3049,,,,SGN
2.0068,-0.1396,-0.0928,0.6707,-0.9146,0.0610,,,,SGN
2.0288,-0.1338,-0.0740,0.4878,-1.1585,0.1220,,,,SGN
,,,0.6098,-0.3659,0.1220,,,,SGN
2.0415,-0.1343,-0.0750,0.5488,0.5488,0.6098,,,,SGN
2.0356,-0.1384,-0.0779,,,,-58.3750,-80.9375,10.6250,SGN
2.0244,-0.1514,-0.0876,0.2744,1.2805,0.6402,,,,SGN
2.0198,-0.1611,-0.0964,0.3049,1.6463,0.4878,,,,SGN
2.0161,-0.1628,-0.0962,,,,,,,SGN
2.0061,-0.1580,-0.0903,0.3963,0.3354,0.4879,,,,SGN
2.0125,-0.1443,-0.0867,0.5488,0.3049,0.1829,,,,SGN
2.0182,-0.1381,-0.0993,0.3049,0.0610,0.2439,,,,SGN
2.0022,-0.1462,-0.0933,0.2134,-0.4878,-0.0610,,,,SGN
1.9995,-0.1533,-0.0901,0.5488,0.1220,-0.3049,,,,SGN
,,,,,,-57.6875,-80.5625,12.1875,SGN
2.0051,-0.1516,-0.0908,0.1829,0.2439,-0.3659,,,,SGN
2.0110,-0.1436,-0.0898,0.3659,0.0610,-0.4878,,,,SGN
2.0232,-0.1462,-0.0862,0.3659,0.6707,-0.6707,,,,SGN
2.0252,-0.1487,-0.0876,0.1829,1.2195,-0.8537,,,,SGN
2.0154,-0.1440,-0.0828,0.0305,0.6402,-0.8537,,,,SGN
2.0212,-0.1428,-0.0774,0.0610,-0.4878,-0.7317,,,,SGN
2.0287,-0.1436,-0.0808,0.1829,-0.1829,-0.5488,,,,SGN
2.0249,-0.1482,-0.0920,0.0610,0.4269,-0.5183,,,,SGN
2.0161,-0.1465,-0.0874,,,,-57.6875,-81.3125,10.2500,SGN
2.0120,-0.1431,-0.0767,0.1829,0.6402,-0.1830,,,,SGN
2.0227,-0.1362,-0.0725,-0.1220,1.0366,-0.0610,,,,SGN
2.0239,-0.1394,-0.0813,-0.1829,1.2195,-0.2439,,,,SGN
2.0213,-0.1512,-0.0963,-0.1830,0.9146,0.1220,,,,SGN
2.0073,-0.1584,-0.1045,0.1220,0.3049,-0.2439,,,,SGN
2.0076,-0.1499,-0.0979,0.1829,0.1829,0.1220,,,,SGN
2.0324,-0.1371,-0.0790,0.3354,1.7988,-0.3049,,,,SGN
,,,,,,-58.3750,-81.6875,10.2500,SGN
2.0298,-0.1453,-0.0854,0.1220,3.0488,-0.4268,,,,SGN
1.9974,-0.1437,-0.0850,0.3659,0.9451,-0.3049,,,,SGN
1.9951,-0.1372,-0.0747,0.5488,-0.7317,-0.6098,,,,SGN
2.0288,-0.1370,-0.0752,0.0610,0.3049,-0.4268,,,,SGN
2.0444,-0.1396,-0.0852,0.5488,1.4634,-0.2439,,,,SGN
2.0393,-0.1428,-0.0896,0.2439,1.5244,-0.3049,,,,SGN
2.0156,-0.1443,-0.0891,0.1829,0.7317,-0.2439,,,,SGN
2.0072,-0.1464,-0.0820,0.3049,-0.3049,-0.3049,,,,SGN
,,,0.3659,-0.3659,-0.0610,-58.0000,-81.6875,11.4375,SGN
2.0168,-0.1436,-0.0757,0.1829,0.3659,-0.3049,,,,SGN
2.0266,-0.1443,-0.0742,0.3049,1.9512,-0.4268,,,,SGN
2.0474,-0.1411,-0.0781,0.0610,3.1707,-0.3049,,,,SGN
2.0415,-0.1428,-0.0857,,,,,,,SGN
,,,-0.1829,3.2317,-0.2439,,,,SGN
2.0144,-0.1477,-0.0874,0.0000,1.8902,0.1220,,,,SGN
2.0004,-0.1435,-0.0819,0.2135,0.1830,-0.0305,,,,SGN
2.0088,-0.1411,-0.0664,0.0000,-0.2439,0.0610,,,,SGN
2.0239,-0.1367,-0.0591,-0.1220,0.1220,0.0610,,,,SGN
2.0314,-0.1444,-0.0701,-0.0610,1.1890,-0.2134,,,,SGN
,,,,,,-57.6875,-81.6875,10.2500,SGN
2.0127,-0.1436,-0.0823,-0.1829,0.4268,-0.1829,,,,SGN
