ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
1.9138,-0.4197,-0.4827,1.6463,-10.9756,-1.7073,,,,SGN
1.9138,-0.4248,-0.4929,1.4634,-9.9390,-1.8902,,,,SGN
1.9167,-0.4302,-0.4932,0.9146,-7.4695,-2.3476,,,,SGN
1.9299,-0.4316,-0.4788,0.3049,-6.2195,-2.0732,,,,SGN
1.9272,-0.4392,-0.4705,0.3049,-6.7683,-2.0122,,,,SGN
,,,,,,-58.7500,-75.4375,17.3125,SGN
1.9209,-0.4404,-0.4702,-0.0610,-6.2805,-2.3780,,,,SGN
1.9306,-0.4374,-0.4706,-0.3354,-4.6341,-2.1951,,,,SGN
1.9458,-0.4324,-0.4707,-1.0976,0.0000,-2.5610,,,,SGN
1.9465,-0.4341,-0.4863,-1.2195,2.5610,-2.6220,,,,SGN
1.9007,-0.4370,-0.4990,-0.9451,3.4146,-2.7744,,,,SGN
1.9268,-0.4392,-0.5085,0.3049,2.5000,-2.5000,,,,SGN
1.9524,-0.4404,-0.5200,1.0366,2.1951,-2.0122,,,,SGN
1.9561,-0.4431,-0.5234,1.9512,1.2805,-1.0976,,,,SGN
,,,,,,-60.5625,-77.3125,16.5625,SGN
1.9314,-0.4268,-0.5017,2.1341,-0.4878,-0.6707,,,,SGN
1.9316,-0.4241,-0.4775,1.8293,-0.9451,-0.3049,,,,SGN
1.9373,-0.4209,-0.4683,1.4634,0.3659,-0.0610,,,,SGN
1.9159,-0.4212,-0.4822,1.2805,0.5488,0.1829,,,,SGN
1.8777,-0.4148,-0.5032,2.4390,1.1890,-0.3353,,,,SGN
1.9114,-0.4036,-0.4963,1.9512,-0.0610,-1.2805,,,,SGN
1.9388,-0.4133,-0.4814,1.4634,-1.5549,-0.1525,,,,SGN
1.8838,-0.4072,-0.4583,0.7927,-2.1951,0.1220,,,,SGN
1.8865,-0.3816,-0.4668,-0.3659,-0.7317,0.4268,-58.7500,-76.9375,16.5625,SGN
1.9951,-0.3884,-0.4893,-0.4268,-2.6220,2.5610,,,,SGN
1.9919,-0.4478,-0.4836,0.7317,-1.1585,2.6829,,,,SGN
1.8757,-0.4760,-0.4949,0.4878,1.2195,1.4024,,,,SGN
,,,0.7927,0.0610,0.9146,,,,SGN
1.8628,-0.4795,-0.5190,1.0976,-1.4024,1.2195,,,,SGN
1.9042,-0.4590,-0.4724,1.0366,-1.7683,0.7927,,,,SGN
1.9124,-0.4246,-0.4597,0.5793,-4.6037,0.8232,,,,SGN
1.9148,-0.4028,-0.4609,-0.4878,-8.7195,1.8293,,,,SGN
,,,,,,-59.8750,-76.5625,18.1250,SGN
1.9114,-0.4070,-0.4673,-0.5488,-10.3659,2.3780,,,,SGN
