ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
0.4677,-0.6662,1.8620,0.0305,-0.6707,-1.3110,,,,SGN
0.4680,-0.6636,1.8542,-0.6098,-0.7927,-0.9146,,,,SGN
0.4666,-0.6680,1.8569,-0.6098,-1.2805,-0.4268,,,,SGN
0.4651,-0.6819,1.8618,-0.4878,-1.4024,0.3049,,,,SGN
0.4697,-0.6870,1.8618,-0.6098,-1.4634,0.9146,,,,SGN
,,,,,,-11.6875,-61.6250,-1.5625,SGN
0.4831,-0.6878,1.8752,-0.3354,-1.2500,1.8293,,,,SGN
0.4763,-0.6853,1.8752,0.1220,-0.9756,2.5610,,,,SGN
0.4709,-0.6804,1.8735,0.0610,-2.0122,2.3171,,,,SGN
0.4648,-0.6780,1.8735,0.4878,-3.3537,2.3780,,,,SGN
0.4766,-0.6719,1.8806,0.4878,-3.7195,2.0732,,,,SGN
0.4988,-0.6643,1.8779,0.7927,-3.8415,1.6463,,,,SGN
0.4991,-0.6597,1.8797,0.3354,-3.1707,1.0061,,,,SGN
0.5122,-0.6643,1.8862,0.4268,-1.5854,0.7927,,,,SGN
,,,,,,-11.0000,-62.6875,-1.9375,SGN
0.4894,-0.6711,1.8746,0.7012,-1.0976,0.5183,,,,SGN
0.5083,-0.6721,1.8547,0.6098,-1.4634,0.1829,,,,SGN
0.5037,-0.6826,1.8525,0.6098,-1.5244,-0.8537,,,,SGN
0.4602,-0.6881,1.8568,0.8537,-2.9268,-0.8537,,,,SGN
0.4980,-0.6743,1.8511,0.9146,-3.6585,-0.9756,,,,SGN
0.5637,-0.6577,1.8457,0.0000,-1.8902,-0.7927,,,,SGN
0.5041,-0.6643,1.8411,-0.4574,0.3354,-0.7622,,,,SGN
0.4478,-0.6697,1.8535,-0.7317,-1.1585,-0.1220,-13.8750,-63.0625,-3.1250,SGN
0.4818,-0.6845,1.8661,-0.3354,-1.3720,1.2805,,,,SGN
0.4910,-0.6897,1.8801,0.1220,0.1220,2.2561,,,,SGN
0.4768,-0.6926,1.8796,0.3049,-0.7927,3.1098,,,,SGN
0.4736,-0.6926,1.8701,0.6098,-2.1341,2.8659,,,,SGN
0.4773,-0.6865,1.8704,0.4268,-3.4756,2.4390,,,,SGN
0.4944,-0.6797,1.8743,0.6098,-4.3902,2.3171,,,,SGN
0.5254,-0.6704,1.8701,0.7317,-3.7805,2.0122,,,,SGN
0.5476,-0.6616,1.8628,0.4268,-2.1341,0.9146,,,,SGN
0.5486,-0.6602,1.8640,0.4878,0.2439,0.6098,-14.2500,-62.6875,-1.9375,SGN
0.5352,-0.6631,1.8579,0.5488,1.8902,0.0610,,,,SGN
0.5173,-0.6614,1.8618,0.4878,1.9512,-0.1829,,,,SGN
0.4998,-0.6744,1.8615,0.6402,2.0122,-0.7622,,,,SGN
0.4849,-0.6807,1.8623,0.7317,1.4634,-1.1585,,,,SGN
0.4709,-0.6843,1.8633,0.8537,0.3049,-0.8537,,,,SGN
0.4609,-0.6814,1.8625,0.4268,-1.3415,-1.1585,,,,SGN
0.4729,-0.6709,1.8621,0.2439,-2.4390,-1.0366,,,,SGN
0.4846,-0.6604,1.8613,-0.1829,-2.9878,-0.8537,,,,SGN
0.4968,-0.6616,1.8450,-0.6707,-2.6829,-0.7317,-13.8750,-63.0625,-1.9375,SGN
