ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
2.0310,-0.1843,-0.4780,-0.7927,5.6707,-1.3415,,,,SGN
2.0036,-0.1789,-0.4911,0.3659,3.7500,-0.2439,,,,SGN
1.9934,-0.1731,-0.4919,1.7073,1.8902,0.1829,,,,SGN
1.9857,-0.1575,-0.4423,2.5610,0.3659,1.4939,,,,SGN
1.9731,-0.1426,-0.4294,3.5366,-0.2439,1.8293,,,,SGN
1.9922,-0.1394,-0.4097,,,,,,,SGN
2.0127,-0.1570,-0.4209,2.5915,3.7195,1.4024,,,,SGN
,,,,,,-60.5625,-82.0625,14.9375,SGN
1.9963,-0.1685,-0.4185,2.9268,7.3171,1.0976,,,,SGN
1.9708,-0.1600,-0.4015,1.9512,9.8171,0.5793,,,,SGN
1.9609,-0.1501,-0.3340,0.7317,11.7073,-0.1220,,,,SGN
1.9274,-0.1380,-0.2955,-0.6402,10.8841,-0.5793,,,,SGN
1.9016,-0.1238,-0.3186,-1.4634,6.9512,-1.0976,,,,SGN
1.9409,-0.1431,-0.3496,-2.1037,6.9817,-1.6768,,,,SGN
1.9927,-0.1853,-0.3733,-1.4634,11.0366,-2.5610,,,,SGN
2.0120,-0.1995,-0.4038,-0.6098,13.0488,-2.5610,,,,SGN
,,,,,,-60.5625,-82.0625,14.5625,SGN
2.0229,-0.1982,-0.4216,0.0610,13.6585,-2.9878,,,,SGN
1.9920,-0.1815,-0.4071,0.9756,11.0061,-2.7744,,,,SGN
1.9526,-0.1719,-0.3909,2.8049,2.9268,-1.2805,,,,SGN
1.9639,-0.1562,-0.3831,3.0488,-2.6220,-0.6098,,,,SGN
2.0017,-0.1460,-0.3687,,,,,,,SGN
1.9990,-0.1436,-0.3674,3.2927,-6.4939,-0.0305,,,,SGN
1.9932,-0.1396,-0.3706,2.9878,-5.6707,0.1220,,,,SGN
1.9961,-0.1406,-0.3669,2.5610,-5.4268,0.4878,,,,SGN
1.9868,-0.1497,-0.3674,2.1341,-5.1220,0.6098,,,,SGN
,,,,,,-61.3125,-82.0625,13.8125,SGN
1.9896,-0.1495,-0.3519,1.3415,-4.6951,0.3659,,,,SGN
2.0024,-0.1455,-0.3271,0.3659,-2.4085,0.0000,,,,SGN
2.0002,-0.1379,-0.3394,-0.8537,0.6707,0.1220,,,,SGN
1.9863,-0.1396,-0.3582,-1.4634,1.5854,0.5488,,,,SGN
1.9690,-0.1528,-0.3621,-1.6463,1.7683,0.2439,,,,SGN
1.9663,-0.1633,-0.3569,-1.1585,1.8293,0.6707,,,,SGN
1.9634,-0.1536,-0.3545,-1.2195,1.8902,0.6098,,,,SGN
1.9614,-0.1499,-0.3438,-0.9756,1.8293,0.6098,,,,SGN
1.9709,-0.1633,-0.3665,-0.8537,2.3780,0.4878,,,,SGN
,,,,,,-60.9375,-82.3750,14.9375,SGN
1.9895,-0.1679,-0.3680,-0.4878,4.2378,0.0000,,,,SGN
1.9778,-0.1636,-0.3533,0.2439,4.5732,-0.4268,,,,SGN
1.9829,-0.1577,-0.3406,0.2439,3.4146,-0.5488,,,,SGN
1.9841,-0.1499,-0.3511,0.4878,1.4024,-0.1829,,,,SGN
1.9756,-0.1553,-0.3611,0.7317,-0.4878,-0.1220,,,,SGN
1.9683,-0.1541,-0.3655,1.1585,-2.8659,-0.5488,,,,SGN
1.9863,-0.1453,-0.3782,1.2195,-3.5976,-0.7927,,,,SGN
2.0217,-0.1516,-0.4087,1.0976,-3.5366,-0.6098,,,,SGN
2.0227,-0.1626,-0.4023,,,,,,,SGN
,,,1.0366,-1.8902,-0.6098,-61.6875,-83.1250,15.3750,SGN
1.9924,-0.1697,-0.4055,1.3415,-0.7927,-0.8537,,,,SGN
1.9714,-0.1609,-0.4055,,,,,,,SGN
1.9836,-0.1560,-0.3923,1.2500,0.8841,-1.0671,,,,SGN
2.0000,-0.1570,-0.3806,1.0976,1.6463,-0.6098,,,,SGN
1.9829,-0.1594,-0.3569,0.9756,1.0366,-0.4268,,,,SGN
1.9792,-0.1548,-0.3401,0.5487,-0.0610,-0.1830,,,,SGN
1.9810,-0.1482,-0.3342,0.2439,0.1220,0.7317,,,,SGN
1.9771,-0.1458,-0.3472,0.4878,0.6707,0.2439,,,,SGN
1.9905,-0.1592,-0.3535,0.4878,2.1951,0.3049,,,,SGN
2.0027,-0.1736,-0.3579,0.6707,4.5732,0.0000,,,,SGN
1.9976,-0.1694,-0.3562,1.6463,6.2805,0.1220,-60.9375,-82.7500,14.1875,SGN
1.9561,-0.1641,-0.3267,1.4024,7.5610,-0.4268,,,,SGN
1.9136,-0.1511,-0.2964,2.0122,8.4146,-1.4024,,,,SGN
1.9673,-0.1411,-0.2993,1.4634,8.4756,-2.1341,,,,SGN
2.0396,-0.1406,-0.3093,1.1585,8.2927,-1.5854,,,,SGN
2.0056,-0.1501,-0.3188,1.0366,7.9878,-1.8902,,,,SGN
1.9272,-0.1440,-0.3362,0.1829,5.9146,-2.3780,,,,SGN
1.9165,-0.1504,-0.3787,0.0610,1.8293,-2.6829,,,,SGN
1.9744,-0.1638,-0.3982,0.4878,-1.5854,-1.9512,,,,SGN
2.0188,-0.1704,-0.3967,1.0366,-1.9512,-1.2805,-60.9375,-82.3750,14.5625,SGN
2.0039,-0.1682,-0.3894,1.2195,-2.5610,-1.7683,,,,SGN
1.9634,-0.1531,-0.3718,2.0732,-3.8415,-1.8293,,,,SGN
1.9780,-0.1353,-0.3623,2.1951,-6.7073,-1.0976,,,,SGN
2.0320,-0.1296,-0.3523,2.1341,-7.8049,-0.2439,,,,SGN
2.0642,-0.1436,-0.3291,1.0976,-8.9634,1.0976,,,,SGN
2.0583,-0.1511,-0.3086,2.3171,-11.4024,2.1341,,,,SGN
1.9861,-0.1023,-0.3206,0.0610,-3.5366,-0.3049,,,,SGN
1.9985,-0.1047,-0.3159,-1.6463,3.4756,-0.4878,,,,SGN
2.0579,-0.1597,-0.3867,-1.7073,5.6707,1.0366,,,,SGN
2.0139,-0.1851,-0.3899,-1.2195,8.4146,0.6098,-59.8750,-82.0625,14.1875,SGN
1.9492,-0.1631,-0.3660,,,,,,,SGN
,,,-0.9146,7.3171,-1.1585,,,,SGN
1.9250,-0.1483,-0.3355,-0.7927,4.6951,-1.0366,,,,SGN
1.9832,-0.1292,-0.3159,-1.1585,4.5732,-1.0366,,,,SGN
2.0264,-0.1304,-0.3301,-0.3659,5.0000,-0.9146,,,,SGN
1.9963,-0.1597,-0.3210,-0.7317,8.5976,-1.5244,,,,SGN
1.9568,-0.1826,-0.2998,0.1220,10.6707,-2.3171,,,,SGN
1.9681,-0.1581,-0.3126,1.4024,10.7927,-2.5610,,,,SGN
,,,1.4024,9.5732,-2.7439,,,,SGN
2.0415,-0.1572,-0.3442,1.4634,9.0854,-2.0732,,,,SGN
,,,,,,-59.8750,-83.5000,14.1875,SGN
1.9822,-0.1726,-0.3579,1.4634,6.7683,-1.5854,,,,SGN
1.9614,-0.1528,-0.3782,1.8293,-0.6098,-0.8537,,,,SGN
2.0127,-0.1367,-0.3780,1.6463,-7.9878,1.0976,,,,SGN
2.0291,-0.1138,-0.3184,1.7073,-9.2683,1.7073,,,,SGN
2.0347,-0.1382,-0.3159,1.0366,-1.5244,-0.3049,,,,SGN
1.9897,-0.1558,-0.3438,1.3415,-1.1890,1.0671,,,,SGN
1.9346,-0.1477,-0.3604,1.9512,-2.8659,-0.3659,,,,SGN
1.9626,-0.1497,-0.3796,1.9512,-3.9634,-1.5854,,,,SGN
1.9380,-0.1340,-0.3000,0.6098,-1.8902,-2.7439,,,,SGN
