ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
0.5210,-0.2278,2.2163,-16.0976,5.6098,-6.8902,,,,SGN
0.4844,-0.2319,2.2148,,,,,,,SGN
0.4197,-0.2412,2.2319,-18.6585,8.4756,-9.2683,,,,SGN
,,,-18.7805,11.6463,-12.2561,-4.4375,-70.3750,-5.8750,SGN
0.3710,-0.0946,2.1708,-15.7317,17.8659,-28.7195,,,,SGN
-0.0078,-0.3086,1.9280,-21.6463,7.3171,-17.8049,,,,SGN
0.1328,-0.3391,1.9885,-27.8659,-12.3171,-8.5976,,,,SGN
0.4040,-0.3289,2.0167,-33.9939,-25.8537,-11.8598,,,,SGN
0.5098,-0.2969,2.0630,-36.8293,-13.7195,-21.7683,,,,SGN
0.4612,-0.3501,2.0220,-39.0244,0.6098,-23.1098,,,,SGN
0.4058,-0.3901,1.9731,-40.6403,11.5244,-24.3597,,,,SGN
0.3772,-0.4260,1.9165,-42.1951,15.5488,-27.3780,,,,SGN
,,,,,,-5.8750,-67.8125,-4.3125,SGN
0.3684,-0.4955,1.8575,-40.5793,17.4695,-28.5365,,,,SGN
0.3635,-0.5586,1.8140,-36.4024,19.4512,-28.7195,,,,SGN
0.3359,-0.5952,1.7913,-31.2805,19.1463,-30.1220,,,,SGN
0.2825,-0.5984,1.7751,-26.8293,17.0732,-31.5244,,,,SGN
0.2410,-0.6245,1.7715,-21.8293,14.7561,-31.5854,,,,SGN
0.2542,-0.6716,1.7634,-16.0976,12.8049,-32.8659,,,,SGN
0.2437,-0.6755,1.7490,-8.9024,9.5122,-34.3902,,,,SGN
0.1726,-0.6411,1.7432,-4.2073,5.8537,-34.2683,,,,SGN
0.2036,-0.5996,1.7629,0.6098,1.4634,-32.7439,,,,SGN
0.2979,-0.5701,1.7603,6.7683,-3.0488,-30.5488,,,,SGN
,,,,,,-5.8750,-66.0000,-3.9375,SGN
