ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
0.1921,-0.0664,2.0876,4.0244,-6.2805,-0.7317,,,,SGN
,,,,,,-4.4375,-68.5625,-5.8750,SGN
0.1868,-0.0828,2.0632,3.9024,-6.4634,0.9146,,,,SGN
0.1562,-0.1023,2.0334,4.1463,-8.2317,1.4024,,,,SGN
0.1567,-0.1086,2.0115,3.7195,-11.6463,1.2195,,,,SGN
0.2251,-0.1248,2.0403,2.5610,-15.4573,3.4451,,,,SGN
0.1716,-0.1555,2.0518,,,,,,,SGN
0.0471,-0.1675,2.0388,2.0732,-22.5610,5.0000,,,,SGN
-0.0300,-0.1265,1.9902,1.8902,-31.7378,5.2744,,,,SGN
0.2192,-0.0206,1.9996,-1.7683,-34.2073,3.2012,,,,SGN
,,,,,,-5.1250,-69.6250,-6.6875,SGN
0.4099,-0.0376,1.8938,-2.6220,-20.5488,1.2195,,,,SGN
0.3971,0.0007,1.9437,-3.5976,-6.6463,1.5244,,,,SGN
0.4131,-0.0339,1.9009,-1.9512,3.1402,0.6098,,,,SGN
0.2915,-0.0608,1.9094,1.4634,10.9756,-0.8537,,,,SGN
0.2209,-0.0764,1.8969,3.9024,13.9329,-2.5915,,,,SGN
0.1987,-0.0415,1.9260,2.1951,18.5366,-2.1951,,,,SGN
0.2611,0.0190,2.1078,-1.8902,17.8049,-0.0610,,,,SGN
0.4495,-0.0256,2.0400,-5.0305,27.1951,2.4085,-4.4375,-69.2500,-7.4375,SGN
0.3972,-0.0632,1.9763,-4.3902,42.1341,-0.7927,,,,SGN
0.1633,-0.1044,1.9332,-5.3659,44.3598,-1.2195,,,,SGN
0.1576,-0.0840,1.9657,-5.1220,44.0244,-1.8293,,,,SGN
0.1289,-0.1035,2.1206,-5.7317,42.7744,-3.5671,,,,SGN
0.0515,-0.1116,2.1748,-5.3659,34.5732,-2.5000,,,,SGN
0.0199,-0.1466,2.1132,-3.6585,24.1463,-1.8598,,,,SGN
0.0493,-0.1487,2.0330,-1.3415,13.4756,-1.8293,-2.5625,-68.5625,-6.6875,SGN
-0.0178,-0.1536,2.0032,-0.1829,6.0366,-2.0122,,,,SGN
-0.1121,-0.1550,2.0198,0.8537,-4.8171,-1.8902,,,,SGN
-0.0955,-0.1672,2.0261,4.5732,-14.5122,-2.8659,,,,SGN
-0.0046,-0.1166,1.9956,4.8780,-23.2927,-4.8780,,,,SGN
0.0076,-0.0837,2.2637,0.5488,-36.8902,-5.9756,,,,SGN
,,,-0.4268,-28.7805,-4.2073,,,,SGN
0.1771,-0.1109,1.9990,-1.5244,-29.3903,-3.0793,,,,SGN
0.1160,-0.1006,1.9800,-2.1341,-18.2927,-2.5000,,,,SGN
0.1680,-0.0679,1.9294,,,,,,,SGN
,,,-2.6220,-14.0244,-0.3049,-3.3125,-68.5625,-5.5000,SGN
0.1990,-0.0703,1.9861,-2.5000,-7.8049,0.9146,,,,SGN
0.3130,-0.0645,1.9692,-2.9268,4.2073,1.4634,,,,SGN
0.3237,-0.0879,1.9360,0.4268,10.6098,2.1341,,,,SGN
0.1963,-0.0975,1.9435,-1.8902,23.9329,3.7805,,,,SGN
0.0532,-0.0649,2.0693,-3.4146,16.7073,4.2683,,,,SGN
0.0334,-0.0938,2.0782,-5.0915,7.0732,2.9878,,,,SGN
0.1843,-0.1462,2.0996,-1.3415,4.1463,1.4024,,,,SGN
0.1213,-0.1404,1.9690,-3.9634,1.7683,-0.9756,,,,SGN
-0.2007,-0.1704,2.1604,-2.6220,-12.9268,-0.9146,-3.3125,-68.8750,-4.6875,SGN
-0.0935,-0.1211,2.0725,-3.9634,-25.9756,-3.4146,,,,SGN
0.1587,-0.1492,1.9175,-2.9878,-27.4390,-3.1098,,,,SGN
0.0036,-0.1589,2.0078,-1.8293,-29.0854,-3.4756,,,,SGN
0.1162,-0.0691,1.9324,-0.2439,-37.1951,-5.9756,,,,SGN
0.1760,-0.0828,1.9185,-0.9146,-37.0732,-5.1220,,,,SGN
0.1968,-0.1006,1.9160,-0.7927,-33.4146,-2.9268,,,,SGN
0.2739,-0.0769,1.9502,-1.1890,-27.1341,-1.4024,,,,SGN
0.3328,-0.0425,2.0125,-2.8049,-18.4146,1.7073,,,,SGN
,,,,,,-4.7500,-68.1875,-6.6875,SGN
0.3809,-0.0732,2.0572,-3.5976,-10.6098,4.8780,,,,SGN
0.4421,-0.1096,2.0466,-4.3293,1.9207,6.3110,,,,SGN
0.3739,-0.1393,2.0143,-3.7805,16.5854,5.5488,,,,SGN
0.2227,-0.1423,1.9541,-2.7439,21.9512,5.4878,,,,SGN
0.1509,-0.1484,1.9875,9.3293,20.7927,-4.2683,,,,SGN
0.1243,-0.2278,2.0276,0.6098,20.0305,5.4268,,,,SGN
0.0679,-0.1125,2.0613,0.9756,12.0732,3.8415,,,,SGN
0.0388,-0.1106,2.0476,1.1585,4.6951,5.7317,,,,SGN
0.0593,-0.1448,2.0005,2.1341,-0.3659,7.7439,,,,SGN
,,,,,,-2.9375,-68.8750,-6.3125,SGN
0.1664,-0.1266,2.0068,3.2317,-2.2561,7.0732,,,,SGN
0.2761,-0.1072,2.0435,2.2866,3.4451,6.0366,,,,SGN
0.2710,-0.1140,2.0505,2.4390,9.4512,6.7683,,,,SGN
0.2046,-0.1172,2.0864,2.8659,11.0976,4.0244,,,,SGN
0.1687,-0.1301,2.0320,2.3171,7.1951,4.8171,,,,SGN
0.1257,-0.1091,1.9575,4.5122,5.6707,-6.4634,,,,SGN
0.1013,-0.1196,1.9561,4.0854,5.2439,-1.0366,,,,SGN
0.1519,-0.1499,1.9731,5.5488,4.8171,0.9146,,,,SGN
0.1741,-0.1350,2.0005,4.9390,6.4024,-1.8293,,,,SGN
,,,,,,-2.9375,-68.1875,-4.3125,SGN
0.1650,-0.1132,2.0534,3.5061,6.4329,-3.1098,,,,SGN
0.1538,-0.1064,2.0564,2.3780,6.2805,-3.0488,,,,SGN
0.1213,-0.1184,2.0244,1.2805,4.9390,-2.6220,,,,SGN
0.0803,-0.1343,2.0098,,,,,,,SGN
0.0845,-0.1184,2.0166,0.7317,4.7561,-2.6220,,,,SGN
0.0916,-0.1018,2.0000,1.0366,-2.3780,-1.3415,,,,SGN
0.1216,-0.1062,2.0388,0.6707,-1.4634,-1.6463,,,,SGN
0.1318,-0.1284,2.0063,1.8293,-3.9634,-0.6098,,,,SGN
0.2043,-0.1047,1.9985,0.7927,-0.9146,-2.1341,-3.3125,-68.5625,-4.6875,SGN
0.2661,-0.0813,2.0493,0.0000,4.3293,-1.7073,,,,SGN
0.2014,-0.0991,2.0339,-0.1829,5.5488,-0.4878,,,,SGN
0.0757,-0.1174,1.9993,-0.0610,3.4146,-1.1585,,,,SGN
0.0310,-0.1177,2.0022,,,,,,,SGN
0.1018,-0.1057,1.9814,0.7927,1.3415,-1.7073,,,,SGN
0.1528,-0.0896,2.0681,-0.0305,0.5488,-1.2500,,,,SGN
0.1794,-0.0935,2.1296,-1.2195,-2.6829,1.0976,,,,SGN
0.1306,-0.1421,2.0771,-0.3049,-5.7317,2.0732,,,,SGN
