ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
2.0073,-0.1648,-0.0510,1.0976,1.4024,-2.0122,-57.3125,-79.8750,9.4375,SGN
2.0071,-0.1741,-0.0808,,,,,,,SGN
2.0134,-0.1760,-0.0872,1.2195,-0.2439,-1.4024,,,,SGN
2.0254,-0.1777,-0.0796,0.9756,-1.5549,-1.3720,,,,SGN
2.0448,-0.1703,-0.0922,1.0976,1.1585,-1.2805,,,,SGN
2.0627,-0.1624,-0.0625,0.7927,2.2561,-0.6098,,,,SGN
2.0413,-0.1555,-0.0334,0.1829,4.3902,-0.2134,,,,SGN
2.0050,-0.1410,-0.0273,-0.3659,3.7195,-0.3049,,,,SGN
,,,-0.8537,2.0732,0.3659,,,,SGN
2.0095,-0.1479,-0.0327,-1.3415,1.3415,0.5488,-57.6875,-79.1250,8.6250,SGN
2.0288,-0.1597,-0.0464,-1.7073,1.4634,0.9146,,,,SGN
2.0459,-0.1638,-0.0791,-1.6463,3.5976,0.7927,,,,SGN
2.0096,-0.1880,-0.0989,-0.4268,3.6890,0.0305,,,,SGN
1.9751,-0.2004,-0.0938,0.9756,1.7683,0.2439,,,,SGN
1.9989,-0.1734,-0.0654,1.6159,0.2439,-0.1525,,,,SGN
2.0076,-0.1665,-0.0557,1.7683,0.4878,-1.0366,,,,SGN
1.9960,-0.1724,-0.0525,2.3171,-0.3354,-1.5854,,,,SGN
,,,,,,-56.9375,-79.1250,9.8125,SGN
2.0120,-0.1707,-0.0464,2.0122,-0.6098,-1.3415,,,,SGN
2.0132,-0.1746,-0.0579,2.0122,-1.4024,-1.8902,,,,SGN
2.0083,-0.1672,-0.0525,1.5854,-1.8902,-2.1951,,,,SGN
2.0187,-0.1562,-0.0382,0.8841,-3.2622,-1.6463,,,,SGN
2.0261,-0.1387,-0.0430,0.0610,-2.6829,-1.4634,,,,SGN
2.0417,-0.1448,-0.0786,0.1220,-1.2195,-1.4024,,,,SGN
2.0316,-0.1465,-0.1040,-0.0305,-0.1525,-1.2195,,,,SGN
2.0034,-0.1360,-0.0718,0.0000,-1.0366,-1.3415,,,,SGN
,,,,,,-57.3125,-80.5625,10.2500,SGN
2.0276,-0.1265,-0.0724,0.0915,-0.9146,-0.8232,,,,SGN
2.0513,-0.1362,-0.0833,-0.0610,-0.3049,-0.6098,,,,SGN
2.0274,-0.1492,-0.0780,0.0000,-0.1220,-0.6707,,,,SGN
2.0281,-0.1416,-0.0667,-0.6707,0.1829,-0.3659,,,,SGN
2.0224,-0.1516,-0.0683,-0.8537,0.3049,-0.2744,,,,SGN
2.0105,-0.1658,-0.0784,-0.8537,0.2439,-0.1829,,,,SGN
2.0120,-0.1670,-0.1006,-0.4878,-0.1220,0.0610,-58.3750,-80.1875,9.4375,SGN
2.0269,-0.1714,-0.1238,-0.3659,-0.6707,0.3049,,,,SGN
2.0376,-0.1685,-0.0928,-0.2439,0.3659,-0.4878,,,,SGN
2.0303,-0.1587,-0.0615,-0.1829,2.0732,-0.1829,,,,SGN
2.0273,-0.1389,-0.0452,-0.3659,2.3780,-0.0610,,,,SGN
2.0193,-0.1316,-0.0396,-0.4268,2.6220,0.1829,,,,SGN
2.0318,-0.1449,-0.0458,-1.2805,2.9268,0.2134,,,,SGN
2.0278,-0.1655,-0.0596,-1.0976,2.3171,0.6707,,,,SGN
1.9922,-0.1608,-0.0667,-1.2500,0.6098,0.8232,,,,SGN
2.0251,-0.1550,-0.0618,-0.9146,0.4878,0.7927,,,,SGN
,,,,,,-58.0000,-80.5625,9.4375,SGN
2.0425,-0.1625,-0.0479,-1.0061,2.4390,1.0366,,,,SGN
2.0071,-0.1702,-0.0488,-0.7927,2.3171,0.8537,,,,SGN
1.9939,-0.1699,-0.0508,,,,,,,SGN
,,,-1.0366,0.4268,0.8537,,,,SGN
2.0192,-0.1605,-0.0585,-0.9146,-0.3659,1.0366,,,,SGN
2.0312,-0.1643,-0.0723,-0.9146,0.4268,0.6098,,,,SGN
2.0134,-0.1763,-0.0837,-0.8537,1.9817,0.4574,,,,SGN
1.9956,-0.1741,-0.1003,-0.0610,0.7317,0.4268,,,,SGN
1.9971,-0.1733,-0.1089,0.3049,-0.1829,0.3049,,,,SGN
2.0073,-0.1697,-0.0798,0.7317,-0.3659,0.0610,-58.0000,-80.1875,10.2500,SGN
2.0190,-0.1672,-0.0479,0.4878,0.7317,-0.3049,,,,SGN
2.0181,-0.1670,-0.0393,1.1585,1.1585,-0.1829,,,,SGN
2.0129,-0.1699,-0.0452,0.6098,1.0976,-0.0610,,,,SGN
2.0159,-0.1677,-0.0488,,,,,,,SGN
2.0183,-0.1599,-0.0415,0.3659,0.3659,-0.4878,,,,SGN
2.0193,-0.1521,-0.0408,0.1220,0.1830,-0.4573,,,,SGN
2.0288,-0.1492,-0.0369,-0.3049,-0.0610,-0.2439,,,,SGN
2.0303,-0.1499,-0.0437,-0.7927,-0.3049,0.0000,,,,SGN
2.0269,-0.1584,-0.0642,-0.9756,-0.9146,0.2439,,,,SGN
,,,,,,-57.6875,-81.3125,9.4375,SGN
2.0229,-0.1528,-0.0652,-0.8537,-0.9146,0.1829,,,,SGN
2.0194,-0.1506,-0.0629,-1.0976,-0.7317,-0.1220,,,,SGN
2.0220,-0.1553,-0.0667,-1.3110,-0.5488,0.1525,,,,SGN
2.0186,-0.1658,-0.0625,-1.6463,-0.3659,-0.0610,,,,SGN
2.0222,-0.1753,-0.0610,-1.1890,-0.3049,0.1220,,,,SGN
2.0244,-0.1685,-0.0645,-1.0366,0.0610,0.1829,,,,SGN
2.0261,-0.1572,-0.0684,-0.8537,0.4878,0.5488,,,,SGN
2.0320,-0.1555,-0.0723,-0.9756,0.7317,0.3659,,,,SGN
,,,,,,-56.9375,-80.1875,9.4375,SGN
2.0260,-0.1521,-0.0571,-0.9146,0.6402,0.4268,,,,SGN
2.0208,-0.1575,-0.0457,-1.2195,0.2439,0.3659,,,,SGN
2.0213,-0.1602,-0.0611,-1.3110,0.2134,0.7927,,,,SGN
2.0317,-0.1626,-0.0830,-1.4634,-0.2439,0.5488,,,,SGN
2.0283,-0.1707,-0.0942,,,,,,,SGN
2.0234,-0.1821,-0.1082,-1.0366,-0.2439,0.6098,,,,SGN
2.0256,-0.1787,-0.1001,-0.4878,-1.0061,0.8232,,,,SGN
2.0439,-0.1711,-0.0752,-0.2439,0.3049,0.6098,,,,SGN
2.0659,-0.1648,-0.0532,-0.6098,4.2073,0.0000,-57.3125,-79.5000,9.0625,SGN
2.0686,-0.1594,-0.0251,-1.2805,10.5488,-0.6707,,,,SGN
2.0308,-0.1528,-0.0020,-1.1585,16.4634,-1.2805,,,,SGN
1.9497,-0.1409,0.0854,-1.8293,16.5244,-2.5610,,,,SGN
1.9351,-0.2471,-0.0791,1.6463,11.0366,0.1829,,,,SGN
1.8361,-0.2358,-0.3080,8.4146,-6.7378,-3.2012,,,,SGN
1.7834,-0.1416,-0.1958,,,,,,,SGN
2.0190,-0.1638,-0.0615,8.5366,-16.6463,-8.2927,,,,SGN
