ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
0.4895,-0.6636,1.8748,0.6707,-0.9756,1.3415,,,,SGN
0.5061,-0.6653,1.8743,0.7927,-0.6707,0.6707,,,,SGN
0.5129,-0.6675,1.8689,,,,,,,SGN
0.5127,-0.6655,1.8667,0.7317,0.1829,-0.0610,,,,SGN
,,,0.6098,0.6098,-0.6707,-12.4375,-62.0000,0.0000,SGN
0.5120,-0.6663,1.8667,0.2439,1.5244,-1.2805,,,,SGN
0.5005,-0.6704,1.8679,0.3049,2.1341,-1.5244,,,,SGN
0.4788,-0.6741,1.8649,0.3963,2.0427,-1.6768,,,,SGN
0.4692,-0.6731,1.8586,0.1220,1.0366,-1.7683,,,,SGN
0.4668,-0.6748,1.8596,0.1829,0.6707,-1.5244,,,,SGN
0.4677,-0.6665,1.8592,0.1830,-0.3963,-1.4024,,,,SGN
0.4729,-0.6594,1.8545,-0.3659,-0.7317,-1.1585,,,,SGN
0.4751,-0.6643,1.8545,-0.6707,-0.5488,-0.7317,-14.2500,-63.0625,-1.9375,SGN
0.4746,-0.6790,1.8616,-0.6707,0.0000,0.1220,,,,SGN
0.4753,-0.6819,1.8613,-0.4878,-0.1829,0.7317,,,,SGN
0.4810,-0.6840,1.8714,-0.3659,0.1525,1.9207,,,,SGN
0.4792,-0.6902,1.8765,-0.2439,-0.1829,2.4390,,,,SGN
0.4763,-0.6893,1.8781,0.1525,-0.6098,2.4695,,,,SGN
0.4802,-0.6765,1.8669,0.2439,-1.1585,2.0122,,,,SGN
0.5011,-0.6622,1.8802,0.2134,-1.1585,1.0976,,,,SGN
,,,,,,-13.1875,-62.6875,-1.9375,SGN
0.5051,-0.6609,1.8726,0.7927,-0.2439,0.3659,,,,SGN
0.5112,-0.6679,1.8659,0.3049,0.8841,-0.8537,,,,SGN
0.5122,-0.6729,1.8667,0.4268,2.1341,-1.7683,,,,SGN
0.4894,-0.6793,1.8703,0.3659,2.2866,-1.7988,,,,SGN
0.4680,-0.6797,1.8589,,,,,,,SGN
0.4597,-0.6765,1.8547,0.3354,0.7317,-1.9207,,,,SGN
0.4595,-0.6689,1.8586,0.3049,-0.0610,-1.8902,,,,SGN
0.4670,-0.6672,1.8594,0.0000,-0.1829,-1.3415,,,,SGN
0.4719,-0.6587,1.8582,-0.3049,-0.4878,-1.0976,-13.1875,-61.6250,-2.3125,SGN
0.4744,-0.6611,1.8577,-0.7317,-0.3049,-0.7927,,,,SGN
0.4751,-0.6663,1.8560,-0.9146,0.1829,-0.2439,,,,SGN
0.4719,-0.6829,1.8614,-0.4574,0.0000,0.8232,,,,SGN
0.4717,-0.6880,1.8699,-0.3659,0.0000,1.8293,,,,SGN
0.4722,-0.6892,1.8811,0.1525,-0.5793,2.4390,,,,SGN
0.4775,-0.6863,1.8853,0.3049,-0.9756,2.6220,,,,SGN
0.4861,-0.6777,1.8733,0.5793,-1.0671,2.0732,,,,SGN
,,,,,,-10.6250,-63.0625,-2.3125,SGN
0.5021,-0.6633,1.8731,0.3354,-0.6098,0.7012,,,,SGN
0.5107,-0.6648,1.8667,0.3049,0.0000,-0.1829,,,,SGN
0.5095,-0.6687,1.8621,0.3659,0.8537,-0.8537,,,,SGN
0.5036,-0.6735,1.8658,0.5183,1.5244,-1.7683,,,,SGN
0.4824,-0.6750,1.8674,0.1220,1.9512,-2.0122,,,,SGN
0.4647,-0.6734,1.8662,0.3049,1.2500,-1.9207,,,,SGN
0.4568,-0.6763,1.8635,0.4268,0.1829,-1.5854,,,,SGN
,,,,,,-11.3125,-64.1875,-0.7500,SGN
0.4647,-0.6636,1.8619,-0.0305,-0.5793,-1.3720,,,,SGN
0.4746,-0.6624,1.8577,-0.6707,-0.3049,-0.4268,,,,SGN
0.4610,-0.6798,1.8551,-0.8537,-0.6402,0.0915,,,,SGN
0.4736,-0.6882,1.8616,-0.2439,-1.1585,1.2805,,,,SGN
0.4898,-0.6894,1.8733,0.0610,-0.2744,2.0122,,,,SGN
0.4783,-0.6853,1.8806,0.0610,-0.7317,2.5610,,,,SGN
0.4744,-0.6814,1.8835,0.0000,-1.4024,2.4390,-12.8125,-62.3125,-2.3125,SGN
0.4756,-0.6841,1.8779,0.5488,-1.4634,2.0122,,,,SGN
0.4854,-0.6824,1.8728,0.9146,-1.3415,1.7073,,,,SGN
0.4944,-0.6643,1.8689,0.4268,-1.1585,0.9146,,,,SGN
0.5078,-0.6616,1.8716,0.1220,-0.4268,-0.2439,,,,SGN
0.5129,-0.6703,1.8654,0.2744,0.8232,-0.9451,,,,SGN
0.4981,-0.6739,1.8618,0.1829,2.2256,-1.4634,,,,SGN
0.4712,-0.6824,1.8669,0.5488,2.2561,-1.7073,,,,SGN
,,,,,,-13.5000,-63.8125,-1.5625,SGN
0.4663,-0.6770,1.8643,0.6402,0.9146,-1.7683,,,,SGN
0.4675,-0.6694,1.8667,0.4268,0.1829,-1.5244,,,,SGN
0.4646,-0.6648,1.8613,-0.3659,-0.0610,-1.6463,,,,SGN
0.4676,-0.6629,1.8499,-0.4878,-0.5488,-1.1585,,,,SGN
0.4763,-0.6731,1.8525,-0.5488,-0.7317,-0.3049,,,,SGN
0.4778,-0.6824,1.8611,-0.5488,-0.6098,0.4268,,,,SGN
0.4822,-0.6907,1.8691,-0.4878,-0.1829,1.0976,,,,SGN
0.4829,-0.6931,1.8701,,,,,,,SGN
0.4807,-0.6887,1.8752,-0.3049,-0.1829,2.0122,,,,SGN
0.4749,-0.6868,1.8787,-0.1829,-0.0610,2.6220,-12.4375,-62.0000,-1.1250,SGN
0.4724,-0.6824,1.8831,-0.1220,-0.4268,2.3171,,,,SGN
0.4707,-0.6797,1.8728,0.0610,-0.8537,2.5610,,,,SGN
0.4822,-0.6689,1.8689,0.4269,-1.1585,1.9512,,,,SGN
0.4963,-0.6624,1.8738,0.3659,-1.5854,1.0366,,,,SGN
0.5037,-0.6589,1.8743,0.6707,-0.6707,0.5488,,,,SGN
0.5076,-0.6619,1.8682,0.4268,-0.2439,-0.3659,,,,SGN
0.5082,-0.6697,1.8676,0.3659,0.8232,-0.8841,,,,SGN
0.5032,-0.6826,1.8726,1.0366,1.7073,-1.5244,,,,SGN
,,,,,,-12.8125,-62.6875,-1.9375,SGN
0.4751,-0.6813,1.8599,0.5488,1.8902,-1.6768,,,,SGN
0.4631,-0.6758,1.8621,0.6098,0.7927,-1.6463,,,,SGN
0.4617,-0.6760,1.8667,0.3659,0.1220,-1.6463,,,,SGN
