ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
0.4253,-0.2644,1.9995,7.0122,-1.0976,2.1341,,,,SGN
0.3760,-0.2844,1.9883,7.1341,-4.3293,2.6829,,,,SGN
0.3669,-0.2981,1.9556,6.7683,-8.8415,2.6829,-17.8750,-64.1250,-5.5000,SGN
0.3701,-0.3044,1.9619,6.2195,-11.4024,1.5244,,,,SGN
0.4077,-0.3264,1.9966,6.4024,-9.8171,1.5244,,,,SGN
0.4443,-0.3394,2.0088,5.9756,-7.3780,1.6463,,,,SGN
0.4834,-0.3347,2.0288,5.7927,-4.6341,0.8537,,,,SGN
0.5215,-0.3357,2.0444,5.4878,-1.5244,1.8293,,,,SGN
0.5464,-0.3403,2.0427,5.1220,2.0122,3.0488,,,,SGN
0.5808,-0.3464,2.0161,4.8171,4.4512,3.5366,,,,SGN
0.6045,-0.3550,1.9507,5.5488,5.0000,4.2683,,,,SGN
0.5588,-0.3877,1.8699,8.5976,2.8659,6.5854,-17.1875,-65.2500,-5.5000,SGN
0.4939,-0.3975,1.7805,10.6707,-1.7073,9.5122,,,,SGN
0.5215,-0.3682,1.7288,12.9268,-6.1585,12.3171,,,,SGN
0.6367,-0.3503,1.7354,16.4024,-6.8293,15.9146,,,,SGN
0.7627,-0.3447,1.7681,19.7561,-0.9146,19.9390,,,,SGN
0.8447,-0.3328,1.8125,22.8659,8.8415,23.7805,,,,SGN
0.8467,-0.3093,1.8853,25.3049,19.2073,26.3415,,,,SGN
0.7424,-0.2795,1.9299,26.2805,25.4878,27.9268,,,,SGN
0.5481,-0.2654,1.9419,26.2805,26.2195,28.1098,,,,SGN
0.3796,-0.2749,1.9302,26.4024,22.8659,29.3293,,,,SGN
0.3601,-0.2732,1.8916,25.7927,17.8049,30.3659,,,,SGN
0.4492,-0.2537,1.8743,24.0244,16.8293,30.7927,-13.8750,-66.3125,-6.6875,SGN
0.5181,-0.2314,1.9121,22.0122,21.7073,30.8537,,,,SGN
0.5410,-0.2207,1.9526,19.8171,30.1220,29.2683,,,,SGN
0.4636,-0.1871,2.0414,16.4329,40.3354,26.2805,,,,SGN
0.3015,-0.1582,2.0659,13.0488,39.9390,23.2317,,,,SGN
0.2209,-0.1516,2.0613,10.2439,30.2439,22.1951,,,,SGN
0.1643,-0.1514,2.0293,6.8293,18.9634,20.0610,,,,SGN
0.1643,-0.1514,2.0012,4.8171,9.6341,16.5244,,,,SGN
0.2112,-0.1641,1.9590,3.7195,4.4512,12.4390,,,,SGN
0.2473,-0.1531,1.9314,2.9878,3.2317,8.7805,-9.8750,-68.8750,-5.0625,SGN
0.2256,-0.1208,1.9180,0.3049,5.6707,4.3902,,,,SGN
0.2356,-0.1077,2.0730,0.0610,1.8902,2.2561,,,,SGN
0.0852,-0.1399,2.0105,-1.5854,-4.0854,-4.2073,,,,SGN
0.0146,-0.1318,2.0637,-2.6829,-8.2927,-8.7805,,,,SGN
0.0933,-0.0886,2.0938,-5.0000,-15.4268,-10.1220,,,,SGN
0.0911,-0.1052,2.1025,-6.8293,-17.1341,-13.5366,,,,SGN
0.1843,-0.1292,2.1001,-7.2561,-15.4878,-16.2195,,,,SGN
0.3037,-0.1355,2.0640,-7.0732,-11.2195,-18.7805,,,,SGN
0.2974,-0.1011,2.0515,-7.8659,-7.3171,-22.3171,,,,SGN
0.2751,-0.0789,2.0554,,,,,,,SGN
,,,-7.5610,-12.3171,-21.5854,-11.0000,-68.5000,-5.8750,SGN
0.3347,-0.0803,2.0310,-7.3780,-25.5488,-19.3293,,,,SGN
0.3738,-0.0867,2.0142,,,,,,,SGN
0.4521,-0.0776,2.0247,-7.6220,-31.4024,-19.3902,,,,SGN
0.5396,-0.1074,2.0073,-7.1951,-27.6219,-18.1403,,,,SGN
0.6275,-0.1356,1.9104,-6.5854,-17.8049,-15.3049,,,,SGN
0.5974,-0.1414,1.9058,-5.2439,-8.9024,-15.0000,,,,SGN
0.4727,-0.1426,1.9558,-4.9695,-0.8841,-14.5122,,,,SGN
0.3621,-0.1506,1.9924,-5.4268,-0.9146,-14.4512,,,,SGN
0.3313,-0.1851,1.9780,-4.5122,-5.9146,-14.2073,,,,SGN
0.3193,-0.2234,1.9199,-2.5000,-11.3415,-12.9878,-12.0625,-68.5000,-5.8750,SGN
0.3247,-0.2578,1.8762,,,,,,,SGN
0.3574,-0.2732,1.8831,-0.9146,-14.7561,-12.0122,,,,SGN
0.3875,-0.2791,1.9128,2.7439,-15.3049,-12.1646,,,,SGN
0.4167,-0.2744,1.9155,5.8537,-10.7927,-12.3171,,,,SGN
0.4709,-0.2639,1.8770,7.0122,-5.6098,-13.1098,,,,SGN
0.5573,-0.2218,1.9280,7.1341,3.4451,-12.8049,,,,SGN
0.5027,-0.1277,2.0901,4.2073,10.2439,-12.6829,,,,SGN
0.4819,-0.0957,2.1890,1.9512,8.0488,-12.1951,-12.8125,-68.1875,-5.5000,SGN
0.4863,-0.0627,2.2761,-0.6098,3.9634,-12.4390,,,,SGN
0.5520,-0.0769,2.2690,-5.1220,-4.6341,-10.3049,,,,SGN
