ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
2.0118,-0.1442,-0.0283,0.8232,-0.0305,0.9451,,,,SGN
2.0059,-0.1499,-0.0132,0.4268,-0.1829,0.4878,,,,SGN
1.9927,-0.1538,-0.0210,0.1220,-0.4878,-0.0610,,,,SGN
2.0179,-0.1513,-0.0355,-0.7012,-0.2744,-0.0610,,,,SGN
2.0459,-0.1411,-0.0403,-1.2805,0.9146,0.1220,,,,SGN
2.0466,-0.1284,-0.0422,-1.5854,1.4024,-0.4268,-56.9375,-82.3750,8.2500,SGN
2.0078,-0.1450,-0.0447,-1.0976,1.0976,-0.5488,,,,SGN
1.9519,-0.1709,-0.0701,0.0610,-3.6585,-0.7317,,,,SGN
1.9727,-0.1697,-0.0828,-0.0610,-7.1341,0.1829,,,,SGN
2.0598,-0.1631,-0.0686,0.3659,-6.6463,-0.3659,,,,SGN
2.1033,-0.1604,-0.0381,0.7927,-2.8659,-0.7927,,,,SGN
2.0777,-0.1610,-0.0369,0.8537,0.4268,0.3659,,,,SGN
,,,1.2195,2.3780,0.9756,,,,SGN
2.0317,-0.1663,-0.0557,0.8537,2.8049,0.5488,,,,SGN
1.9856,-0.1492,-0.0320,-0.0610,1.9512,0.4878,,,,SGN
1.9880,-0.1475,-0.0344,0.7317,-0.4878,2.8049,,,,SGN
,,,,,,-57.6875,-80.9375,9.0625,SGN
2.0034,-0.1353,-0.0627,,,,,,,SGN
1.9492,-0.1292,-0.0098,-0.1220,-5.6707,3.2927,,,,SGN
1.9482,-0.1418,0.0007,-0.7927,-4.5122,1.1585,,,,SGN
2.0240,-0.1561,-0.0425,-0.7317,-1.5854,1.4024,,,,SGN
1.9807,-0.1680,-0.0547,-1.7683,-1.0366,1.1585,,,,SGN
1.9788,-0.1689,-0.0608,-2.0732,-3.6280,0.1220,,,,SGN
2.0928,-0.1835,-0.1009,-1.5854,-5.3049,1.4024,,,,SGN
2.1094,-0.1956,-0.1116,-1.4024,-0.4878,1.5854,,,,SGN
2.0063,-0.1948,-0.1204,-0.3659,4.0854,0.6402,,,,SGN
,,,,,,-57.3125,-81.3125,9.4375,SGN
1.9319,-0.1755,-0.1235,,,,,,,SGN
1.9578,-0.1506,-0.0942,1.1585,-1.0061,0.3049,,,,SGN
2.0646,-0.1450,-0.0421,1.0976,-0.8537,0.3049,,,,SGN
2.0488,-0.1538,-0.0125,1.0976,1.7683,0.4878,,,,SGN
1.9963,-0.1487,-0.0073,0.5183,2.3780,0.3049,,,,SGN
1.9965,-0.1422,-0.0315,0.0610,-1.9512,1.0976,,,,SGN
,,,-0.1829,-4.8171,1.8902,,,,SGN
2.0437,-0.1499,-0.0391,-1.0366,-4.6951,1.8293,,,,SGN
2.0464,-0.1675,-0.0500,,,,,,,SGN
,,,-1.4024,-4.7561,1.5244,,,,SGN
,,,,,,-58.0000,-80.5625,11.0000,SGN
2.0134,-0.1733,-0.0510,-1.6463,-4.5122,1.7683,,,,SGN
2.0010,-0.1731,-0.0562,-2.0732,-4.0854,1.6463,,,,SGN
2.0242,-0.1675,-0.0638,-2.1951,-2.3780,1.4024,,,,SGN
2.0178,-0.1709,-0.0615,-2.2561,0.3048,0.9146,,,,SGN
2.0125,-0.1731,-0.0698,-1.8902,0.3659,0.3659,,,,SGN
2.0236,-0.1749,-0.0810,-1.7073,-0.5488,0.8537,,,,SGN
2.0413,-0.1765,-0.0732,-1.9207,1.5854,0.4573,,,,SGN
2.0032,-0.1863,-0.0764,-1.1585,1.6463,0.0610,,,,SGN
,,,,,,-57.3125,-80.9375,10.2500,SGN
1.9731,-0.1858,-0.0867,-0.3659,-1.0366,0.1220,,,,SGN
2.0004,-0.1857,-0.0733,-0.3963,-3.0183,-0.1830,,,,SGN
2.0366,-0.1824,-0.0459,-0.5488,-2.6829,-0.2439,,,,SGN
2.0586,-0.1658,-0.0315,-0.4878,-1.4024,-0.0610,,,,SGN
2.0508,-0.1464,-0.0350,-1.4939,1.9512,-0.7927,,,,SGN
2.0076,-0.1658,-0.0696,-0.9146,3.2927,-1.1585,,,,SGN
1.9890,-0.1838,-0.1096,-0.4268,1.7683,-1.2195,,,,SGN
1.9927,-0.1877,-0.1340,0.1220,0.3659,-1.4024,-57.3125,-80.9375,11.0000,SGN
2.0032,-0.1802,-0.1270,1.1585,0.1220,-2.0122,,,,SGN
2.0212,-0.1653,-0.1064,1.3415,1.0976,-2.7439,,,,SGN
2.0355,-0.1535,-0.0609,1.3720,2.3476,-2.4695,,,,SGN
2.0156,-0.1543,-0.0361,1.0366,2.1951,-1.8293,,,,SGN
2.0022,-0.1517,-0.0277,-0.1830,0.7927,-1.0671,,,,SGN
1.9856,-0.1445,-0.0195,-0.9146,-1.5244,0.5488,,,,SGN
2.0100,-0.1430,-0.0487,-1.4329,-2.3476,-0.0305,,,,SGN
2.0571,-0.1604,-0.0618,-1.4634,2.0122,0.0000,,,,SGN
,,,,,,-58.0000,-80.1875,9.8125,SGN
2.0396,-0.1604,-0.0833,-1.3415,2.3171,0.9756,,,,SGN
1.9946,-0.1460,-0.0891,-1.7073,2.3171,0.5488,,,,SGN
1.9968,-0.1532,-0.1036,-1.5854,1.4634,0.1220,,,,SGN
,,,-1.0976,0.4878,0.7317,,,,SGN
2.0090,-0.1499,-0.1052,-1.5854,-0.8537,0.9756,,,,SGN
2.0288,-0.1481,-0.0913,-1.1585,-2.4390,1.4024,,,,SGN
,,,-1.3415,-1.8902,1.0366,,,,SGN
2.0220,-0.1396,-0.0503,-1.9512,-1.5854,0.6098,,,,SGN
2.0328,-0.1447,-0.0374,-2.6829,-1.7073,1.0976,,,,SGN
,,,-3.6585,-1.0366,1.4024,,,,SGN
,,,,,,-57.6875,-80.9375,9.4375,SGN
2.0282,-0.1474,-0.0170,-4.0244,-0.6707,0.4878,,,,SGN
2.0400,-0.1599,-0.0364,-5.0915,-0.7012,0.6707,,,,SGN
2.0481,-0.1721,-0.0442,-5.7317,-0.7317,1.2195,,,,SGN
2.0358,-0.1872,-0.0582,-5.4268,-0.1220,0.8537,,,,SGN
2.0259,-0.1853,-0.0693,-5.2439,2.2256,0.9146,,,,SGN
2.0220,-0.1848,-0.0671,-4.8171,3.5366,0.6098,,,,SGN
2.0137,-0.1919,-0.0824,-4.6341,3.4756,0.4268,,,,SGN
,,,-3.9024,2.5000,0.5488,-57.3125,-82.0625,9.4375,SGN
2.0049,-0.1931,-0.0686,-3.6585,1.5244,0.1829,,,,SGN
1.9900,-0.1701,-0.0362,-3.5976,0.9756,-0.4878,,,,SGN
,,,-2.9268,0.1829,-0.0610,,,,SGN
1.9736,-0.1721,-0.0439,-2.5610,-1.5854,-0.1829,,,,SGN
2.0128,-0.1715,-0.0397,-2.2561,-2.3780,-0.7927,,,,SGN
2.0425,-0.1609,-0.0461,-1.8902,-2.5000,-0.8232,,,,SGN
2.0330,-0.1521,-0.0452,-2.1341,-1.5854,-0.6707,,,,SGN
2.0205,-0.1572,-0.0398,-2.4390,-1.6463,-0.2439,,,,SGN
2.0344,-0.1584,-0.0430,-2.6829,-2.5000,0.4268,,,,SGN
,,,,,,-57.3125,-79.8750,9.8125,SGN
2.0410,-0.1621,-0.0488,-2.9268,-3.9634,0.9146,,,,SGN
