ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
2.0051,-0.4692,-0.2644,0.4268,-1.4634,-1.2805,,,,SGN
1.9954,-0.4724,-0.2737,-0.6098,0.8537,-1.3415,-58.0000,-75.5000,14.5625,SGN
1.9524,-0.4827,-0.2627,-0.9756,0.4268,-0.4878,,,,SGN
1.9214,-0.4792,-0.2585,-1.4024,-0.1220,-0.8537,,,,SGN
1.9388,-0.4773,-0.2605,-2.1951,-0.3354,-0.9756,,,,SGN
1.9646,-0.4849,-0.3022,-2.3780,1.2195,-0.7317,,,,SGN
1.9683,-0.4973,-0.3555,-2.4390,1.7073,-1.1585,,,,SGN
1.9836,-0.5088,-0.3796,-1.0366,3.1098,-1.3415,,,,SGN
1.9905,-0.5107,-0.3533,0.3049,5.0000,-0.8537,,,,SGN
1.9731,-0.4951,-0.3303,0.0000,6.4024,-0.5488,,,,SGN
1.9316,-0.4900,-0.3027,0.5488,5.8537,-0.4878,,,,SGN
1.9038,-0.4849,-0.2773,1.3415,4.0244,-0.1829,-58.0000,-74.3750,13.3750,SGN
1.9177,-0.4722,-0.2786,1.4024,1.3415,0.1829,,,,SGN
1.9380,-0.4729,-0.2952,2.0122,0.4268,0.0610,,,,SGN
1.9561,-0.4832,-0.3118,3.3537,1.2195,0.1829,,,,SGN
1.9551,-0.4875,-0.3386,3.9024,1.4634,0.0610,,,,SGN
1.9573,-0.4785,-0.3176,3.7805,1.3415,0.7317,,,,SGN
1.9563,-0.4800,-0.2922,3.4756,1.8293,1.0976,,,,SGN
1.9429,-0.4791,-0.2658,3.4451,-0.4878,1.0671,,,,SGN
1.9287,-0.4771,-0.2703,2.3780,-3.9634,1.4634,,,,SGN
1.8989,-0.4832,-0.2847,2.3171,-7.1951,1.5854,,,,SGN
,,,,,,-57.3125,-75.1250,14.1875,SGN
1.8708,-0.4976,-0.2891,2.2561,-9.4512,1.2195,,,,SGN
1.9006,-0.4951,-0.2788,1.8902,-10.9146,0.7317,,,,SGN
1.9469,-0.4608,-0.2573,0.6098,-10.3049,0.2744,,,,SGN
1.9507,-0.4546,-0.2363,-0.9146,-9.3902,-0.3659,,,,SGN
1.9333,-0.4729,-0.2620,-1.5244,-9.8171,-0.3049,,,,SGN
1.9072,-0.5053,-0.3099,-0.9756,-12.5000,-0.6098,,,,SGN
1.9307,-0.5078,-0.3413,-0.6098,-15.5488,-0.7927,,,,SGN
1.9426,-0.5027,-0.3542,-0.0610,-15.7927,-0.3049,,,,SGN
,,,,,,-58.0000,-74.3750,13.3750,SGN
1.9495,-0.4983,-0.3684,0.1829,-16.7683,0.3049,,,,SGN
1.9609,-0.5005,-0.3660,0.4878,-16.5854,1.0366,,,,SGN
1.9594,-0.4815,-0.3405,0.2744,-14.8780,0.4574,,,,SGN
1.9419,-0.4463,-0.3066,-0.6707,-9.5732,-0.6098,,,,SGN
1.9485,-0.4495,-0.3186,-1.2195,-5.9146,-0.9146,,,,SGN
1.9463,-0.4884,-0.3552,-1.3110,-4.6951,-0.9756,,,,SGN
1.9224,-0.5134,-0.3774,-0.5488,-5.7927,-1.3415,,,,SGN
1.9277,-0.4958,-0.3611,-0.8537,-6.5854,-1.4634,,,,SGN
