ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
,,,-0.4268,7.6829,-2.8049,,,,SGN
-0.0200,-0.2820,2.0479,-0.9146,5.9146,-2.5000,,,,SGN
-0.0569,-0.2854,2.0569,-1.0366,1.0976,-1.2805,,,,SGN
,,,,,,5.4375,-72.9375,-2.3125,SGN
-0.0454,-0.2844,2.0435,-1.3415,-2.7439,-0.8537,,,,SGN
-0.0127,-0.2937,2.0278,,,,,,,SGN
0.0217,-0.3230,1.9705,-0.7622,-4.4207,0.2744,,,,SGN
0.0801,-0.3188,1.9565,-0.1220,-0.8537,-0.1220,,,,SGN
0.0495,-0.2953,2.0117,0.8537,2.3780,-0.7927,,,,SGN
-0.0151,-0.2864,2.0190,1.6463,3.1098,0.2134,,,,SGN
0.0183,-0.2766,1.9941,0.6098,3.5976,0.3659,,,,SGN
0.0396,-0.2671,2.0032,-0.5488,5.2439,-0.1220,,,,SGN
0.0017,-0.2759,2.0291,-1.2805,5.1220,0.0610,3.6250,-73.2500,-1.9375,SGN
-0.0303,-0.2815,2.0374,-1.8293,2.7439,0.3659,,,,SGN
-0.0166,-0.2910,2.0210,-1.6463,0.9146,0.7927,,,,SGN
0.0027,-0.2939,2.0046,-1.3415,-0.0610,0.3049,,,,SGN
-0.0151,-0.2952,1.9976,-0.9756,-0.7317,-0.1829,,,,SGN
-0.0036,-0.2994,2.0019,0.2439,-0.5488,0.3659,,,,SGN
,,,0.5488,-0.3049,0.6707,,,,SGN
0.0630,-0.3049,1.9888,0.9146,2.3171,0.5488,,,,SGN
0.0348,-0.3061,2.0087,0.7927,5.0610,-0.0610,,,,SGN
,,,0.9146,5.7927,-0.7317,,,,SGN
-0.0208,-0.2930,2.0171,0.4268,4.7561,-0.0610,,,,SGN
-0.0242,-0.2805,2.0271,0.0000,3.0488,0.3659,,,,SGN
,,,,,,4.0000,-73.6250,-2.7500,SGN
-0.0269,-0.2856,2.0332,-0.2439,1.6463,0.3049,,,,SGN
-0.0376,-0.2910,2.0145,-0.1220,-0.4268,0.3659,,,,SGN
-0.0161,-0.2905,1.9924,-0.1829,-2.6220,0.6402,,,,SGN
0.0037,-0.2949,1.9834,0.7317,-1.7073,0.3049,,,,SGN
0.0050,-0.2886,2.0191,-0.0610,-0.4268,0.6707,,,,SGN
,,,-0.5488,-0.2439,0.8537,,,,SGN
0.0803,-0.2751,2.0596,0.0000,1.7073,1.5244,,,,SGN
0.0443,-0.2883,1.9705,-0.9756,5.4268,0.7927,,,,SGN
,,,-1.6463,7.6220,-0.2439,4.3750,-72.9375,-2.3125,SGN
0.0027,-0.3088,1.9722,-1.1585,9.2683,0.6098,,,,SGN
0.0469,-0.3074,1.9807,-1.4634,12.1951,-0.0610,,,,SGN
0.0371,-0.2920,2.0066,-0.6707,13.9634,-0.4268,,,,SGN
-0.0738,-0.2902,2.0203,-1.0976,10.7622,-0.8232,,,,SGN
-0.1453,-0.3042,2.0022,-0.5488,2.7439,0.1220,,,,SGN
-0.1150,-0.2935,1.9856,-0.9756,-1.0976,0.1220,,,,SGN
0.0464,-0.2902,1.9969,-1.5244,0.1829,0.5488,,,,SGN
0.0046,-0.2869,2.0388,-2.0732,4.5732,-0.6098,,,,SGN
,,,-1.8293,5.4878,-2.0732,,,,SGN
-0.1453,-0.3003,2.0237,,,,4.6875,-72.9375,-1.5625,SGN
-0.1594,-0.3044,2.0010,-1.6463,-0.2439,-2.1341,,,,SGN
-0.0693,-0.3066,1.9800,-1.2195,-6.9207,-0.7622,,,,SGN
0.0106,-0.3140,1.9960,-0.1220,-6.8902,-2.1951,,,,SGN
0.0083,-0.3096,2.0164,0.7927,-5.4268,-2.1341,,,,SGN
0.0042,-0.3015,2.0173,0.9451,-3.5366,-1.6463,,,,SGN
-0.0155,-0.2951,2.0177,0.4878,-2.9268,-1.7683,,,,SGN
,,,0.6707,-2.7439,-1.2805,,,,SGN
-0.0178,-0.2991,1.9790,1.0366,-2.8049,-0.6098,4.0000,-72.9375,-0.7500,SGN
0.0156,-0.2891,1.9922,0.6098,-1.2805,-0.4878,,,,SGN
0.0149,-0.2874,2.0081,0.3049,0.4878,-0.0610,,,,SGN
0.0024,-0.3078,1.9997,0.6707,0.8537,0.9146,,,,SGN
-0.0151,-0.2839,2.0020,0.5488,1.4024,0.1220,,,,SGN
-0.0571,-0.2837,2.0276,-0.6098,-0.1829,-0.2439,,,,SGN
0.0005,-0.2979,2.0073,-0.4269,-2.1037,1.0671,,,,SGN
0.0050,-0.3030,1.9998,0.0000,-0.7317,0.4878,,,,SGN
,,,-0.2439,0.0610,0.1220,,,,SGN
,,,,,,4.6875,-72.5625,-2.3125,SGN
0.0027,-0.3092,2.0010,-0.2439,0.7317,0.0000,,,,SGN
0.0032,-0.3083,1.9939,-0.2439,1.6463,-0.1829,,,,SGN
0.0186,-0.3113,1.9937,-0.1829,3.4146,-0.2439,,,,SGN
-0.0051,-0.3013,2.0010,0.0305,5.2439,-0.7622,,,,SGN
-0.0324,-0.2839,2.0213,-0.0610,4.7561,-0.9756,,,,SGN
,,,-0.3049,4.3902,0.4878,,,,SGN
0.0100,-0.2866,2.0242,-0.6707,6.2195,0.0000,,,,SGN
0.0041,-0.2950,1.9769,-1.3415,8.2927,-1.2805,,,,SGN
,,,-1.8902,8.9024,-0.9756,,,,SGN
-0.0596,-0.2961,2.0010,-1.5854,8.2317,-0.4878,,,,SGN
-0.0425,-0.2974,2.0068,-1.1585,7.3780,-0.1829,5.0625,-73.6250,-1.5625,SGN
-0.0437,-0.3042,2.0227,-0.3049,6.3415,0.1220,,,,SGN
-0.0793,-0.3025,2.0103,-0.2439,3.9634,0.1829,,,,SGN
-0.1066,-0.3019,2.0153,-0.5183,-1.2500,-0.2134,,,,SGN
-0.0542,-0.3220,1.9980,-0.2439,-3.2317,0.2439,,,,SGN
-0.0020,-0.3145,2.0000,0.3049,-2.3171,0.0000,,,,SGN
-0.0264,-0.3018,1.9983,0.8232,-1.4329,-1.2195,,,,SGN
-0.0173,-0.3047,1.9768,1.8293,-0.3659,-0.7927,4.3750,-72.9375,-1.1250,SGN
-0.0166,-0.2908,1.9783,1.4634,1.3415,-0.4878,,,,SGN
-0.0432,-0.2856,2.0066,0.7317,1.6463,-0.0610,,,,SGN
-0.0509,-0.3073,2.0435,-0.0610,0.4268,-0.2439,,,,SGN
0.0166,-0.3057,2.0242,-0.8841,0.3353,-0.3659,,,,SGN
0.0132,-0.2917,1.9954,-0.7927,2.5000,-0.0610,,,,SGN
-0.0241,-0.3080,1.9822,-1.0976,3.4146,0.5488,,,,SGN
-0.0029,-0.3047,2.0244,-0.4268,5.2134,0.1525,,,,SGN
-0.0608,-0.3040,2.0366,0.7927,3.3537,-0.0610,,,,SGN
,,,,,,5.8125,-72.9375,-1.1250,SGN
-0.1160,-0.3145,2.0276,1.2805,-0.7317,0.0610,,,,SGN
-0.1150,-0.3069,2.0044,0.6707,-4.2073,0.9146,,,,SGN
-0.0938,-0.3103,1.9548,1.7073,-6.0366,0.6098,,,,SGN
-0.0740,-0.2952,2.0173,2.0122,-6.8598,0.2439,,,,SGN
