ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
0.5039,-0.9426,1.8562,-1.8293,6.2195,1.4024,,,,SGN
0.4573,-0.9546,1.7960,-2.3476,0.1524,2.0122,,,,SGN
0.4612,-0.9055,1.7795,-2.2561,-2.7439,2.3171,,,,SGN
0.4653,-0.9022,1.7561,-1.5549,-1.8598,2.4390,,,,SGN
0.4827,-0.9023,1.7324,-0.9146,0.0000,2.2561,,,,SGN
0.5054,-0.8938,1.7332,-0.8537,2.3171,2.0732,,,,SGN
0.5129,-0.9004,1.7434,-0.3049,4.1463,2.1341,,,,SGN
0.4978,-0.9111,1.7393,,,,,,,SGN
,,,0.2439,4.7561,2.3780,-11.0000,-61.6250,-0.7500,SGN
0.4495,-0.9265,1.7290,,,,,,,SGN
0.4231,-0.9341,1.7375,0.6707,3.4756,2.1341,,,,SGN
0.4274,-0.9373,1.7679,0.9146,-0.8537,1.6159,,,,SGN
0.4695,-0.9487,1.7639,0.9756,-3.5366,1.5244,,,,SGN
0.4814,-0.9519,1.7405,1.6463,-2.5610,1.5854,,,,SGN
0.4471,-0.9239,1.7633,1.3415,-1.1280,1.1890,,,,SGN
0.4766,-0.9124,1.7886,0.5488,-1.7073,0.6707,,,,SGN
0.5144,-0.9219,1.7776,0.1829,-2.3171,1.4024,,,,SGN
0.5203,-0.9216,1.7581,0.6098,-1.0366,2.0732,-12.0625,-59.8125,0.0000,SGN
0.5110,-0.9099,1.7437,0.7927,1.7073,1.7073,,,,SGN
0.4768,-0.9170,1.7349,1.0976,2.6220,1.0366,,,,SGN
0.4375,-0.9172,1.7463,1.1585,1.0366,1.4024,,,,SGN
0.4431,-0.9158,1.7480,1.4024,-0.9146,1.8293,,,,SGN
0.4649,-0.9180,1.7591,1.8902,-3.5061,2.0122,,,,SGN
0.4836,-0.9204,1.7773,2.1341,-2.8659,1.7683,,,,SGN
0.5024,-0.9170,1.7830,2.1951,-1.7073,1.7073,,,,SGN
0.5029,-0.9160,1.7798,2.0427,0.1219,1.8902,-9.8750,-62.6875,0.0000,SGN
0.4885,-0.9226,1.7776,,,,,,,SGN
0.4614,-0.9338,1.7737,1.5244,0.9146,2.0732,,,,SGN
0.4355,-0.9342,1.7517,1.8293,0.2743,1.2500,,,,SGN
0.4451,-0.9094,1.7603,1.8902,-2.3780,1.2805,,,,SGN
0.4829,-0.9053,1.7722,1.5854,-2.8659,0.9756,,,,SGN
0.4941,-0.9140,1.7769,1.7378,-1.7073,1.0366,,,,SGN
0.4888,-0.9031,1.7808,1.5244,0.0000,1.0366,,,,SGN
0.4863,-0.9045,1.7808,1.5854,0.0610,1.2195,,,,SGN
0.4685,-0.9150,1.7810,1.4024,-0.1829,1.4024,,,,SGN
,,,1.5854,-0.4878,1.4634,-12.0625,-61.6250,0.3750,SGN
