ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
1.9941,-0.1902,-0.0603,-4.8780,-2.5000,-3.1098,,,,SGN
2.0181,-0.1833,-0.0632,-5.4878,-2.5610,-3.1098,,,,SGN
2.0349,-0.1731,-0.0659,-5.3659,-2.4390,-3.0488,,,,SGN
2.0452,-0.1588,-0.0873,-5.7622,-1.8902,-3.4146,,,,SGN
2.0322,-0.1536,-0.0972,-6.0366,-1.8293,-3.1707,-57.3125,-81.3125,9.8125,SGN
2.0190,-0.1479,-0.1074,-6.5854,-2.1341,-3.4756,,,,SGN
2.0198,-0.1345,-0.1116,-6.9512,-2.3171,-3.2927,,,,SGN
2.0393,-0.1248,-0.1174,-7.1951,-1.4634,-2.9878,,,,SGN
2.0540,-0.1233,-0.1216,-7.7439,-1.1585,-3.4146,,,,SGN
2.0425,-0.1201,-0.1289,-8.1098,-0.9146,-3.1707,,,,SGN
2.0046,-0.1226,-0.1245,-8.7805,-1.7073,-3.2317,,,,SGN
1.9822,-0.1184,-0.1072,-9.6341,-2.1951,-3.1098,,,,SGN
1.9974,-0.1080,-0.0958,-10.5793,-3.2012,-2.2561,,,,SGN
,,,,,,-58.0000,-81.6875,9.4375,SGN
2.0099,-0.1048,-0.0839,-12.4390,-2.3780,-2.5610,,,,SGN
2.0247,-0.1135,-0.0828,,,,,,,SGN
2.0247,-0.1152,-0.0707,-14.6646,-1.3110,-1.7683,,,,SGN
2.0276,-0.1243,-0.0649,-16.6768,1.4024,-1.5854,,,,SGN
2.0237,-0.1304,-0.0730,,,,,,,SGN
2.0176,-0.1306,-0.0833,-17.9269,2.6829,-0.7317,,,,SGN
2.0300,-0.1250,-0.0908,-18.5976,2.3171,0.0000,,,,SGN
2.0459,-0.1248,-0.1006,-18.5366,2.0122,0.3049,-56.9375,-82.3750,10.2500,SGN
2.0391,-0.1306,-0.1221,-18.9024,1.3415,0.9146,,,,SGN
2.0381,-0.1274,-0.1196,-18.9024,1.3415,1.7073,,,,SGN
2.0263,-0.1227,-0.1113,-19.1463,2.3780,2.5610,,,,SGN
2.0149,-0.1313,-0.1099,-19.2073,2.7439,2.3171,,,,SGN
2.0118,-0.1348,-0.1072,-19.1463,2.6220,2.8354,,,,SGN
2.0210,-0.1338,-0.1030,-19.2073,3.4146,2.6829,,,,SGN
2.0317,-0.1440,-0.1069,-19.3293,3.6585,2.7439,,,,SGN
2.0266,-0.1509,-0.1062,-19.3293,3.8415,2.4390,-58.0000,-80.9375,10.6250,SGN
2.0222,-0.1636,-0.1014,-19.5122,3.6585,2.8049,,,,SGN
2.0132,-0.1619,-0.0894,-19.8171,3.2317,2.5610,,,,SGN
2.0073,-0.1721,-0.0815,-20.1829,2.6829,2.5000,,,,SGN
2.0110,-0.1852,-0.0666,-20.4268,2.6829,2.3780,,,,SGN
2.0220,-0.1929,-0.0693,-20.5793,3.3841,2.4390,,,,SGN
2.0246,-0.1873,-0.0679,-21.2195,3.9634,2.1951,,,,SGN
2.0271,-0.1873,-0.0725,-21.4024,3.9024,2.7439,,,,SGN
,,,-21.7073,3.5366,2.9268,-57.6875,-81.3125,10.2500,SGN
2.0271,-0.1844,-0.0678,-21.6463,2.7439,2.9878,,,,SGN
2.0288,-0.1738,-0.0493,-21.5854,2.9268,3.2927,,,,SGN
2.0300,-0.1731,-0.0496,-21.9207,3.8720,3.0183,,,,SGN
2.0171,-0.1826,-0.0478,-22.0122,4.3293,2.8659,,,,SGN
