ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
0.4270,-0.9675,1.7241,0.7317,1.0366,1.1585,,,,SGN
0.4409,-0.9641,1.7510,0.8232,-1.1280,1.2500,,,,SGN
0.4492,-0.9614,1.7500,1.4634,-3.1098,0.6098,,,,SGN
0.4666,-0.9455,1.7502,1.4024,-5.3354,1.0671,,,,SGN
0.5083,-0.9351,1.7534,1.2195,-5.2439,1.0976,,,,SGN
0.5456,-0.9558,1.7505,1.1585,-1.1585,1.6463,,,,SGN
,,,,,,-11.3125,-60.8750,1.5625,SGN
0.5051,-0.9581,1.7390,0.9756,2.0122,0.9146,,,,SGN
,,,1.2195,1.5244,0.6707,,,,SGN
0.4548,-0.9665,1.7331,0.7927,-1.3415,0.5488,,,,SGN
0.4456,-0.9717,1.7407,0.7927,-3.3537,0.4268,,,,SGN
0.4817,-0.9686,1.7509,1.0061,-3.3841,0.4269,,,,SGN
0.5225,-0.9629,1.7532,0.7927,-2.3780,0.6098,,,,SGN
0.5034,-0.9604,1.7507,0.5488,-2.2561,0.1220,,,,SGN
0.4775,-0.9558,1.7539,0.3049,-2.5000,0.1220,,,,SGN
,,,,,,-11.6875,-60.5000,0.0000,SGN
0.4873,-0.9543,1.7451,0.1829,-3.1098,0.2439,,,,SGN
0.5002,-0.9553,1.7417,,,,,,,SGN
0.5146,-0.9543,1.7188,0.6707,-2.9268,0.3049,,,,SGN
0.5303,-0.9414,1.7214,0.3659,-0.6707,0.8537,,,,SGN
0.4935,-0.9562,1.7518,0.6707,2.0427,-0.6402,,,,SGN
0.4502,-0.9602,1.7324,1.4634,3.7195,-0.3659,,,,SGN
,,,1.7073,2.1951,-0.3049,,,,SGN
0.4402,-0.9566,1.6860,3.2317,-0.4268,-1.6463,,,,SGN
0.4121,-0.9460,1.6448,3.5976,-3.9024,-3.2927,,,,SGN
0.4241,-0.9395,1.6750,4.3902,-3.9024,-3.4146,,,,SGN
,,,4.0244,-1.3415,-2.8659,-11.0000,-62.0000,0.3750,SGN
0.5017,-0.9473,1.7892,2.7134,2.5610,-3.1707,,,,SGN
0.5325,-0.9792,1.8650,0.2439,4.6951,-2.9878,,,,SGN
0.4856,-0.9659,1.8722,-1.2500,1.6463,-3.2012,,,,SGN
0.4680,-0.9377,1.8308,-2.8659,-3.1707,-3.4756,,,,SGN
0.4917,-0.9338,1.7917,,,,,,,SGN
0.4951,-0.9395,1.7625,-2.8049,-5.1829,-3.2927,,,,SGN
0.4941,-0.9333,1.7512,-2.9268,-5.2439,-3.5976,,,,SGN
0.5044,-0.9353,1.7095,-2.5610,-4.5732,-4.2073,,,,SGN
0.5366,-0.9155,1.6958,-1.6463,-3.3537,-4.8780,-12.4375,-60.5000,1.9375,SGN
0.5527,-0.9141,1.7144,-2.1341,-1.8902,-5.1220,,,,SGN
0.5505,-0.9307,1.7451,-1.7073,1.2195,-4.6341,,,,SGN
0.5037,-0.9556,1.7390,-1.1890,4.7866,-4.2988,,,,SGN
0.4863,-0.9568,1.7229,-0.5488,3.8415,-4.3902,,,,SGN
0.4949,-0.9468,1.7261,-0.4268,1.5244,-4.1463,,,,SGN
0.5307,-0.9577,1.7450,-1.0976,-0.1525,-2.9878,,,,SGN
0.5505,-0.9800,1.7275,-1.1585,0.5488,-2.8659,,,,SGN
,,,-0.8537,1.6463,-3.1707,-11.0000,-61.2500,0.3750,SGN
0.4876,-0.9730,1.7190,-0.5488,2.1341,-3.2317,,,,SGN
0.4822,-0.9639,1.7236,-0.3659,0.8537,-3.5366,,,,SGN
,,,-0.4878,-0.9756,-3.5976,,,,SGN
0.5252,-0.9609,1.7332,-0.6402,0.2439,-3.4146,,,,SGN
0.5559,-0.9756,1.7144,0.6707,1.8902,-3.5366,,,,SGN
0.4637,-0.9608,1.7016,0.7926,-0.2134,-3.9024,,,,SGN
0.4426,-0.9316,1.7156,1.2805,-5.0610,-3.7195,,,,SGN
0.4905,-0.9197,1.7412,0.8537,-5.8537,-3.0488,,,,SGN
0.5410,-0.9307,1.7739,0.9146,-3.8415,-1.5244,-12.8125,-59.8125,-0.3750,SGN
0.5786,-0.9414,1.7883,0.4878,-1.2195,-1.1585,,,,SGN
0.5984,-0.9456,1.7930,0.3049,0.9756,-0.5488,,,,SGN
0.5563,-0.9449,1.7551,-0.0610,0.6707,0.6098,,,,SGN
0.5420,-0.9160,1.6768,-0.0610,-0.3049,1.5244,,,,SGN
0.5750,-0.9661,1.7014,-0.3049,2.1951,1.3415,,,,SGN
0.5140,-0.9748,1.7773,-1.2195,2.7439,0.4268,,,,SGN
0.5286,-0.9634,1.7539,-1.5244,1.8902,1.3415,,,,SGN
,,,,,,-12.0625,-62.3125,0.3750,SGN
0.5359,-0.9385,1.7615,-0.7317,2.0732,1.2195,,,,SGN
0.5325,-0.9292,1.7332,-0.6098,2.2561,1.5244,,,,SGN
0.4939,-0.9475,1.7200,-0.0915,0.2134,1.2195,,,,SGN
0.4561,-0.9548,1.7163,0.4268,-2.0122,1.4634,,,,SGN
0.5032,-0.9514,1.7063,1.0366,-1.4024,1.5244,,,,SGN
0.5400,-0.9436,1.7268,1.2195,1.4024,1.4329,,,,SGN
0.5120,-0.9529,1.7454,1.5244,3.4146,0.4268,,,,SGN
0.4780,-0.9644,1.7612,1.1585,3.0488,0.4878,,,,SGN
