ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
0.4783,-0.6763,1.8584,0.2439,1.7073,-1.8293,,,,SGN
0.4709,-0.6814,1.8616,0.3049,0.8537,-1.3415,-11.6875,-62.3125,-1.9375,SGN
0.4705,-0.6848,1.8638,0.6098,0.1829,-1.0366,,,,SGN
0.4770,-0.6754,1.8623,0.3049,-0.4573,-1.0671,,,,SGN
0.4805,-0.6609,1.8545,-0.2439,-0.4268,-0.8537,,,,SGN
0.4761,-0.6614,1.8533,-0.6098,-0.2439,-0.3659,,,,SGN
0.4766,-0.6692,1.8540,-0.4878,-0.3049,-0.0610,,,,SGN
0.4844,-0.6753,1.8550,-0.6707,-0.3049,0.5488,,,,SGN
0.4893,-0.6841,1.8599,-0.1829,0.6098,1.0366,,,,SGN
0.4976,-0.6846,1.8774,0.0610,0.6707,1.6463,,,,SGN
,,,,,,-13.1875,-62.3125,-3.1250,SGN
0.4841,-0.6841,1.8773,-0.0610,0.8841,2.4085,,,,SGN
0.4746,-0.6875,1.8704,0.1220,-0.6098,2.1951,,,,SGN
0.4807,-0.6794,1.8699,0.5488,-1.0366,2.0122,,,,SGN
0.5048,-0.6687,1.8693,0.5793,-0.4878,1.3415,,,,SGN
0.5217,-0.6660,1.8738,1.0366,0.9756,0.4878,,,,SGN
0.5222,-0.6643,1.8677,0.4878,2.6220,-0.5183,,,,SGN
0.5105,-0.6680,1.8650,0.4878,3.6585,-1.3415,,,,SGN
0.4988,-0.6702,1.8621,0.3049,4.2683,-1.8293,,,,SGN
0.4807,-0.6750,1.8621,0.4268,4.0244,-1.7683,-13.1875,-63.4375,-2.7500,SGN
0.4688,-0.6858,1.8655,0.7927,3.4146,-2.0732,,,,SGN
0.4656,-0.6794,1.8655,0.5488,2.5610,-1.9512,,,,SGN
0.4707,-0.6714,1.8674,,,,,,,SGN
0.4753,-0.6702,1.8667,0.1829,1.8902,-2.0732,,,,SGN
0.4824,-0.6636,1.8599,0.1220,2.0732,-1.9512,,,,SGN
0.4829,-0.6626,1.8435,-0.4573,2.6524,-1.8902,,,,SGN
0.4705,-0.6641,1.8499,-0.7317,3.0488,-1.2805,,,,SGN
0.4619,-0.6731,1.8545,-0.5488,2.6829,-0.4878,,,,SGN
0.4927,-0.6833,1.8579,-0.6707,2.5610,0.3659,,,,SGN
,,,,,,-13.1875,-62.3125,-1.1250,SGN
0.5042,-0.6848,1.8767,-0.9146,4.0244,0.7317,,,,SGN
0.4208,-0.6929,1.8815,-0.4878,4.1463,1.6463,,,,SGN
0.4590,-0.6782,1.8728,-0.1220,1.0366,2.3780,,,,SGN
0.4934,-0.6741,1.8867,-0.1829,-0.0610,2.5000,,,,SGN
0.4841,-0.6754,1.8754,0.2744,1.2500,2.5305,,,,SGN
0.4919,-0.6777,1.8669,0.7927,1.7683,1.7073,,,,SGN
0.5071,-0.6692,1.8650,1.0976,1.7073,0.9756,,,,SGN
0.5151,-0.6631,1.8806,0.6098,3.4146,0.0305,-13.8750,-61.2500,-1.1250,SGN
0.4961,-0.6677,1.8821,,,,,,,SGN
0.4544,-0.6743,1.8731,0.3049,4.6341,-1.4634,,,,SGN
0.4536,-0.6711,1.8657,0.3659,3.6585,-2.0732,,,,SGN
0.4561,-0.6697,1.8694,0.4268,2.9268,-1.8293,,,,SGN
0.4625,-0.6720,1.8670,0.9451,2.9573,-2.0427,,,,SGN
0.4810,-0.6658,1.8660,0.6098,3.3537,-1.7073,,,,SGN
0.4658,-0.6675,1.8628,0.0000,3.4756,-2.0122,,,,SGN
0.4771,-0.6702,1.8577,-0.4878,4.2988,-1.6768,-14.2500,-62.6875,-2.3125,SGN
0.4661,-0.6584,1.8613,,,,,,,SGN
0.4043,-0.6784,1.8676,-1.0061,4.0854,-1.2805,,,,SGN
0.4182,-0.6929,1.8743,-0.7927,0.8537,0.1829,,,,SGN
0.4473,-0.6941,1.8745,0.0000,-0.1829,0.9146,,,,SGN
0.4676,-0.6827,1.8825,0.1220,0.7012,1.9512,,,,SGN
