ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
1.8873,-0.6728,0.5354,-0.7622,5.5488,-0.0915,,,,SGN
1.9187,-0.6787,0.4902,-0.7317,1.6463,1.2195,,,,SGN
,,,,,,-47.0625,-75.1250,0.0000,SGN
1.8765,-0.7006,0.5121,0.2744,5.5183,1.0976,,,,SGN
1.8411,-0.6951,0.5242,0.9146,5.0000,3.1098,,,,SGN
1.7737,-0.6926,0.5212,2.4390,4.0244,3.1098,,,,SGN
1.7304,-0.7068,0.4852,3.6890,0.6098,2.0732,,,,SGN
1.7310,-0.6997,0.4680,2.9878,-2.8659,1.2805,,,,SGN
1.8199,-0.7168,0.4345,2.7744,-7.5915,2.5000,,,,SGN
1.8811,-0.7202,0.4390,3.4146,-9.5122,2.3780,,,,SGN
,,,,,,-47.4375,-74.0000,-1.5625,SGN
1.8815,-0.7204,0.4262,3.4756,-10.7927,1.7683,,,,SGN
1.8979,-0.7236,0.4282,3.7195,-11.1585,1.4634,,,,SGN
1.8839,-0.7168,0.4922,3.8720,-9.7256,1.0366,,,,SGN
1.8557,-0.6948,0.5320,3.5976,-6.4024,0.3659,,,,SGN
1.8892,-0.6819,0.5237,2.6829,-3.7195,-0.4878,,,,SGN
,,,2.1951,-4.8780,0.0610,,,,SGN
1.8704,-0.6875,0.5291,1.7073,-6.3415,0.2439,,,,SGN
1.8765,-0.6934,0.5225,0.9756,-6.0976,0.4268,,,,SGN
1.8972,-0.6973,0.5127,0.7927,-4.2683,-0.6098,-47.8125,-74.7500,-0.7500,SGN
1.8853,-0.6904,0.5188,-0.4878,-1.3415,-1.0976,,,,SGN
1.8608,-0.6833,0.5159,-0.9146,-0.5488,-0.8537,,,,SGN
1.8036,-0.6770,0.5027,-1.7683,-1.0366,-0.2439,,,,SGN
1.8816,-0.7009,0.4539,-0.5488,-2.6220,0.6707,,,,SGN
1.7805,-0.7275,0.4788,0.8537,-0.0610,0.3659,,,,SGN
1.7612,-0.6980,0.4543,0.4268,-0.1220,0.0610,,,,SGN
1.8311,-0.7014,0.4575,0.7927,1.0366,0.1829,,,,SGN
1.8286,-0.7158,0.4878,0.7927,2.1951,-0.3659,,,,SGN
1.8398,-0.7136,0.4709,0.7317,3.3537,-0.4268,,,,SGN
1.9209,-0.7095,0.4275,0.9756,3.9634,0.1829,,,,SGN
,,,,,,-47.0625,-74.3750,-1.9375,SGN
1.9527,-0.7193,0.4088,0.7317,7.8049,0.3354,,,,SGN
1.9309,-0.7483,0.4822,1.9512,4.9390,1.0976,,,,SGN
1.7815,-0.7454,0.4985,4.0244,-4.0244,0.0000,,,,SGN
1.6677,-0.6868,0.4998,3.3537,-10.7317,-2.1341,,,,SGN
1.7556,-0.6672,0.4983,1.7683,-10.9146,-3.4756,,,,SGN
1.8560,-0.7109,0.5103,0.7927,-7.1341,-3.7195,,,,SGN
1.8679,-0.7188,0.5198,0.4878,-4.1463,-2.4390,,,,SGN
1.9209,-0.6743,0.5090,-0.1829,1.2195,-1.6463,,,,SGN
1.9902,-0.6641,0.4700,-0.6707,4.3293,-1.2805,,,,SGN
1.8682,-0.6980,0.4951,-0.3659,7.1951,-1.8902,-48.5625,-74.3750,-0.3750,SGN
1.7769,-0.7031,0.4983,-1.3415,2.7439,-0.7927,,,,SGN
1.7683,-0.7004,0.5046,-1.2805,-0.1220,-0.7927,,,,SGN
1.7776,-0.6943,0.5212,-2.1951,-1.8902,-1.5854,,,,SGN
1.8027,-0.6938,0.4963,-2.1341,-4.4512,-2.1951,,,,SGN
1.8535,-0.6875,0.4700,-2.8659,-5.1220,-1.7073,,,,SGN
1.9412,-0.6777,0.4497,-3.9634,-1.6463,-1.1585,,,,SGN
1.9875,-0.6777,0.4629,-4.8171,5.7317,-1.7073,,,,SGN
1.9707,-0.6985,0.4866,-5.1829,10.0000,-1.3415,,,,SGN
1.8936,-0.7202,0.4407,-4.4512,8.7805,0.0000,,,,SGN
,,,,,,-47.0625,-74.3750,0.0000,SGN
1.8374,-0.7180,0.3789,-2.9878,4.7561,0.1220,,,,SGN
1.8470,-0.7019,0.3680,-1.0061,-0.0610,0.0000,,,,SGN
1.8655,-0.6973,0.4109,0.4878,1.5244,-0.5488,,,,SGN
1.8713,-0.7053,0.4414,1.6463,3.9634,-1.5854,,,,SGN
1.8586,-0.7080,0.4673,2.7439,5.0000,-1.9512,,,,SGN
1.8501,-0.7051,0.4639,3.4146,6.2805,-3.0488,,,,SGN
1.8755,-0.7107,0.4753,2.9268,8.5366,-3.4756,,,,SGN
1.8972,-0.7175,0.5205,2.8659,10.9756,-3.9024,,,,SGN
1.8911,-0.7117,0.5564,2.3171,12.5610,-3.4756,,,,SGN
1.8745,-0.6863,0.5681,1.4634,12.8659,-3.7195,-47.8125,-74.0000,0.0000,SGN
1.8567,-0.6738,0.5684,0.6098,12.1341,-3.5976,,,,SGN
1.8450,-0.6619,0.5991,-0.3659,12.0732,-2.6829,,,,SGN
1.8667,-0.6477,0.6052,-1.2195,9.0244,0.6098,,,,SGN
1.7834,-0.6699,0.5476,-1.0366,2.7439,0.5488,,,,SGN
1.7537,-0.6711,0.5100,-1.2805,1.4634,0.4878,,,,SGN
1.8274,-0.6863,0.4768,-1.2195,0.4878,1.2195,,,,SGN
1.8423,-0.6924,0.4905,-0.6707,3.2317,1.0366,,,,SGN
1.8538,-0.7043,0.4768,0.2439,4.6951,1.0976,,,,SGN
1.8657,-0.7163,0.4583,1.5244,4.7561,1.2195,-46.3750,-74.0000,-0.7500,SGN
1.8237,-0.7158,0.4500,1.8293,4.6341,0.3659,,,,SGN
1.7976,-0.7085,0.4578,3.1098,4.0854,0.0610,,,,SGN
1.8096,-0.6992,0.4587,2.6829,2.4390,-0.1220,,,,SGN
1.8083,-0.6748,0.4778,2.5000,0.7927,-0.5488,,,,SGN
1.8245,-0.6790,0.5017,2.1341,-0.3049,-0.4878,,,,SGN
1.8462,-0.6968,0.5110,2.0122,-0.7317,-1.1585,,,,SGN
1.8711,-0.7051,0.5291,2.2561,0.1829,-1.8293,,,,SGN
1.8899,-0.6919,0.5490,1.3110,4.5427,-2.8049,,,,SGN
1.8733,-0.6846,0.5317,0.7317,9.3902,-3.4756,,,,SGN
,,,,,,-46.7500,-75.1250,-1.5625,SGN
1.8513,-0.6971,0.5196,1.5244,10.3354,-3.9939,,,,SGN
1.8438,-0.6970,0.5420,1.5854,9.8780,-4.7561,,,,SGN
1.8484,-0.6765,0.5696,0.3659,10.3659,-5.2439,,,,SGN
1.8574,-0.6624,0.5757,-0.6707,10.4878,-4.6951,,,,SGN
1.8767,-0.6501,0.5847,-1.5244,10.6707,-4.0244,,,,SGN
1.8510,-0.6272,0.6288,-1.8598,11.4939,-1.4939,,,,SGN
1.8987,-0.6450,0.5603,-2.4390,6.2195,2.1951,,,,SGN
1.8447,-0.6814,0.5662,-0.9756,3.4146,0.4878,,,,SGN
1.7920,-0.6836,0.5715,-1.3415,2.3171,1.7073,-46.7500,-74.3750,-1.5625,SGN
1.8267,-0.6858,0.5439,-1.5244,-0.8537,2.5000,,,,SGN
1.8301,-0.6848,0.5408,-1.2805,-1.0366,2.6829,,,,SGN
1.8694,-0.6787,0.5293,-1.3415,-0.6098,3.1098,,,,SGN
1.9060,-0.6729,0.5283,-0.5488,1.7683,3.2317,,,,SGN
1.8896,-0.6843,0.5386,-0.4878,5.4268,2.9268,,,,SGN
1.8726,-0.6829,0.5308,0.3049,5.3659,3.3537,,,,SGN
