ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
0.7800,-0.6262,1.7981,-0.4878,1.5854,1.2195,,,,SGN
0.7976,-0.6357,1.7922,-0.2439,0.5488,1.8293,,,,SGN
0.8096,-0.6294,1.7822,-0.7317,0.9146,2.8049,,,,SGN
0.8262,-0.6282,1.7837,-0.1829,3.1098,2.9878,,,,SGN
0.8367,-0.5984,1.7771,0.7317,3.4146,0.7317,,,,SGN
0.7681,-0.5911,1.7673,0.6098,4.5732,0.1829,,,,SGN
,,,,,,-14.2500,-79.1250,-10.6250,SGN
0.7168,-0.6121,1.7615,,,,,,,SGN
0.7702,-0.5946,1.7552,1.0061,3.5976,1.8293,,,,SGN
0.8191,-0.6172,1.7803,1.8293,1.5244,0.9146,,,,SGN
0.8525,-0.6355,1.8154,0.2439,2.1341,1.7683,,,,SGN
0.8022,-0.6365,1.7944,1.8902,4.2988,0.9451,,,,SGN
0.7534,-0.6318,1.8030,0.7317,6.0366,0.7317,,,,SGN
0.7583,-0.6311,1.7959,0.9756,4.2073,1.3415,,,,SGN
0.7578,-0.6150,1.7883,0.8537,2.6220,0.4878,,,,SGN
0.7424,-0.6077,1.7883,0.5488,2.7439,0.3659,,,,SGN
0.7607,-0.6033,1.7856,0.4878,2.6220,0.7927,-13.1875,-80.1875,-10.6250,SGN
0.7849,-0.6086,1.7832,0.4878,2.8049,1.6463,,,,SGN
0.7854,-0.6250,1.8086,0.3049,2.2561,1.8902,,,,SGN
0.7593,-0.6466,1.8089,0.0305,1.8598,1.3720,,,,SGN
0.7725,-0.6270,1.8125,-0.6098,0.2439,0.8537,,,,SGN
0.7917,-0.6143,1.8167,-0.8537,0.3659,1.4024,,,,SGN
0.7908,-0.6052,1.8003,0.1220,-0.3049,1.2805,,,,SGN
0.7725,-0.5930,1.7913,-0.5488,0.0610,0.6098,,,,SGN
0.7656,-0.5908,1.7883,-0.6098,-0.9146,0.3049,,,,SGN
0.7566,-0.6033,1.7903,-0.0610,-1.7073,0.1829,-14.2500,-79.1250,-10.6250,SGN
0.7451,-0.6140,1.7539,0.3659,-4.0244,0.1829,,,,SGN
0.7222,-0.6204,1.7595,0.1829,-4.6341,-0.0610,,,,SGN
0.7395,-0.6523,1.7651,0.8537,-2.6220,0.6098,,,,SGN
0.7783,-0.6572,1.7566,1.4634,-1.7683,-0.7927,,,,SGN
0.7395,-0.6404,1.7590,1.5854,-1.3415,-2.3171,,,,SGN
0.7170,-0.6326,1.7607,1.5854,-2.6829,-1.5244,,,,SGN
0.7510,-0.6169,1.7666,2.0732,-5.3049,-0.9756,,,,SGN
0.7625,-0.6091,1.7817,2.1341,-6.2805,-2.2561,,,,SGN
0.7651,-0.6184,1.7861,3.1707,-6.3415,-2.6829,-14.2500,-79.8750,-12.1875,SGN
0.7722,-0.6174,1.7810,3.2317,-5.6098,-2.7439,,,,SGN
0.7854,-0.6133,1.7815,3.2317,-4.6341,-1.8293,,,,SGN
0.7947,-0.6272,1.7893,2.9268,-5.0610,-2.1341,,,,SGN
0.7783,-0.6448,1.7971,2.6220,-4.3902,-2.2561,,,,SGN
0.8011,-0.6313,1.7832,2.3780,-1.5549,-1.7988,,,,SGN
0.7993,-0.6179,1.7722,3.2927,-0.3049,-2.0732,,,,SGN
0.7881,-0.6111,1.7627,2.1341,-0.7317,-2.1341,,,,SGN
0.7937,-0.6033,1.7827,1.7683,-0.3049,-0.7927,,,,SGN
0.8083,-0.6255,1.7886,2.1341,-1.1585,-0.3659,,,,SGN
,,,,,,-14.2500,-79.5000,-10.6250,SGN
0.7929,-0.6004,1.7898,1.4634,-1.4329,-1.2500,,,,SGN
0.8323,-0.6228,1.7715,1.3415,-1.6463,0.8537,,,,SGN
0.8025,-0.6125,1.7769,1.4634,-0.1220,-1.2195,,,,SGN
0.7686,-0.5964,1.7966,0.6098,2.0122,-1.2195,,,,SGN
0.7754,-0.6255,1.7966,0.6098,1.1585,0.4268,,,,SGN
0.7556,-0.6360,1.7842,0.0610,-0.6707,0.4268,,,,SGN
0.7676,-0.6184,1.7849,-0.2439,-0.7317,0.1829,,,,SGN
0.8074,-0.6104,1.7781,0.0000,0.0000,0.4878,,,,SGN
0.7957,-0.6038,1.7795,-0.7317,0.6098,-0.1220,,,,SGN
0.7971,-0.5918,1.7944,-0.7317,0.7317,0.1829,-13.8750,-80.9375,-11.8125,SGN
0.8113,-0.6133,1.7971,-0.6098,0.1220,0.8537,,,,SGN
0.8091,-0.6096,1.8086,-0.5488,0.5488,0.7317,,,,SGN
0.8192,-0.5955,1.8102,-1.3415,0.7622,0.7317,,,,SGN
0.7954,-0.6052,1.8081,-1.8293,1.7073,0.6707,,,,SGN
0.7812,-0.6086,1.7869,-1.6159,0.8841,1.0976,,,,SGN
0.7551,-0.6025,1.7590,-1.6463,0.6098,0.5488,,,,SGN
0.7782,-0.6046,1.7685,-1.9207,-0.1830,0.8841,,,,SGN
,,,,,,-15.0000,-79.8750,-10.2500,SGN
0.7935,-0.6194,1.7861,-1.5244,0.2439,0.9146,,,,SGN
0.8227,-0.6092,1.8005,-1.9817,0.6707,1.4329,,,,SGN
0.7966,-0.6350,1.8013,-0.8537,1.2805,0.7927,,,,SGN
0.7833,-0.6078,1.7896,-0.9451,0.2439,1.3720,,,,SGN
0.7903,-0.6052,1.7798,-0.4268,0.4268,1.1585,,,,SGN
0.7760,-0.6063,1.7742,0.1829,1.5854,0.1829,,,,SGN
0.7600,-0.6125,1.7593,-0.0610,0.3049,-0.1829,,,,SGN
0.7476,-0.6250,1.7666,0.4268,0.3049,0.2439,-14.6250,-81.3125,-11.0000,SGN
0.7727,-0.6243,1.7761,0.6098,0.3659,0.4268,,,,SGN
0.8010,-0.6108,1.7830,0.4268,0.3659,-0.1220,,,,SGN
0.8042,-0.6269,1.7965,0.4879,1.2195,0.0915,,,,SGN
0.7944,-0.6208,1.7974,0.4878,1.5854,-0.0610,,,,SGN
0.7864,-0.6219,1.7844,0.5183,0.9756,0.3354,,,,SGN
0.7598,-0.6140,1.7673,0.6098,2.0732,0.1829,,,,SGN
0.7595,-0.6091,1.7639,0.6098,0.9146,0.5488,-14.6250,-80.1875,-11.0000,SGN
0.7417,-0.6157,1.7681,0.3049,-0.5488,-0.0610,,,,SGN
0.7532,-0.6204,1.7820,0.6098,-1.4024,0.1220,,,,SGN
0.7863,-0.6193,1.7910,0.4878,-0.4268,0.1220,,,,SGN
0.8015,-0.6079,1.7866,0.7927,1.0366,-0.5488,,,,SGN
0.7752,-0.6168,1.7860,0.5488,0.9756,-0.0305,,,,SGN
0.7825,-0.6189,1.7881,0.5488,-0.2439,0.4878,,,,SGN
0.8030,-0.6224,1.7923,0.2135,0.0914,0.1220,,,,SGN
0.7810,-0.6243,1.7795,0.9756,2.1341,-0.7317,,,,SGN
,,,,,,-13.5000,-79.5000,-11.0000,SGN
0.7686,-0.6091,1.7671,0.9146,2.1341,-0.3659,,,,SGN
