ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
1.9968,-0.2241,-0.3223,2.6829,-9.1463,-0.1220,,,,SGN
1.9770,-0.2161,-0.3265,1.4634,-4.8476,-1.0366,,,,SGN
1.9758,-0.2083,-0.3271,0.4268,-0.4268,-1.4024,,,,SGN
1.9717,-0.2087,-0.3201,0.0610,1.4024,-1.4634,-60.5625,-81.6875,14.5625,SGN
1.9639,-0.2129,-0.3191,-0.6707,2.6829,-1.5854,,,,SGN
1.9544,-0.2161,-0.3039,-1.2195,2.7744,-1.7988,,,,SGN
1.9807,-0.2166,-0.3035,-1.4024,3.4146,-1.7073,,,,SGN
2.0029,-0.2200,-0.3179,-1.3415,3.5976,-1.7683,,,,SGN
2.0034,-0.2301,-0.3448,-0.0305,1.5549,-1.3415,,,,SGN
2.0010,-0.2310,-0.3706,,,,,,,SGN
,,,1.2195,-2.2561,-0.6707,,,,SGN
1.9976,-0.2279,-0.3826,1.7378,-4.2073,0.1524,,,,SGN
,,,,,,-60.1875,-81.3125,15.0000,SGN
2.0063,-0.2312,-0.3818,2.5000,-5.0610,0.6707,,,,SGN
2.0083,-0.2241,-0.3748,2.7439,-4.8171,0.9756,,,,SGN
2.0063,-0.2168,-0.3635,2.9268,-5.1220,0.9756,,,,SGN
1.9856,-0.2214,-0.3533,2.4390,-6.2195,1.0366,,,,SGN
1.9697,-0.2301,-0.3542,2.3476,-8.1707,1.3110,,,,SGN
1.9841,-0.2258,-0.3386,1.8902,-8.1707,1.4024,,,,SGN
2.0061,-0.2223,-0.3302,0.5793,-3.9024,1.0976,,,,SGN
2.0022,-0.2324,-0.3335,0.0000,1.2195,0.8537,,,,SGN
,,,,,,-60.1875,-82.3750,14.9375,SGN
1.9773,-0.2351,-0.3396,-0.6707,4.3902,0.3354,,,,SGN
1.9500,-0.2273,-0.3323,-1.0976,4.7561,0.0610,,,,SGN
1.9192,-0.2135,-0.3202,-1.2195,4.3902,-0.0610,,,,SGN
1.9536,-0.2073,-0.3149,-2.0732,4.3293,-0.4268,,,,SGN
