ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
0.6589,-0.6106,1.8179,0.8537,-12.0732,0.0610,,,,SGN
0.6702,-0.6021,1.8184,0.0305,-11.3720,-0.3659,,,,SGN
0.6729,-0.6106,1.8350,0.3659,-11.1585,0.0000,,,,SGN
0.7032,-0.6175,1.8336,0.0000,-11.5244,0.0610,,,,SGN
0.7080,-0.6316,1.8320,-0.0610,-11.4634,0.6098,,,,SGN
,,,0.3659,-10.1220,0.0610,-12.0625,-79.1250,-10.6250,SGN
0.7076,-0.6193,1.8135,0.0610,-9.0854,-0.3659,,,,SGN
0.7310,-0.6235,1.8000,0.1829,-8.4146,-0.0610,,,,SGN
,,,0.3659,-7.9268,1.0976,,,,SGN
0.7166,-0.6273,1.8033,0.6707,-7.4695,0.0915,,,,SGN
0.6770,-0.6179,1.7981,0.7317,-5.9756,-0.4268,,,,SGN
0.6912,-0.5964,1.7876,1.0366,-6.8902,-0.0610,,,,SGN
0.6943,-0.5830,1.8010,1.0976,-7.5610,-0.4268,,,,SGN
0.7080,-0.5935,1.8157,1.1585,-7.0122,0.0000,,,,SGN
0.7310,-0.6079,1.8240,1.0976,-6.4634,0.1829,-12.0625,-79.1250,-11.0000,SGN
0.7456,-0.6047,1.8225,1.4024,-6.0976,0.3659,,,,SGN
0.7334,-0.6033,1.8271,1.2195,-5.3049,-0.4878,,,,SGN
0.7480,-0.6068,1.8199,1.0061,-4.7256,0.6707,,,,SGN
0.7517,-0.6199,1.8054,0.9756,-2.9878,-0.3049,,,,SGN
0.6976,-0.6102,1.8069,0.8537,-4.4512,-0.8841,,,,SGN
0.7041,-0.5923,1.7983,-0.1220,-8.6585,-0.3659,,,,SGN
0.7474,-0.6211,1.7902,0.8841,-6.6768,-0.3659,,,,SGN
0.7825,-0.6128,1.7722,0.4268,-4.2073,-0.6098,,,,SGN
,,,,,,-12.4375,-79.8750,-10.6250,SGN
0.7469,-0.6033,1.8363,0.0305,-2.8354,-1.0061,,,,SGN
0.7639,-0.5842,1.8328,0.1829,-1.6463,-0.0610,,,,SGN
0.7680,-0.5880,1.8329,-0.3049,-0.5793,-0.0305,,,,SGN
0.7512,-0.5996,1.8245,-0.3659,-0.4268,0.2439,,,,SGN
0.7542,-0.5917,1.8116,-1.0671,-2.0732,0.4573,,,,SGN
0.7466,-0.6067,1.8049,-0.4878,-3.1707,0.0610,,,,SGN
0.7332,-0.6089,1.7947,-0.6098,-2.9878,-0.1220,-13.5000,-79.8750,-11.4375,SGN
0.7202,-0.6042,1.7852,-0.6707,-2.8659,-0.0610,,,,SGN
0.7136,-0.6116,1.7852,-0.3049,-3.5366,-0.0610,,,,SGN
0.7298,-0.6121,1.7852,-0.4573,-6.2195,0.0000,,,,SGN
0.7432,-0.6255,1.8008,-0.2439,-6.2195,0.1220,,,,SGN
0.7604,-0.6145,1.8020,-0.1830,-7.3476,-0.0610,,,,SGN
0.7732,-0.6157,1.7832,0.0000,-7.3171,0.7317,,,,SGN
0.7800,-0.6179,1.7944,-0.3354,-7.0732,0.2439,,,,SGN
,,,,,,-13.5000,-79.5000,-11.0000,SGN
0.7400,-0.6055,1.8132,0.0610,-5.1220,-0.1220,,,,SGN
0.7861,-0.5877,1.8028,-0.3049,-5.8232,1.0976,,,,SGN
0.8103,-0.6086,1.7893,-0.5488,-3.9634,1.1585,,,,SGN
0.7998,-0.6125,1.8000,,,,,,,SGN
0.7683,-0.6045,1.8071,-0.4573,-1.7988,0.6098,,,,SGN
0.7417,-0.6040,1.7983,-0.6098,-3.2927,0.1829,,,,SGN
0.7175,-0.6089,1.7817,-0.7317,-5.4268,0.0000,,,,SGN
0.7261,-0.6179,1.7825,-0.9756,-6.8293,0.3049,,,,SGN
0.7671,-0.6184,1.7805,-0.7317,-6.8293,0.7317,,,,SGN
,,,,,,-14.2500,-80.9375,-11.8125,SGN
0.7993,-0.6199,1.7841,-0.5793,-4.9085,0.0610,,,,SGN
0.7913,-0.6255,1.8066,-0.6098,-5.1829,-0.1220,,,,SGN
0.7800,-0.6155,1.8064,-1.3415,-5.3049,0.1829,,,,SGN
0.7974,-0.6133,1.7937,-0.8537,-5.2439,0.4878,,,,SGN
0.7908,-0.6199,1.7832,-0.5488,-5.0610,-0.3659,,,,SGN
0.7666,-0.6143,1.7703,-0.6707,-5.7317,-0.4268,,,,SGN
0.7693,-0.6057,1.7686,-0.9146,-7.9878,-0.3659,,,,SGN
0.7766,-0.6050,1.7793,-1.2195,-9.0854,-0.3049,,,,SGN
