ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
0.3284,-0.3604,1.9856,3.4146,-0.4878,-1.6463,,,,SGN
0.3188,-0.3489,1.9539,2.9878,-0.6707,-1.4024,,,,SGN
,,,,,,-10.2500,-69.2500,-6.3125,SGN
0.3447,-0.3306,1.9094,4.3902,0.9756,0.0000,,,,SGN
0.3286,-0.3228,1.9851,4.3902,-0.0610,-3.2927,,,,SGN
0.3074,-0.2986,2.1072,3.1707,0.5488,-4.6951,,,,SGN
0.4294,-0.2810,2.0005,3.0488,-1.4024,-1.4024,,,,SGN
0.4272,-0.2930,1.8923,5.5488,2.0122,-2.9878,,,,SGN
0.3670,-0.2997,1.8615,7.1951,5.1220,-3.1098,,,,SGN
0.3721,-0.2483,1.9092,7.5000,3.3537,-0.6707,,,,SGN
0.3726,-0.2236,2.0095,,,,,,,SGN
0.3970,-0.2625,2.0623,5.1829,0.3658,-1.3415,,,,SGN
,,,,,,-10.2500,-68.1875,-6.3125,SGN
0.4133,-0.3110,2.0168,3.5366,-1.0976,-0.1829,,,,SGN
0.3393,-0.3211,1.9489,3.0793,1.7378,-2.1037,,,,SGN
0.3171,-0.3052,1.9648,3.4756,-0.9146,-1.3415,,,,SGN
0.3418,-0.3069,1.9807,2.8659,-3.7195,-0.5488,,,,SGN
0.3608,-0.3086,1.9473,2.5610,-5.0610,0.0610,,,,SGN
0.4031,-0.2996,1.9629,1.4634,-5.0000,-0.6707,,,,SGN
0.4123,-0.2901,1.9994,-1.0976,-3.8720,-0.6402,,,,SGN
0.3928,-0.3052,1.9919,-1.1585,-5.3049,-0.1220,,,,SGN
,,,,,,-10.6250,-68.8750,-6.6875,SGN
0.3630,-0.3225,1.9367,-0.0305,-5.5183,-0.1525,,,,SGN
0.3901,-0.2908,1.9514,0.0000,-4.2073,-0.6098,,,,SGN
0.4119,-0.2756,1.9863,-0.4878,-2.8659,-0.0610,,,,SGN
0.4091,-0.2901,1.9944,-0.0304,-3.2012,0.3049,,,,SGN
0.3662,-0.3171,1.9294,0.4268,-4.1463,0.1220,,,,SGN
0.3794,-0.2939,1.9434,0.2439,-3.2317,-0.4878,,,,SGN
0.4216,-0.2555,1.9962,-0.9756,1.9207,-0.3049,,,,SGN
0.4124,-0.2742,2.0044,-2.0732,2.9878,0.6098,,,,SGN
,,,,,,-11.0000,-67.4375,-5.8750,SGN
0.3865,-0.3044,1.9658,-1.8902,1.7683,0.3049,,,,SGN
0.3735,-0.3208,1.9346,-1.3415,1.0366,-0.0610,,,,SGN
0.3809,-0.3108,1.9207,-1.1585,1.4024,-0.6098,,,,SGN
0.3994,-0.2866,1.9634,-1.7073,1.4024,-0.8537,,,,SGN
0.4028,-0.2776,1.9985,-2.1951,0.9146,-0.8537,,,,SGN
0.4006,-0.2898,1.9929,-2.9268,-0.5488,-1.1585,,,,SGN
0.3696,-0.3107,1.9804,-2.8049,-2.0122,-1.7683,,,,SGN
0.3599,-0.3191,1.9875,-2.8354,-4.2073,-1.9817,,,,SGN
0.3840,-0.3181,1.9724,-2.2561,-4.2683,-1.7683,,,,SGN
,,,,,,-10.2500,-70.0000,-5.5000,SGN
0.4091,-0.3117,1.9706,-2.0732,-3.2622,-1.9512,,,,SGN
0.4236,-0.3079,2.0278,,,,,,,SGN
0.4309,-0.3105,1.9973,-1.7683,-0.4878,-2.2561,,,,SGN
0.3977,-0.3103,1.9590,-1.2805,1.7073,-1.0976,,,,SGN
0.3863,-0.3202,1.9687,-0.8841,3.2317,-1.0976,,,,SGN
0.3638,-0.3132,1.9819,-0.4878,1.3415,-1.1585,,,,SGN
0.3689,-0.3052,1.9885,-0.6707,0.4878,-0.9146,,,,SGN
0.3936,-0.3071,1.9856,-0.3659,-1.5549,-0.0610,-11.6875,-68.9375,-6.3125,SGN
0.3889,-0.3057,1.9895,,,,,,,SGN
0.3848,-0.3047,1.9934,-0.9146,-0.6098,1.2195,,,,SGN
0.3928,-0.3126,2.0650,-0.3049,3.7805,3.9024,,,,SGN
0.4207,-0.3113,2.0950,-1.7683,6.2805,4.2073,,,,SGN
0.3770,-0.3303,2.0061,-1.4634,10.4268,2.5610,,,,SGN
0.3457,-0.3230,2.0115,-1.7683,13.2317,1.5244,,,,SGN
0.3054,-0.3230,2.0200,-2.6220,9.1463,1.2805,,,,SGN
0.3113,-0.3462,1.9873,-3.2317,3.8415,1.0976,,,,SGN
