ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
-0.0327,-0.2864,1.9990,-0.0610,0.3049,-0.3049,4.6875,-74.0000,-1.5625,SGN
-0.0310,-0.2827,2.0029,-0.3659,-0.1220,0.1829,,,,SGN
-0.0186,-0.2832,2.0107,0.0610,-0.3659,0.3049,,,,SGN
-0.0139,-0.2832,2.0110,0.2439,0.1220,0.1829,,,,SGN
-0.0132,-0.2825,2.0129,0.6098,0.2439,0.0610,,,,SGN
-0.0181,-0.2837,2.0085,0.3049,0.4878,0.0000,,,,SGN
-0.0217,-0.2793,1.9998,0.1829,0.3049,0.3659,,,,SGN
-0.0188,-0.2778,2.0063,-0.1220,0.0000,0.2439,,,,SGN
-0.0054,-0.2822,2.0154,-0.1220,0.7317,0.4878,,,,SGN
-0.0115,-0.2900,2.0107,0.1220,0.7927,0.0610,5.0625,-73.2500,-1.9375,SGN
-0.0325,-0.2888,2.0020,-0.0610,0.5488,-0.3049,,,,SGN
-0.0381,-0.2832,2.0007,0.2439,0.0610,0.0000,,,,SGN
-0.0244,-0.2864,2.0020,0.0000,-0.1220,0.3049,,,,SGN
-0.0139,-0.2913,2.0095,1.0366,0.1220,-0.0610,,,,SGN
-0.0164,-0.2859,1.9978,0.7927,0.2439,0.0610,,,,SGN
-0.0244,-0.2778,2.0059,0.6098,0.3659,-0.0610,,,,SGN
-0.0381,-0.2729,2.0176,0.4268,-0.6707,0.4268,,,,SGN
-0.0154,-0.2789,2.0212,-0.0305,-1.0671,0.6402,,,,SGN
-0.0042,-0.2861,2.0012,0.0000,-0.1220,0.4268,,,,SGN
,,,,,,4.3750,-73.6250,-2.3125,SGN
-0.0275,-0.2828,1.9932,-0.0305,-0.3354,0.3659,,,,SGN
-0.0200,-0.2915,2.0049,0.3659,-0.3659,0.2439,,,,SGN
-0.0173,-0.2944,1.9971,1.1585,-0.1829,0.0610,,,,SGN
-0.0442,-0.2859,2.0012,0.9756,-0.7317,-0.4268,,,,SGN
-0.0535,-0.2756,2.0132,1.1585,-2.4390,0.1829,,,,SGN
-0.0242,-0.2710,2.0151,0.7317,-3.1098,0.6707,,,,SGN
0.0073,-0.2788,2.0178,0.4268,-2.0122,0.4878,,,,SGN
0.0066,-0.2800,2.0071,0.1220,-1.2805,0.1829,,,,SGN
-0.0132,-0.2759,2.0039,-0.1220,-0.9146,0.3659,,,,SGN
-0.0186,-0.2793,1.9954,0.0610,-0.7317,0.6707,4.0000,-74.3750,-2.3125,SGN
-0.0115,-0.2913,1.9958,0.6098,-0.4268,0.3659,,,,SGN
-0.0200,-0.2893,2.0039,0.3659,-0.3049,-0.1220,,,,SGN
-0.0269,-0.2788,2.0115,0.6098,-0.6098,-0.1829,,,,SGN
-0.0247,-0.2788,2.0107,0.7927,-1.2195,-0.0610,,,,SGN
-0.0139,-0.2832,2.0154,0.3659,-1.0366,0.2439,,,,SGN
0.0047,-0.2778,2.0107,0.7927,-0.5488,0.0000,,,,SGN
-0.0098,-0.2717,2.0095,0.3049,0.3049,-0.2439,,,,SGN
-0.0273,-0.2788,2.0081,-0.0610,0.3354,0.0610,4.6875,-74.0000,-2.3125,SGN
-0.0342,-0.2832,1.9983,,,,,,,SGN
-0.0208,-0.2847,1.9990,-0.3659,-0.4268,0.1829,,,,SGN
-0.0088,-0.2848,2.0058,0.0000,-0.3354,-0.1525,,,,SGN
,,,0.1220,-0.4268,0.0000,,,,SGN
-0.0210,-0.2810,2.0049,-0.1220,-0.6707,-0.2439,,,,SGN
-0.0177,-0.2786,2.0120,-0.3659,-0.9451,-0.2440,,,,SGN
-0.0073,-0.2834,2.0098,0.0000,-0.5488,-0.1829,,,,SGN
-0.0024,-0.2859,2.0066,0.0610,0.1829,-0.1220,,,,SGN
-0.0076,-0.2854,2.0024,0.3659,0.9756,-0.3659,,,,SGN
-0.0193,-0.2810,1.9988,0.1829,0.2439,-0.0610,4.0000,-72.9375,-1.1250,SGN
-0.0308,-0.2773,2.0100,0.0000,-0.6098,-0.3659,,,,SGN
-0.0269,-0.2766,2.0215,-0.2439,-1.6463,-0.1829,,,,SGN
-0.0040,-0.2812,2.0117,-0.3049,-1.0061,0.2135,,,,SGN
0.0146,-0.2793,2.0002,-0.3659,0.7927,-0.2439,,,,SGN
-0.0066,-0.2825,1.9971,-0.1220,1.1585,0.0610,,,,SGN
-0.0225,-0.2842,1.9993,-0.4878,0.9146,-0.2439,,,,SGN
-0.0256,-0.2871,2.0007,-0.4268,0.7927,-0.3659,,,,SGN
-0.0244,-0.2847,1.9983,0.3659,0.6707,-0.6707,,,,SGN
-0.0203,-0.2815,1.9985,0.3049,0.8537,-1.2195,4.0000,-73.6250,-1.9375,SGN
-0.0391,-0.2739,2.0222,-0.6098,-0.6707,-1.8293,,,,SGN
-0.0476,-0.2637,2.0317,-1.0976,-2.8049,-0.6707,,,,SGN
-0.0217,-0.2727,2.0223,-1.0976,-4.6951,-0.4573,,,,SGN
-0.0569,-0.2810,2.0039,-1.6463,-6.9512,-0.5488,,,,SGN
-0.0319,-0.2652,1.9970,-2.9268,-9.3293,0.1220,,,,SGN
0.0117,-0.2786,2.0081,-4.2683,-8.2317,-0.1220,,,,SGN
0.0504,-0.2780,2.0126,-5.1829,-4.9390,-0.0610,,,,SGN
,,,,,,5.0625,-72.5625,-0.7500,SGN
0.0784,-0.2798,2.0232,-6.2805,0.1829,-0.1829,,,,SGN
0.0163,-0.3216,1.9795,-4.0854,2.0427,-0.0915,,,,SGN
-0.0237,-0.3215,1.9731,-2.3171,1.8293,-0.4878,,,,SGN
-0.0272,-0.3148,1.9986,-0.9451,-0.2135,-0.4878,,,,SGN
-0.0012,-0.3059,2.0249,0.0000,-2.1951,-0.5793,,,,SGN
0.0164,-0.3040,2.0105,0.2439,-1.8293,0.0610,,,,SGN
0.0403,-0.3123,2.0046,1.2805,0.3049,0.2439,,,,SGN
0.0312,-0.3088,1.9775,1.4634,1.7683,0.0610,4.6875,-72.5625,-2.3125,SGN
0.0107,-0.2878,1.9927,1.0366,2.1951,-0.2439,,,,SGN
-0.0188,-0.2964,2.0483,0.4878,1.8293,-0.6707,,,,SGN
-0.0432,-0.2893,2.0453,1.4634,-1.0976,-0.6098,,,,SGN
-0.0632,-0.2510,2.0791,0.3049,-3.9634,0.6098,,,,SGN
,,,0.2439,-7.3780,3.4756,,,,SGN
-0.0828,-0.2680,2.0282,-0.0610,-16.4329,4.6341,,,,SGN
-0.0183,-0.3157,1.9932,,,,,,,SGN
,,,0.3659,-19.9390,5.6707,,,,SGN
0.1025,-0.3330,1.9766,1.9512,-15.8537,5.9146,,,,SGN
0.1831,-0.3323,1.9656,2.1341,-7.1951,4.8171,,,,SGN
0.1843,-0.3335,1.9824,3.7805,1.1585,3.9024,4.0000,-74.0000,-1.9375,SGN
0.1006,-0.3193,2.0239,4.0244,5.4268,4.2073,,,,SGN
-0.0044,-0.2966,2.0222,5.6098,6.2805,4.0854,,,,SGN
0.0652,-0.2973,1.9867,4.9085,9.3598,5.1829,,,,SGN
0.1482,-0.3018,1.9790,4.4512,16.8902,5.1220,,,,SGN
0.1230,-0.2876,1.9790,3.5366,22.2561,3.2317,,,,SGN
