ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
,,,,,,-10.6250,-63.0625,-2.7500,SGN
0.4656,-0.6716,1.8554,0.2134,1.0976,-1.7683,,,,SGN
0.4658,-0.6694,1.8687,0.3049,0.5488,-1.8293,,,,SGN
0.4634,-0.6677,1.8755,0.4268,0.3049,-1.4024,,,,SGN
0.4621,-0.6552,1.8574,-0.2439,0.1830,-1.7988,,,,SGN
0.4619,-0.6580,1.8535,-0.6707,0.4878,-1.0366,,,,SGN
0.4636,-0.6633,1.8567,-1.2195,0.5488,-0.3049,,,,SGN
0.4732,-0.6789,1.8724,-0.8232,1.1585,1.0061,,,,SGN
0.4810,-0.6882,1.8831,-0.4878,2.3171,2.3780,,,,SGN
,,,,,,-13.8750,-62.6875,-1.9375,SGN
0.4714,-0.6889,1.8794,-0.3049,1.9817,2.6829,,,,SGN
0.4731,-0.6865,1.8794,0.0610,1.3415,2.5000,,,,SGN
0.4670,-0.6758,1.8799,0.4878,0.5488,2.1951,,,,SGN
0.4595,-0.6697,1.8821,0.6707,0.0610,1.2195,,,,SGN
0.4744,-0.6633,1.8721,0.4878,-0.7927,0.9146,,,,SGN
0.4954,-0.6597,1.8806,0.7927,0.0000,0.0610,,,,SGN
0.5071,-0.6628,1.8831,0.8537,1.2195,-0.3049,,,,SGN
0.5002,-0.6606,1.8799,,,,,,,SGN
,,,0.5488,2.0122,-1.2195,,,,SGN
0.4810,-0.6660,1.8733,0.4878,2.2561,-1.8902,-11.0000,-63.0625,-1.5625,SGN
0.4719,-0.6777,1.8599,0.4268,2.2561,-2.0122,,,,SGN
0.4758,-0.6755,1.8604,0.3659,2.4390,-2.2561,,,,SGN
0.4483,-0.6695,1.8636,0.3963,1.9512,-1.7988,,,,SGN
0.4487,-0.6692,1.8723,0.0000,1.0366,-1.6463,,,,SGN
0.4500,-0.6665,1.8733,-0.3049,0.6098,-1.4634,,,,SGN
0.4409,-0.6594,1.8667,-0.6707,-0.1829,-1.3415,,,,SGN
0.4387,-0.6670,1.8533,-0.9146,-0.9756,-1.0976,,,,SGN
0.4521,-0.6758,1.8518,-0.6098,-1.7683,-0.7317,,,,SGN
0.4702,-0.6770,1.8657,-0.4878,-1.3415,0.1220,-12.0625,-63.0625,-2.7500,SGN
0.4727,-0.6833,1.8767,-0.3659,0.1220,1.2195,,,,SGN
0.4722,-0.6855,1.8777,-0.6707,0.4268,1.6463,,,,SGN
0.4749,-0.6782,1.8831,-0.2439,1.2805,2.2561,,,,SGN
0.4697,-0.6785,1.8882,-0.0610,1.4634,2.6829,,,,SGN
0.4514,-0.6780,1.8821,0.1220,0.6707,2.6829,,,,SGN
0.4360,-0.6729,1.8787,0.3049,-0.9756,2.5610,,,,SGN
0.4421,-0.6704,1.8804,0.5488,-2.2561,1.9512,,,,SGN
0.4717,-0.6653,1.8760,0.4878,-2.6220,1.3415,,,,SGN
0.4929,-0.6663,1.8772,0.6098,-2.0122,0.7927,,,,SGN
0.4993,-0.6680,1.8757,0.7317,-0.8537,0.1829,,,,SGN
,,,,,,-12.8125,-62.3125,-1.5625,SGN
0.5017,-0.6683,1.8740,0.6098,0.1219,-0.8537,,,,SGN
0.4883,-0.6731,1.8723,0.7317,1.3415,-1.7073,,,,SGN
0.4709,-0.6714,1.8667,0.5488,1.4024,-1.9512,,,,SGN
0.4536,-0.6776,1.8674,0.6402,0.6402,-2.1951,,,,SGN
0.4482,-0.6731,1.8682,0.9756,-0.2439,-1.9512,,,,SGN
0.4450,-0.6601,1.8702,0.2135,-1.4024,-1.6159,,,,SGN
0.4558,-0.6558,1.8630,-0.4268,-1.9512,-1.2195,,,,SGN
0.4644,-0.6606,1.8494,,,,-13.1875,-62.6875,-1.1250,SGN
0.4619,-0.6636,1.8469,-0.6707,-1.6463,-0.7317,,,,SGN
0.4614,-0.6733,1.8586,-0.8537,-1.7683,0.0000,,,,SGN
0.4706,-0.6864,1.8738,-0.6098,-0.8232,0.9451,,,,SGN
