ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
0.3528,-0.1355,1.9651,0.8537,-12.4390,0.6098,,,,SGN
0.3457,-0.1401,2.0042,1.4024,-13.1707,-0.1829,-8.4375,-66.3750,-7.8750,SGN
0.3159,-0.1440,2.0220,3.5976,-16.1585,-0.9146,,,,SGN
0.2888,-0.1340,2.0022,4.2683,-16.5854,-2.7439,,,,SGN
0.2559,-0.0993,1.9970,5.2744,-18.1707,-2.5915,,,,SGN
0.2830,-0.0371,2.0015,3.6585,-18.8415,-1.4024,,,,SGN
0.4070,-0.0165,2.0043,-0.5488,-14.9390,3.1402,,,,SGN
0.4521,-0.0493,1.9695,-1.0976,-6.8902,3.1098,,,,SGN
0.6063,-0.0481,1.8708,1.7073,12.8659,-1.1280,,,,SGN
,,,,,,-9.1250,-67.8125,-7.8750,SGN
0.6726,-0.0330,1.9404,3.0488,36.5854,-2.8049,,,,SGN
0.2469,-0.0091,2.0004,1.7683,39.8780,-2.8049,,,,SGN
,,,-1.3415,38.0488,-2.6220,,,,SGN
0.2490,0.0217,2.0078,-4.8171,35.3049,-3.7805,,,,SGN
0.3127,-0.0270,2.0606,-7.4085,30.4574,-7.7439,,,,SGN
0.1140,-0.1448,2.1797,-5.2439,14.8780,4.0244,,,,SGN
-0.0953,-0.1393,2.0979,-2.5915,-16.0671,2.9573,,,,SGN
-0.0532,-0.1697,2.0315,0.7317,-50.0610,2.1341,,,,SGN
-0.0151,-0.1731,2.0098,1.8902,-65.1829,3.6585,-7.3125,-67.4375,-7.4375,SGN
0.0662,-0.1404,1.9421,0.3659,-75.8537,3.8415,,,,SGN
0.2546,-0.0896,2.0981,-1.9512,-66.7683,4.2683,,,,SGN
0.7201,-0.0591,1.9909,1.0366,-53.9024,7.8049,,,,SGN
0.6235,-0.0806,1.9463,-1.6463,-26.6768,10.7927,,,,SGN
0.5810,-0.0925,1.7773,1.5854,9.0549,13.7195,,,,SGN
0.4236,-0.0281,1.7922,,,,,,,SGN
,,,1.8902,25.0000,7.8049,,,,SGN
0.4558,0.0457,1.9434,-0.1220,32.7439,7.8049,,,,SGN
,,,,,,-9.1250,-68.1875,-8.2500,SGN
0.4209,0.0044,2.0083,-1.1585,36.9512,10.4268,,,,SGN
0.3155,-0.0198,2.0074,-3.2317,36.8293,9.2073,,,,SGN
0.1812,-0.0906,2.0977,-3.6280,26.1281,7.3476,,,,SGN
0.1162,-0.1233,2.0193,-3.7195,4.2683,7.6220,,,,SGN
0.0515,-0.1399,2.1279,-3.3537,-12.4390,7.5000,,,,SGN
0.1484,-0.1230,2.1890,-2.0122,-26.0366,4.6341,,,,SGN
0.3635,-0.1272,2.1672,-1.2805,-32.2561,4.5122,,,,SGN
