ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
0.3098,-0.0913,1.9092,-0.9146,-1.4024,2.9268,,,,SGN
0.3079,-0.0991,1.8992,-0.0610,-5.2439,1.8293,,,,SGN
0.3237,-0.1197,1.8953,0.5488,-7.3780,1.5854,,,,SGN
,,,0.9756,-8.2317,0.0610,,,,SGN
0.3211,-0.1464,1.8969,2.3171,-12.2561,-0.5488,,,,SGN
0.3406,-0.1172,1.9180,2.1341,-15.7317,-0.6707,,,,SGN
,,,,,,-14.6250,-67.8125,-5.8750,SGN
0.4845,-0.0981,1.9248,2.8963,-12.2256,0.3049,,,,SGN
0.5635,-0.1025,1.9438,4.2683,-3.5976,-0.3049,,,,SGN
0.5463,-0.1096,2.0083,4.6646,1.0976,0.9146,,,,SGN
0.4968,-0.1194,2.0308,4.6951,1.9512,1.6463,,,,SGN
0.4788,-0.1289,2.0466,4.5122,2.5000,1.8293,,,,SGN
0.4929,-0.1620,2.0305,3.9329,2.9878,1.2195,,,,SGN
0.4553,-0.2139,1.9709,3.7805,1.0976,0.5488,,,,SGN
0.4619,-0.2087,1.9641,3.4756,-0.8537,0.6707,-13.5000,-67.8125,-5.8750,SGN
0.4666,-0.1934,1.9871,2.9878,0.3049,0.4268,,,,SGN
0.4668,-0.1794,1.9924,2.5610,2.1341,0.1829,,,,SGN
0.4387,-0.1778,1.9805,1.7073,2.9268,-0.4268,,,,SGN
0.4387,-0.1667,1.9714,0.3659,1.9512,0.0000,,,,SGN
0.4844,-0.1380,2.0106,-0.1220,1.8293,-0.3659,,,,SGN
,,,-1.0976,1.0366,1.3415,,,,SGN
0.4702,-0.1260,2.0410,-1.5244,1.2195,1.7073,,,,SGN
0.4419,-0.1531,2.0339,-1.6463,2.0732,2.1951,-12.8125,-67.8125,-7.0625,SGN
0.4197,-0.1963,1.9717,-1.3415,-0.1220,2.2561,,,,SGN
0.4055,-0.2100,1.9949,-2.3171,0.7927,1.2195,,,,SGN
0.4238,-0.1714,2.0205,-2.5610,-0.1829,1.0366,,,,SGN
0.4653,-0.1558,1.9724,-2.7439,-0.6098,0.7317,,,,SGN
0.5057,-0.1613,1.9525,-2.3780,0.3049,0.4268,,,,SGN
0.4763,-0.1458,1.9775,-2.1646,-0.6707,0.7317,,,,SGN
0.4314,-0.1240,1.9766,-1.9512,-2.7439,1.5854,,,,SGN
0.4409,-0.1289,1.9286,-2.1951,-4.0244,0.7317,,,,SGN
,,,-2.0732,-4.3902,-0.1220,,,,SGN
0.4431,-0.1216,1.9492,-1.7073,-4.5732,0.1829,-14.2500,-66.6875,-4.3125,SGN
0.4458,-0.1155,1.9639,-1.7683,-4.6951,0.4878,,,,SGN
0.4326,-0.1099,1.9719,-1.9512,-3.8415,0.0610,,,,SGN
0.4473,-0.1228,1.9465,,,,,,,SGN
0.4709,-0.1399,1.9360,-1.0976,-2.1037,-0.0610,,,,SGN
0.4738,-0.1533,1.9595,-0.3659,0.1829,0.0610,,,,SGN
,,,0.1829,0.1829,0.4268,,,,SGN
0.4667,-0.1743,1.9489,1.1280,-0.6707,-0.3659,,,,SGN
0.4795,-0.1890,1.9409,2.6829,-0.9756,-0.6707,,,,SGN
0.4844,-0.1750,1.9675,2.1341,0.1220,0.1829,-13.8750,-67.8125,-6.2500,SGN
0.4724,-0.1792,1.9636,1.8902,0.1220,0.3659,,,,SGN
0.4424,-0.1794,1.9783,1.2195,-0.3049,-0.1220,,,,SGN
0.4304,-0.1261,1.9963,0.0610,-4.3598,0.4573,,,,SGN
0.4954,-0.1387,1.9302,0.9756,-2.9878,-0.0610,,,,SGN
0.4657,-0.1457,1.9275,1.4329,0.6098,-1.0976,,,,SGN
0.4736,-0.1099,2.0073,1.0366,1.3415,-0.6098,,,,SGN
0.4767,-0.1186,2.0547,-0.3659,-0.6402,0.3354,,,,SGN
,,,,,,-15.3750,-67.0625,-6.2500,SGN
0.4985,-0.1755,2.0081,-0.7927,-0.6707,0.9756,,,,SGN
0.4738,-0.2077,1.9541,-0.3353,-0.2439,-0.0610,,,,SGN
0.4453,-0.1860,1.9363,0.0610,-0.4878,1.3415,,,,SGN
0.4341,-0.1804,1.9023,1.8293,-1.8902,1.3415,,,,SGN
0.4658,-0.1899,2.0171,3.5366,-2.6829,-0.4268,,,,SGN
0.4998,-0.1411,2.0217,2.4390,-1.5244,-0.5488,,,,SGN
0.4457,-0.1295,1.9237,3.5366,0.9146,0.2439,,,,SGN
0.4319,-0.1313,1.8940,5.1829,0.7012,-0.4268,,,,SGN
,,,,,,-14.2500,-67.4375,-5.5000,SGN
0.4297,-0.0872,1.9682,4.5122,-0.3659,1.7683,,,,SGN
0.4758,-0.1135,2.0183,2.2866,-1.3110,0.2744,,,,SGN
0.5091,-0.1300,1.9785,1.7378,-0.3353,1.0366,,,,SGN
0.4568,-0.1440,1.9312,1.4634,0.3659,0.0610,,,,SGN
0.4733,-0.1552,1.9694,1.4634,-1.4024,0.6707,,,,SGN
0.5010,-0.1489,2.0061,0.3049,-1.4634,0.1829,,,,SGN
0.4795,-0.1479,1.9985,-0.7927,-1.6463,-0.3049,-13.8750,-68.5000,-6.2500,SGN
0.4543,-0.1536,1.9963,-1.9512,-2.5000,-0.4268,,,,SGN
0.4585,-0.1592,1.9902,-2.3780,-4.1463,-0.4878,,,,SGN
0.4930,-0.1698,1.9522,-0.5183,-2.7744,-0.3659,,,,SGN
0.5024,-0.1460,1.9126,0.6707,0.4268,-0.7927,,,,SGN
0.4642,-0.1230,1.9767,0.1830,0.4573,0.3963,,,,SGN
0.4722,-0.1265,1.9978,-0.4878,-0.9756,0.0610,,,,SGN
0.4728,-0.1491,1.9565,0.2744,-0.2134,-0.1525,,,,SGN
0.4834,-0.1365,1.9092,0.3659,1.3415,-0.7927,,,,SGN
,,,,,,-13.5000,-68.8750,-6.6875,SGN
0.4624,-0.1174,1.9702,0.0000,1.2195,0.1829,,,,SGN
0.4622,-0.1179,2.0156,-0.5488,-0.1829,0.2439,,,,SGN
0.4708,-0.1492,1.9751,0.3659,-1.0061,-0.5793,,,,SGN
0.4614,-0.1597,1.9500,0.3049,-2.0122,-1.0366,,,,SGN
0.4639,-0.1570,1.9941,0.2439,-2.3171,-0.3659,,,,SGN
0.5046,-0.1548,1.9810,0.2439,-1.7683,-0.4268,,,,SGN
0.5098,-0.1489,1.9915,0.6098,-0.0610,0.0000,,,,SGN
0.4636,-0.1562,2.0012,-0.5488,0.3659,0.0610,,,,SGN
0.4441,-0.1680,1.9885,-1.0366,-0.7317,0.1220,-16.0625,-67.0625,-6.6875,SGN
0.4580,-0.1582,1.9763,-1.1585,-2.0732,0.3049,,,,SGN
