freq,4,106,106,106,106,106,106,194,194,194,203
count,219,219,219,219,219,219,219,219,219,219,219
unique,94,97,96,95,71,92,58,4,9,6,1
top,166965087063,,,,,,,,,,SGN
freq,4,115,115,115,115,115,115,208,208,208,219
count,207,207,207,207,207,207,207,207,207,207,207
unique,88,96,97,95,82,94,59,5,5,7,1
top,166965087156,,,,,,,,,,SGN
freq,4,108,108,108,108,108,108,198,198,198,207
count,210,210,210,210,210,210,210,210,210,210,210
unique,88,91,82,94,59,73,50,5,6,4,1
top,166965087294,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,216,216,216,216,216,216,216,216,216,216,216
unique,92,95,82,83,55,67,33,5,8,6,1
top,166965087402,,,,,,,,,,SGN
freq,4,113,113,113,113,113,113,206,206,206,216
count,210,210,210,210,210,210,210,210,210,210,210
unique,95,80,69,83,56,61,29,7,6,7,1
top,166965087441,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,212,212,212,212,212,212,212,212,212,212,212
unique,89,93,87,94,71,81,58,6,6,6,1
top,166965087564,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,208,208,208,208,208,208,208,208,208,208,208
unique,92,100,92,95,87,96,86,9,10,9,1
top,166965087654,,,,,,,,,,SGN
freq,4,109,109,109,109,109,109,198,198,198,208
count,213,213,213,213,213,213,213,213,213,213,213
unique,92,101,100,99,89,98,90,9,9,6,1
top,166965087765,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,204,204,204,213
count,212,212,212,212,212,212,212,212,212,212,212
unique,90,100,97,100,89,99,88,9,10,7,1
top,166965087861,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,210,210,210,210,210,210,210,210,210,210,210
unique,94,96,85,91,68,90,69,5,6,6,1
top,166965087933,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,208,208,208,208,208,208,208,208,208,208,208
unique,87,96,93,96,81,94,89,8,7,8,1
top,166965088056,,,,,,,,,,SGN
freq,4,109,109,109,109,109,109,198,198,198,208
count,214,214,214,214,214,214,214,214,214,214,214
unique,96,97,89,96,77,93,67,6,6,6,1
top,166965088131,,,,,,,,,,SGN
freq,4,112,112,112,112,112,112,204,204,204,214
count,210,210,210,210,210,210,210,210,210,210,210
unique,90,95,93,99,76,91,89,7,8,6,1
top,166965088302,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,211,211,211,211,211,211,211,211,211,211,211
unique,89,96,94,95,79,91,70,7,8,8,1
top,166965088401,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,202,202,202,211
count,212,212,212,212,212,212,212,212,212,212,212
unique,91,100,90,96,67,89,63,7,8,7,1
top,166965088431,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,210,210,210,210,210,210,210,210,210,210,210
unique,91,96,95,96,78,90,93,10,9,9,1
top,166965088575,,,,,,,,,,SGN
freq,5,110,110,110,110,110,110,200,200,200,210
count,212,212,212,212,212,212,212,212,212,212,212
unique,91,100,100,98,100,96,100,10,9,8,1
top,166965088626,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,212,212,212,212,212,212,212,212,212,212,212
unique,90,99,98,102,91,98,88,8,10,8,1
top,166965088761,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,208,208,208,208,208,208,208,208,208,208,208
unique,92,100,94,96,86,100,90,8,6,9,1
top,166965088905,,,,,,,,,,SGN
freq,4,109,109,109,109,109,109,198,198,198,208
count,213,213,213,213,213,213,213,213,213,213,213
unique,87,101,94,99,76,100,79,7,7,7,1
top,166965088965,,,,,,,,,,SGN
freq,4,112,112,112,111,111,111,203,203,203,213
count,212,212,212,212,212,212,212,212,212,212,212
unique,91,102,98,98,85,98,85,9,5,6,1
top,166965089112,,,,,,,,,,SGN
freq,4,110,110,110,111,111,111,203,203,203,212
count,210,210,210,210,210,210,210,210,210,210,210
unique,91,98,99,97,81,95,85,8,6,6,1
top,166965089130,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,213,213,213,213,213,213,213,213,213,213,213
unique,92,98,93,92,68,94,82,7,7,5,1
top,166965089283,,,,,,,,,,SGN
freq,4,112,112,112,111,111,111,203,203,203,213
count,211,211,211,211,211,211,211,211,211,211,211
unique,94,98,90,98,88,99,85,9,10,8,1
top,166965089391,,,,,,,,,,SGN
freq,4,110,110,110,111,111,111,201,201,201,211
count,206,206,206,206,206,206,206,206,206,206,206
unique,91,98,97,94,90,94,82,9,9,8,1
top,166965089463,,,,,,,,,,SGN
freq,4,108,108,108,108,108,108,196,196,196,206
count,208,208,208,208,208,208,208,208,208,208,208
unique,90,98,95,95,81,98,85,10,9,6,1
top,166965089568,,,,,,,,,,SGN
freq,4,109,109,109,108,108,108,199,199,199,208
count,219,219,219,219,219,219,219,219,219,219,219
unique,96,103,98,100,85,98,99,8,7,5,1
top,166965089697,,,,,,,,,,SGN
freq,4,114,114,114,115,115,115,209,209,209,219
count,208,208,208,208,208,208,208,208,208,208,208
unique,94,99,92,94,79,96,87,8,7,8,1
top,166965089736,,,,,,,,,,SGN
freq,4,109,109,109,109,109,109,198,198,198,208
count,212,212,212,212,212,212,212,212,212,212,212
unique,89,101,99,97,78,101,87,10,8,7,1
top,166965089856,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,212,212,212,212,212,212,212,212,212,212,212
unique,96,99,93,101,94,96,94,8,7,7,1
top,166965089994,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,211,211,211,211,211,211,211,211,211,211,211
unique,91,100,99,96,88,97,97,10,9,5,1
top,166965090105,,,,,,,,,,SGN
freq,4,111,111,111,110,110,110,201,201,201,211
count,211,211,211,211,211,211,211,211,211,211,211
unique,91,100,97,99,91,96,94,11,8,8,1
top,166965090174,,,,,,,,,,SGN
freq,4,110,110,110,111,111,111,201,201,201,211
count,211,211,211,211,211,211,211,211,211,211,211
unique,91,101,99,99,96,95,92,9,8,9,1
top,166965090273,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,202,202,202,211
count,210,210,210,210,210,210,210,210,210,210,210
unique,92,100,99,101,95,101,88,9,9,9,1
top,166965090382,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,211,211,211,211,211,211,211,211,211,211,211
unique,97,101,94,95,84,99,84,9,8,6,1
top,166965090439,,,,,,,,,,SGN
freq,4,111,111,111,110,110,110,201,201,201,211
count,207,207,207,207,207,207,207,207,207,207,207
unique,91,96,95,95,76,91,73,8,8,8,1
top,166965090534,,,,,,,,,,SGN
freq,4,108,108,108,109,109,109,197,197,197,207
count,209,209,209,209,209,209,209,209,209,209,209
unique,95,100,96,91,73,101,93,8,7,7,1
top,166965090616,,,,,,,,,,SGN
freq,4,109,109,109,109,109,109,200,200,200,209
count,218,218,218,218,218,218,218,218,218,218,218
unique,92,100,94,99,77,99,85,10,6,7,1
top,166965090777,,,,,,,,,,SGN
freq,4,115,115,115,114,114,114,207,207,207,218
count,210,210,210,210,210,210,210,210,210,210,210
unique,95,100,97,98,78,95,79,10,6,8,1
top,166965090900,,,,,,,,,,SGN
freq,4,109,109,109,110,110,110,201,201,201,210
count,212,212,212,212,212,212,212,212,212,212,212
unique,92,99,95,97,82,99,77,7,6,8,1
top,166965090924,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,210,210,210,210,210,210,210,210,210,210,210
unique,91,99,98,96,78,101,91,8,9,8,1
top,166965091063,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,212,212,212,212,212,212,212,212,212,212,212
unique,96,101,97,98,70,100,73,8,6,9,1
top,166965091126,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,210,210,210,210,210,210,210,210,210,210,210
unique,89,100,92,95,71,92,67,8,8,7,1
top,166965091309,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,214,214,214,214,214,214,214,214,214,214,214
unique,98,98,87,95,78,98,68,7,7,7,1
top,166965091353,,,,,,,,,,SGN
freq,4,112,112,112,112,112,112,204,204,204,214
count,210,210,210,210,210,210,210,210,210,210,210
unique,92,99,92,96,72,91,73,8,7,9,1
top,166965091495,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,211,211,211,211,211,211,211,211,211,211,211
unique,99,98,93,99,75,97,80,8,6,5,1
top,166965091546,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,202,202,202,211
count,209,209,209,209,209,209,209,209,209,209,209
unique,86,97,93,93,75,89,68,5,6,5,1
top,166965091666,,,,,,,,,,SGN
freq,4,109,109,109,110,110,110,199,199,199,209
count,212,212,212,212,212,212,212,212,212,212,212
unique,93,98,94,96,85,97,88,9,4,7,1
top,166965091807,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,212,212,212,212,212,212,212,212,212,212,212
unique,95,101,100,102,102,100,95,10,11,7,1
top,166965091864,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,198,198,198,198,198,198,198,198,198,198,198
unique,90,92,94,94,84,91,86,8,8,7,1
top,166965091969,,,,,,,,,,SGN
freq,4,103,103,103,104,104,104,189,189,189,198
count,192,192,192,192,192,192,192,192,192,192,192
unique,82,93,86,90,57,77,50,6,9,5,1
top,166965092050,,,,,,,,,,SGN
freq,5,97,97,97,105,105,105,182,182,182,192
count,177,177,177,177,177,177,177,177,177,177,177
unique,78,86,79,81,55,67,49,7,6,7,1
top,166965092140,,,,,,,,,,SGN
freq,5,87,87,87,100,100,100,167,167,167,177
count,190,190,190,190,190,190,190,190,190,190,190
unique,84,88,81,87,40,64,40,7,4,6,1
top,166965092266,,,,,,,,,,SGN
freq,4,94,94,94,103,103,103,183,183,183,190
count,160,160,160,160,160,160,160,160,160,160,160
unique,68,74,68,74,35,62,48,7,7,6,1
top,166965092362,,,,,,,,,,SGN
freq,4,79,79,79,89,89,89,152,152,152,160
count,202,202,202,202,202,202,202,202,202,202,202
unique,84,103,100,102,84,87,90,9,10,9,1
top,166965092455,,,,,,,,,,SGN
freq,6,100,100,100,111,111,111,193,193,193,202
count,214,214,214,214,214,214,214,214,214,214,214
unique,91,103,100,102,99,100,99,11,8,8,1
top,166965092569,,,,,,,,,,SGN
freq,4,112,112,112,112,112,112,204,204,204,214
count,210,210,210,210,210,210,210,210,210,210,210
unique,91,99,99,99,82,97,96,10,9,9,1
top,166965092707,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,204,204,204,204,204,204,204,204,204,204,204
unique,88,98,97,98,92,98,95,10,8,7,1
top,166965092767,,,,,,,,,,SGN
freq,4,107,107,107,106,106,106,195,195,195,204
count,217,217,217,217,217,217,217,217,217,217,217
unique,92,100,97,99,78,87,71,7,6,5,1
top,166965092875,,,,,,,,,,SGN
freq,4,113,113,113,114,114,114,207,207,207,217
count,208,208,208,208,208,208,208,208,208,208,208
unique,90,96,91,93,81,82,64,8,8,5,1
top,166965092968,,,,,,,,,,SGN
freq,4,109,109,109,109,109,109,198,198,198,208
count,210,210,210,210,210,210,210,210,210,210,210
unique,93,89,87,91,58,83,53,7,7,7,1
top,166965093112,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,199,199,199,199,199,199,199,199,199,199,199
unique,93,96,89,96,72,85,62,8,8,6,1
top,166965093172,,,,,,,,,,SGN
freq,4,102,102,102,107,107,107,189,189,189,199
count,216,216,216,216,216,216,216,216,216,216,216
unique,95,103,104,103,96,98,88,10,10,8,1
top,166965093247,,,,,,,,,,SGN
freq,4,112,112,112,114,114,114,206,206,206,216
count,216,216,216,216,216,216,216,216,216,216,216
unique,88,98,98,97,86,98,82,7,6,6,1
top,166965093319,,,,,,,,,,SGN
freq,4,113,113,113,113,113,113,206,206,206,216
count,210,210,210,210,210,210,210,210,210,210,210
unique,91,92,81,89,48,67,56,7,7,6,1
top,166965093430,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,211,211,211,211,211,211,211,211,211,211,211
unique,90,101,96,96,80,97,77,7,9,5,1
top,166965093595,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,202,202,202,211
count,214,214,214,214,214,214,214,214,214,214,214
unique,92,103,100,97,91,98,85,7,6,7,1
top,166965093670,,,,,,,,,,SGN
freq,4,112,112,112,112,112,112,204,204,204,214
count,212,212,212,212,212,212,212,212,212,212,212
unique,87,100,98,97,93,93,81,7,10,9,1
top,166965093769,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,208,208,208,208,208,208,208,208,208,208,208
unique,95,96,87,85,63,82,75,8,6,6,1
top,166965093871,,,,,,,,,,SGN
freq,4,109,109,109,109,109,109,198,198,198,208
count,214,214,214,214,214,214,214,214,214,214,214
unique,89,86,78,92,37,58,60,9,5,5,1
top,166965093961,,,,,,,,,,SGN
freq,4,112,112,112,112,112,112,204,204,204,214
count,216,216,216,216,216,216,216,216,216,216,216
unique,97,74,74,88,43,51,47,7,7,6,1
top,166965094057,,,,,,,,,,SGN
freq,4,113,113,113,113,113,113,206,206,206,216
count,212,212,212,212,212,212,212,212,212,212,212
unique,88,70,60,81,24,30,33,7,8,5,1
top,166965094216,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,208,208,208,208,208,208,208,208,208,208,208
unique,88,67,63,75,34,37,43,7,8,7,1
top,166965094312,,,,,,,,,,SGN
freq,4,109,109,109,109,109,109,198,198,198,208
count,212,212,212,212,212,212,212,212,212,212,212
unique,93,79,60,65,24,55,43,6,5,5,1
top,166965094372,,,,,,,,,,SGN
freq,4,111,111,111,110,110,110,203,203,203,212
count,211,211,211,211,211,211,211,211,211,211,211
unique,85,64,55,75,23,24,28,8,5,4,1
top,166965094468,,,,,,,,,,SGN
freq,4,110,110,110,111,111,111,201,201,201,211
count,208,208,208,208,208,208,208,208,208,208,208
unique,93,88,76,87,54,62,61,8,8,6,1
top,166965094576,,,,,,,,,,SGN
freq,4,109,109,109,109,109,109,198,198,198,208
count,201,201,201,201,201,201,201,201,201,201,201
unique,85,97,95,96,91,95,92,9,11,7,1
top,166965094693,,,,,,,,,,SGN
freq,4,104,104,104,107,107,107,191,191,191,201
count,212,212,212,212,212,212,212,212,212,212,212
unique,90,98,97,98,91,96,85,7,8,8,1
top,166965094792,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,212,212,212,212,212,212,212,212,212,212,212
unique,90,99,102,98,90,96,86,10,9,8,1
top,166965094873,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,210,210,210,210,210,210,210,210,210,210,210
unique,88,94,87,90,77,82,69,7,7,5,1
top,166965095017,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,211,211,211,211,211,211,211,211,211,211,211
unique,90,100,101,101,100,97,88,10,8,8,1
top,166965095077,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,202,202,202,211
count,212,212,212,212,212,212,212,212,212,212,212
unique,85,100,99,101,96,96,90,9,9,8,1
top,166965095152,,,,,,,,,,SGN
freq,5,111,111,111,111,111,111,202,202,202,212
count,210,210,210,210,210,210,210,210,210,210,210
unique,96,97,95,99,92,98,88,6,8,8,1
top,166965095317,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,212,212,212,212,212,212,212,212,212,212,212
unique,87,96,100,102,93,90,88,8,7,10,1
top,166965095335,,,,,,,,,,SGN
freq,5,111,111,111,111,111,111,202,202,202,212
count,209,209,209,209,209,209,209,209,209,209,209
unique,94,97,97,99,87,96,88,8,8,9,1
top,166965095518,,,,,,,,,,SGN
freq,4,110,110,110,109,109,109,199,199,199,209
count,210,210,210,210,210,210,210,210,210,210,210
unique,86,100,98,100,89,99,87,6,9,9,1
top,166965095569,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,212,212,212,212,212,212,212,212,212,212,212
unique,92,101,101,101,97,101,101,9,9,10,1
top,166965095623,,,,,,,,,,SGN
freq,4,110,110,110,111,111,111,203,203,203,212
count,212,212,212,212,212,212,212,212,212,212,212
unique,88,101,98,98,90,97,83,11,6,7,1
top,166965095755,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,210,210,210,210,210,210,210,210,210,210,210
unique,94,99,97,95,76,90,79,8,7,8,1
top,166965095920,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,211,211,211,211,211,211,211,211,211,211,211
unique,93,97,89,97,68,89,69,6,5,6,1
top,166965096010,,,,,,,,,,SGN
freq,4,111,111,111,110,110,110,201,201,201,211
count,206,206,206,206,206,206,206,206,206,206,206
unique,88,93,77,87,59,83,57,9,5,7,1
top,166965096073,,,,,,,,,,SGN
freq,4,108,108,108,108,108,108,196,196,196,206
count,217,217,217,217,217,217,217,217,217,217,217
unique,93,104,99,104,87,102,86,8,5,6,1
top,166965096148,,,,,,,,,,SGN
freq,4,113,113,113,114,114,114,207,207,207,217
count,209,209,209,209,209,209,209,209,209,209,209
unique,89,94,86,90,63,79,66,8,8,7,1
top,166965096223,,,,,,,,,,SGN
freq,4,109,109,109,109,109,109,200,200,200,209
count,214,214,214,214,214,214,214,214,214,214,214
unique,91,98,78,85,56,68,69,6,6,5,1
top,166965096409,,,,,,,,,,SGN
freq,4,112,112,112,112,112,112,204,204,204,214
count,212,212,212,212,212,212,212,212,212,212,212
unique,90,95,85,91,71,89,73,7,7,6,1
top,166965096502,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,211,211,211,211,211,211,211,211,211,211,211
unique,92,91,75,88,52,71,62,6,6,7,1
top,166965096616,,,,,,,,,,SGN
freq,5,111,111,111,110,110,110,201,201,201,211
count,203,203,203,203,203,203,203,203,203,203,203
unique,88,88,77,86,59,73,66,7,5,6,1
top,166965096655,,,,,,,,,,SGN
freq,4,106,106,106,107,107,107,193,193,193,203
count,218,218,218,218,218,218,218,218,218,218,218
unique,89,92,78,88,60,74,63,6,7,7,1
top,166965096814,,,,,,,,,,SGN
freq,4,114,114,114,114,114,114,208,208,208,218
count,209,209,209,209,209,209,209,209,209,209,209
unique,91,90,79,87,48,75,63,6,8,5,1
top,166965096844,,,,,,,,,,SGN
freq,4,110,110,110,109,109,109,199,199,199,209
count,214,214,214,214,214,214,214,214,214,214,214
unique,84,91,73,85,39,62,35,8,5,6,1
top,166965096982,,,,,,,,,,SGN
freq,5,112,112,112,112,112,112,204,204,204,214
count,210,210,210,210,210,210,210,210,210,210,210
unique,91,93,88,98,78,87,66,7,7,5,1
top,166965097024,,,,,,,,,,SGN
freq,4,109,109,109,110,110,110,201,201,201,210
count,212,212,212,212,212,212,212,212,212,212,212
unique,90,100,100,100,86,97,88,10,8,6,1
top,166965097153,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,211,211,211,211,211,211,211,211,211,211,211
unique,88,100,83,101,66,95,64,9,6,6,1
top,166965097315,,,,,,,,,,SGN
freq,4,111,111,111,110,110,110,201,201,201,211
count,211,211,211,211,211,211,211,211,211,211,211
unique,90,93,93,95,73,93,67,7,6,8,1
top,166965097324,,,,,,,,,,SGN
freq,4,110,110,110,111,111,111,201,201,201,211
count,212,212,212,212,212,212,212,212,212,212,212
unique,88,91,73,94,56,89,52,8,7,6,1
top,166965097522,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,209,209,209,209,209,209,209,209,209,209,209
unique,96,92,86,89,61,94,49,7,5,6,1
top,166965097525,,,,,,,,,,SGN
freq,4,109,109,109,109,109,109,200,200,200,209
count,210,210,210,210,210,210,210,210,210,210,210
unique,87,93,86,97,78,96,60,8,6,6,1
top,166965097693,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,214,214,214,214,214,214,214,214,214,214,214
unique,93,99,95,103,85,101,94,8,9,7,1
top,166965097792,,,,,,,,,,SGN
freq,4,112,112,112,112,112,112,204,204,204,214
count,212,212,212,212,212,212,212,212,212,212,212
unique,87,94,84,95,78,80,72,6,7,8,1
top,166965097882,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,206,206,206,206,206,206,206,206,206,206,206
unique,93,92,84,94,73,86,83,9,6,5,1
top,166965097939,,,,,,,,,,SGN
freq,4,108,108,108,108,108,108,196,196,196,206
count,216,216,216,216,216,216,216,216,216,216,216
unique,91,101,83,98,68,92,72,8,5,6,1
top,166965098071,,,,,,,,,,SGN
freq,4,113,113,113,113,113,113,206,206,206,216
count,210,210,210,210,210,210,210,210,210,210,210
unique,89,89,66,81,49,73,41,6,9,7,1
top,166965098173,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,211,211,211,211,211,211,211,211,211,211,211
unique,89,96,82,91,60,80,60,6,5,7,1
top,166965098275,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,202,202,202,211
count,210,210,210,210,210,210,210,210,210,210,210
unique,82,100,94,100,87,99,91,10,8,7,1
top,166965098395,,,,,,,,,,SGN
freq,5,110,110,110,110,110,110,200,200,200,210
count,212,212,212,212,212,212,212,212,212,212,212
unique,96,97,92,99,80,89,69,8,5,5,1
top,166965098515,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,212,212,212,212,212,212,212,212,212,212,212
unique,83,97,88,97,72,93,62,9,8,7,1
top,166965098578,,,,,,,,,,SGN
freq,5,111,111,111,111,111,111,202,202,202,212
count,208,208,208,208,208,208,208,208,208,208,208
unique,90,98,90,99,86,96,77,11,6,8,1
top,166965098713,,,,,,,,,,SGN
freq,4,109,109,109,109,109,109,198,198,198,208
count,212,212,212,212,212,212,212,212,212,212,212
unique,89,100,93,96,79,94,74,9,8,5,1
top,166965098818,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,209,209,209,209,209,209,209,209,209,209,209
unique,90,99,84,98,65,94,77,7,6,5,1
top,166965098887,,,,,,,,,,SGN
freq,4,109,109,109,109,109,109,200,200,200,209
count,214,214,214,214,214,214,214,214,214,214,214
unique,96,96,87,99,76,95,70,8,6,6,1
top,166965099010,,,,,,,,,,SGN
freq,4,112,112,112,112,112,112,204,204,204,214
count,210,210,210,210,210,210,210,210,210,210,210
unique,88,98,87,99,75,90,70,8,5,6,1
top,166965099073,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,210,210,210,210,210,210,210,210,210,210,210
unique,96,101,98,98,87,95,90,10,9,10,1
top,166965099127,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,201,201,201,201,201,201,201,201,201,201,201
unique,84,85,62,86,42,72,47,7,5,7,1
top,166965099280,,,,,,,,,,SGN
freq,4,105,105,105,105,105,105,192,192,192,201
count,220,220,220,220,220,220,220,220,220,220,220
unique,96,104,97,101,86,98,86,11,10,7,1
top,166965099421,,,,,,,,,,SGN
freq,4,114,114,114,117,117,117,209,209,209,220
count,209,209,209,209,209,209,209,209,209,209,209
unique,85,100,87,99,83,99,78,10,7,9,1
top,166965099505,,,,,,,,,,SGN
freq,4,109,109,109,109,109,109,200,200,200,209
count,214,214,214,214,214,214,214,214,214,214,214
unique,91,102,91,103,83,98,64,10,7,9,1
top,166965099571,,,,,,,,,,SGN
freq,4,112,112,112,112,112,112,204,204,204,214
count,212,212,212,212,212,212,212,212,212,212,212
unique,94,99,89,98,78,93,94,8,7,6,1
top,166965099679,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,212,212,212,212,212,212,212,212,212,212,212
unique,86,98,93,94,84,95,92,10,7,8,1
top,166965099793,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,209,209,209,209,209,209,209,209,209,209,209
unique,95,97,94,97,82,87,77,8,6,8,1
top,166965099862,,,,,,,,,,SGN
freq,4,110,110,110,109,109,109,199,199,199,209
count,215,215,215,215,215,215,215,215,215,215,215
unique,86,98,100,95,74,88,62,5,6,7,1
top,166965099946,,,,,,,,,,SGN
freq,4,112,112,112,113,113,113,205,205,205,215
count,210,210,210,210,210,210,210,210,210,210,210
unique,95,93,95,94,92,92,87,11,9,8,1
top,166965100120,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,211,211,211,211,211,211,211,211,211,211,211
unique,87,101,95,100,95,99,91,8,6,8,1
top,166965100159,,,,,,,,,,SGN
freq,4,111,111,111,110,110,110,201,201,201,211
count,211,211,211,211,211,211,211,211,211,211,211
unique,93,101,100,101,95,99,92,8,8,7,1
top,166965100228,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,202,202,202,211
count,207,207,207,207,207,207,207,207,207,207,207
unique,88,97,88,92,73,82,64,9,7,5,1
top,166965100402,,,,,,,,,,SGN
freq,4,108,108,108,109,109,109,197,197,197,207
count,216,216,216,216,216,216,216,216,216,216,216
unique,89,85,76,87,40,58,37,6,6,7,1
top,166965100468,,,,,,,,,,SGN
freq,4,113,113,113,113,113,113,206,206,206,216
count,210,210,210,210,210,210,210,210,210,210,210
unique,97,98,98,100,94,100,89,9,10,9,1
top,166965100585,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,210,210,210,210,210,210,210,210,210,210,210
unique,86,98,93,96,81,91,86,10,7,7,1
top,166965100687,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,212,212,212,212,212,212,212,212,212,212,212
unique,95,97,91,93,63,86,83,10,8,4,1
top,166965100756,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,211,211,211,211,211,211,211,211,211,211,211
unique,88,90,74,82,33,77,79,6,5,6,1
top,166965100879,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,202,202,202,211
count,208,208,208,208,208,208,208,208,208,208,208
unique,90,90,81,79,55,77,68,7,7,6,1
top,166965101011,,,,,,,,,,SGN
freq,4,109,109,109,109,109,109,198,198,198,208
count,214,214,214,214,214,214,214,214,214,214,214
unique,92,90,79,82,42,73,52,6,8,6,1
top,166965101098,,,,,,,,,,SGN
freq,4,112,112,112,112,112,112,204,204,204,214
count,212,212,212,212,212,212,212,212,212,212,212
unique,92,91,79,86,42,67,55,9,7,5,1
top,166965101173,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,212,212,212,212,212,212,212,212,212,212,212
unique,87,96,82,88,38,73,61,8,7,6,1
top,166965101278,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,209,209,209,209,209,209,209,209,209,209,209
unique,85,84,80,76,30,65,58,8,7,6,1
top,166965101377,,,,,,,,,,SGN
freq,4,110,110,110,109,109,109,199,199,199,209
count,210,210,210,210,210,210,210,210,210,210,210
unique,95,85,70,63,28,59,35,7,6,5,1
top,166965101428,,,,,,,,,,SGN
freq,4,109,109,109,110,110,110,201,201,201,210
count,212,212,212,212,212,212,212,212,212,212,212
unique,84,61,66,64,18,36,23,6,8,7,1
top,166965101542,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,212,212,212,212,212,212,212,212,212,212,212
unique,93,64,63,73,17,45,26,6,5,6,1
top,166965101674,,,,,,,,,,SGN
freq,4,111,111,111,111,111,111,202,202,202,212
count,210,210,210,210,210,210,210,210,210,210,210
unique,90,74,79,66,24,56,44,8,7,6,1
top,166965101782,,,,,,,,,,SGN
freq,4,110,110,110,110,110,110,200,200,200,210
count,211,211,211,211,211,211,211,211,211,211,211
unique,92,68,67,63,21,49,46,7,5,6,1
