TIMESTAMP,ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
167127452502,-2.2456,-1.0317,0.8511,,,,,,,PP
167127452503,-2.3118,-1.2761,0.6956,,,,,,,PP
167127452504,-2.3018,-1.0869,0.8176,,,,,,,PP
167127452505,-2.2246,-1.0500,0.7148,,,,,,,PP
167127452506,-2.0303,-1.0437,0.7795,,,,,,,PP
167127452507,-1.9180,-0.9109,0.7869,,,,,,,PP
167127452509,-2.7713,-1.3581,1.0254,,,,,,,PP
167127452510,-1.8628,-0.8979,0.5396,,,,,,,PP
167127452511,-1.8616,-0.8877,0.4658,,,,,,,PP
167127452512,-1.8511,-0.9038,0.3813,,,,,,,PP
167127452513,-1.8374,-0.9277,0.2471,,,,,,,PP
167127452514,-1.7881,-1.1116,0.1675,,,,,,,PP
167127452515,-1.5637,-1.0994,0.4919,,,,,,,PP
167127452516,-1.5315,-1.1868,0.4873,,,,,,,PP
167127452518,-2.3976,-2.0160,0.1805,,,,,,,PP
167127452519,-1.4521,-1.0857,0.5803,,,,,,,PP
167127452520,-1.7395,-1.3186,0.1885,,,,,,,PP
167127452521,-1.6733,-1.2722,0.3171,,,,,,,PP
167127452522,-2.1789,-1.7083,0.3711,,,,,,,PP
167127452524,-1.2993,-1.0044,0.1313,,,,,,,PP
167127452525,-2.0177,-1.3438,0.3377,,,,,,,PP
167127452528,-2.9876,-1.6936,0.5148,,,,,,,PP
167127452530,-1.5591,-0.7620,0.2651,,,,,,,PP
167127452531,-1.5388,-0.7568,0.3108,,,,,,,PP
167127452532,-1.5164,-0.7437,0.3491,,,,,,,PP
167127452533,-1.5364,-0.7366,0.3713,,,,,,,PP
167127452534,-2.4326,-1.0869,0.5563,,,,,,,PP
167127452536,-1.7612,-0.8452,0.4065,,,,,,,PP
167127452537,-2.6368,-1.4145,0.6504,,,,,,,PP
167127452539,-1.8201,-1.0508,0.4556,,,,,,,PP
167127452540,-2.7239,-1.8624,0.9116,,,,,,,PP
167127452542,-1.6543,-1.5393,0.8860,,,,,,,PP
167127452543,-2.4475,-2.5372,1.5243,,,,,,,PP
167127452545,-1.9536,-1.4268,0.7671,,,,,,,PP
167127452546,-3.1831,-1.7544,1.0707,,,,,,,PP
167127452549,-4.0906,-2.2169,1.8053,,,,,,,PP
167127452550,-1.9631,-1.0464,0.6108,,,,,,,PP
167127452552,-2.7885,-1.2228,0.9609,,,,,,,PP
167127452553,-1.7290,-0.9019,0.5530,,,,,,,PP
167127452555,-2.4520,-1.4054,0.6061,,,,,,,PP
167127452556,-1.5681,-1.0366,0.1069,,,,,,,PP
167127452558,-2.2452,-1.6566,0.5930,,,,,,,PP
167127452559,-1.5498,-1.4004,-0.0378,,,,,,,PP
167127452561,-2.2201,-1.8591,0.8113,,,,,,,PP
167127452562,-1.4797,-1.3164,0.3989,,,,,,,PP
167127452564,-2.5412,-1.8178,0.3422,,,,,,,PP
167127452565,-1.5325,-0.9995,0.2507,,,,,,,PP
167127452567,-2.1863,-1.3501,0.3000,,,,,,,PP
167127452568,-1.4658,-0.8960,0.2549,,,,,,,PP
167127452570,-2.1438,-1.2735,0.3838,,,,,,,PP
167127452571,-1.4443,-0.7856,0.2864,,,,,,,PP
167127452573,-2.2369,-1.0964,0.3866,,,,,,,PP
167127452574,-1.5098,-0.7249,0.2705,,,,,,,PP
167127452576,-2.3147,-1.1389,0.4601,,,,,,,PP
167127452577,-1.5840,-0.7766,0.3542,,,,,,,PP
167127452578,-1.6824,-0.8015,0.3787,,,,,,,PP
167127452579,-1.8040,-0.8628,0.3970,,,,,,,PP
167127452580,-1.9058,-0.8875,0.4121,,,,,,,PP
167127452581,-1.9885,-0.9580,0.3428,,,,,,,PP
167127452582,-2.0215,-1.0325,0.3918,,,,,,,PP
167127452583,-2.1118,-1.1296,0.4578,,,,,,,PP
167127452584,-1.9812,-1.2922,1.3877,,,,,,,PP
167127452585,-1.8633,-1.4465,1.0483,,,,,,,PP
167127452586,-1.6655,-1.7656,1.1169,,,,,,,PP
167127452587,-1.7495,-1.5112,1.1716,,,,,,,PP
167127452588,-2.0464,-1.0652,0.6086,,,,,,,PP
167127452589,-2.1077,-1.1052,0.6377,,,,,,,PP
167127452590,-2.0771,-1.1804,0.7373,,,,,,,PP
167127452591,-2.0908,-1.1819,0.9163,,,,,,,PP
167127452592,-1.9868,-1.1755,0.9473,,,,,,,PP
167127452593,-1.9285,-1.0061,0.7720,,,,,,,PP
167127452595,-2.9175,-1.3437,1.0192,,,,,,,PP
167127452596,-1.9861,-0.9104,0.5999,,,,,,,PP
167127452597,-2.0054,-0.9009,0.5171,,,,,,,PP
167127452598,-1.9780,-0.9099,0.3801,,,,,,,PP
167127452599,-1.8806,-1.0405,0.3577,,,,,,,PP
167127452600,-1.7507,-0.9839,0.2456,,,,,,,PP
167127452601,-1.6111,-1.0471,0.0701,,,,,,,PP
167127452602,-1.4805,-1.0962,0.3528,,,,,,,PP
167127452603,-1.6704,-1.2974,0.5352,,,,,,,PP
167127452604,-1.7285,-1.3191,0.3064,,,,,,,PP
167127452605,-1.2261,-1.1848,0.2844,,,,,,,PP
167127452606,-1.3311,-1.2061,0.5806,,,,,,,PP
167127452607,-1.6638,-1.2737,0.2915,,,,,,,PP
167127452608,-1.5833,-1.0645,0.1279,,,,,,,PP
167127452609,-1.3152,-0.8809,0.2639,,,,,,,PP
167127452610,-1.2173,-0.8352,0.2385,,,,,,,PP
167127452611,-1.2651,-0.8059,0.2231,,,,,,,PP
167127452612,-1.3608,-0.7644,0.1887,,,,,,,PP
167127452613,-1.4658,-0.8049,0.1814,,,,,,,PP
167127452614,-1.5378,-0.7937,0.2161,,,,,,,PP
167127452615,-1.5408,-0.8020,0.2197,,,,,,,PP
167127452616,-1.5520,-0.7227,0.2427,,,,,,,PP
167127452617,-1.5752,-0.6868,0.2051,,,,,,,PP
167127452618,-1.6257,-0.6733,0.2290,,,,,,,PP
167127452619,-1.7302,-0.6699,0.2913,,,,,,,PP
167127452620,-1.8232,-0.7271,0.3167,,,,,,,PP
167127452621,-1.8555,-0.7395,0.3481,,,,,,,PP
167127452624,-3.8035,-1.5000,0.7974,,,,,,,PP
167127452625,-1.9773,-0.8806,0.4734,,,,,,,PP
167127452626,-1.9475,-1.0503,1.2959,,,,,,,PP
167127452627,-1.8198,-1.2251,1.0417,,,,,,,PP
167127452629,-2.6595,-2.5092,1.7233,,,,,,,PP
167127452630,-2.2229,-1.2134,0.9656,,,,,,,PP
167127452632,-3.5010,-1.6928,0.9327,,,,,,,PP
167127452633,-3.1986,-1.7940,1.7527,,,,,,,PP
167127452635,-3.3527,-1.4398,0.9145,,,,,,,PP
167127452636,-1.9946,-0.6306,0.4587,,,,,,,PP
167127452638,-1.7290,-0.5081,0.4529,,,,,,,PP
167127452639,-2.5448,-1.0598,0.5561,,,,,,,PP
167127452641,-1.5398,-0.8738,0.1328,,,,,,,PP
167127452642,-2.0877,-1.5677,0.2500,,,,,,,PP
167127452644,-1.6550,-1.1111,0.2725,,,,,,,PP
167127452645,-2.4503,-2.1614,0.5524,,,,,,,PP
167127452647,-1.6938,-1.1729,0.3066,,,,,,,PP
167127452648,-2.1033,-1.3965,0.3540,,,,,,,PP
167127452652,-2.8420,-1.9467,0.3140,,,,,,,PP
167127452653,-2.1776,-1.4746,0.3825,,,,,,,PP
167127452654,-1.4351,-0.8523,0.3821,,,,,,,PP
167127452655,-2.1431,-1.1471,0.3015,,,,,,,PP
167127452656,-1.4170,-0.6882,0.2727,,,,,,,PP
167127452657,-2.2489,-0.9911,0.3740,,,,,,,PP
167127452659,-1.5913,-0.6318,0.1738,,,,,,,PP
167127452660,-2.4340,-1.0276,0.4042,,,,,,,PP
167127452661,-1.6665,-0.7002,0.2915,,,,,,,PP
167127452663,-2.4805,-1.0446,0.4612,,,,,,,PP
167127452664,-1.7078,-0.7725,0.3579,,,,,,,PP
167127452665,-1.8198,-0.8335,0.4028,,,,,,,PP
167127452666,-1.8684,-0.9285,0.3855,,,,,,,PP
167127452667,-1.9392,-0.9917,0.4448,,,,,,,PP
167127452669,-2.7572,-1.7828,1.5817,,,,,,,PP
167127452670,-1.7649,-1.5198,1.2031,,,,,,,PP
167127452672,-2.9466,-2.2788,1.2987,,,,,,,PP
167127452673,-2.1558,-1.0527,0.8604,,,,,,,PP
167127452675,-3.1934,-1.5823,1.1557,,,,,,,PP
167127452677,-1.9343,-1.2256,0.8257,,,,,,,PP
167127452678,-2.9226,-1.6919,1.2411,,,,,,,PP
167127452680,-2.0012,-0.8818,0.5242,,,,,,,PP
167127452681,-2.7705,-1.1242,0.5887,,,,,,,PP
167127452683,-2.5563,-1.1718,0.6353,,,,,,,PP
167127452684,-1.5486,-0.9868,0.3191,,,,,,,PP
167127452685,-1.3662,-1.0144,0.2693,,,,,,,PP
167127452687,-1.5405,-1.0977,0.4939,,,,,,,PP
167127452688,-2.2548,-1.7088,0.2087,,,,,,,PP
167127452689,-1.7856,-1.0249,0.2505,,,,,,,PP
167127452690,-1.8108,-1.2039,0.1326,,,,,,,PP
167127452692,-2.3152,-1.7944,0.6946,,,,,,,PP
167127452693,-1.5730,-1.0254,0.1938,,,,,,,PP
167127452694,-1.4871,-0.9189,0.3396,,,,,,,PP
167127452695,-1.4482,-0.8608,0.1440,,,,,,,PP
167127452696,-1.4207,-0.8022,0.2913,,,,,,,PP
167127452697,-1.4353,-0.7732,0.1951,,,,,,,PP
167127452699,-2.2466,-1.0360,0.2872,,,,,,,PP
167127452700,-1.5403,-0.7361,0.2612,,,,,,,PP
167127452701,-1.5762,-0.7434,0.2686,,,,,,,PP
167127452702,-1.6404,-0.7231,0.2637,,,,,,,PP
167127452703,-1.7053,-0.7029,0.2705,,,,,,,PP
167127452704,-1.7593,-0.7178,0.2773,,,,,,,PP
167127452705,-1.8118,-0.7444,0.3315,,,,,,,PP
167127452706,-1.8796,-0.7913,0.3025,,,,,,,PP
167127452708,-2.9108,-1.2624,0.5378,,,,,,,PP
167127452709,-2.0420,-1.0149,1.2307,,,,,,,PP
167127452710,-1.8608,-1.0247,0.9529,,,,,,,PP
167127452711,-1.7991,-1.2871,1.1868,,,,,,,PP
167127452712,-2.0212,-1.2854,0.9937,,,,,,,PP
167127452714,-3.3450,-1.4369,1.1776,,,,,,,PP
167127452715,-2.1560,-0.8662,0.8059,,,,,,,PP
167127452716,-1.9480,-1.2632,0.8076,,,,,,,PP
167127452717,-1.9976,-1.1877,0.9858,,,,,,,PP
167127452718,-2.1277,-1.0430,0.7820,,,,,,,PP
167127452719,-2.9449,-1.1933,0.6166,,,,,,,PP
167127452721,-1.7068,-0.6379,0.3528,,,,,,,PP
167127452722,-1.9851,-0.7981,0.5442,,,,,,,PP
167127452723,-1.7634,-0.8682,0.2280,,,,,,,PP
167127452724,-1.5452,-0.9521,0.0884,,,,,,,PP
167127452725,-1.5369,-1.0488,0.3286,,,,,,,PP
167127452726,-1.6133,-1.0554,0.3862,,,,,,,PP
167127452727,-1.4463,-1.2498,0.1047,,,,,,,PP
167127452728,-1.5740,-1.1357,0.1602,,,,,,,PP
167127452729,-1.7390,-1.3992,0.4011,,,,,,,PP
167127452730,-1.6992,-1.2009,0.4343,,,,,,,PP
167127452731,-1.5527,-1.0742,0.0750,,,,,,,PP
167127452732,-1.5325,-0.9773,0.2141,,,,,,,PP
167127452733,-1.6006,-1.0012,0.1824,,,,,,,PP
167127452734,-1.5935,-1.0659,0.1143,,,,,,,PP
167127452735,-1.3862,-0.9197,0.3281,,,,,,,PP
167127452736,-1.4905,-0.8359,0.5000,,,,,,,PP
167127452737,-1.6462,-0.7988,-0.0317,,,,,,,PP
167127452738,-1.5823,-0.6599,0.2812,,,,,,,PP
167127452739,-1.5996,-0.7341,0.2080,,,,,,,PP
167127452740,-1.5703,-0.6125,0.2725,,,,,,,PP
167127452741,-2.3761,-0.8185,0.3070,,,,,,,PP
167127452743,-1.7078,-0.5933,0.2346,,,,,,,PP
167127452744,-2.6712,-0.9704,0.4390,,,,,,,PP
167127452746,-1.9045,-0.7041,0.2976,,,,,,,PP
167127452747,-3.0615,-1.1527,0.6665,,,,,,,PP
167127452749,-1.9468,-0.9163,0.9780,,,,,,,PP
167127452750,-2.7058,-1.6955,1.6225,,,,,,,PP
167127452752,-2.0076,-1.2825,0.9053,,,,,,,PP
167127452753,-3.3585,-1.2813,1.0863,,,,,,,PP
167127452755,-2.1833,-1.0015,0.8472,,,,,,,PP
167127452756,-3.0248,-1.8753,1.4313,,,,,,,PP
167127452758,-2.1523,-0.8877,0.5847,,,,,,,PP
167127452759,-2.8399,-0.9751,0.5692,,,,,,,PP
167127452761,-2.7472,-1.1063,0.6491,,,,,,,PP
167127452762,-1.5793,-0.8955,0.2661,,,,,,,PP
167127452764,-1.4917,-1.0117,0.2893,,,,,,,PP
167127452765,-2.1399,-1.5938,0.4426,,,,,,,PP
167127452767,-2.3079,-1.7046,0.2591,,,,,,,PP
167127452768,-1.5181,-1.3350,0.4712,,,,,,,PP
167127452769,-1.5354,-0.8259,0.2493,,,,,,,PP
167127452771,-2.4648,-1.5958,0.2798,,,,,,,PP
167127452772,-1.6450,-0.9661,0.1091,,,,,,,PP
167127452774,-1.5034,-0.9375,0.0728,,,,,,,PP
167127452775,-2.0372,-1.2687,0.5504,,,,,,,PP
167127452777,-2.3043,-1.2188,0.0786,,,,,,,PP
167127452778,-1.5278,-0.7739,0.1521,,,,,,,PP
167127452780,-2.4596,-1.1264,0.3070,,,,,,,PP
167127452781,-1.7231,-0.6880,0.1604,,,,,,,PP
167127452783,-2.6294,-1.0405,0.2456,,,,,,,PP
167127452784,-1.8264,-0.6836,0.2415,,,,,,,PP
167127452786,-2.8952,-1.0455,0.3734,,,,,,,PP
167127452787,-1.8867,-0.7170,0.3179,,,,,,,PP
167127452789,-3.1033,-1.0493,0.6038,,,,,,,PP
167127452790,-2.1665,-0.8225,1.0386,,,,,,,PP
167127452792,-2.9363,-1.4352,1.3155,,,,,,,PP
167127452793,-2.0188,-1.0806,0.9172,,,,,,,PP
167127452795,-3.3215,-1.2107,0.8965,,,,,,,PP
167127452796,-2.2295,-0.9263,0.7693,,,,,,,PP
167127452797,-2.1975,-1.1052,0.7073,,,,,,,PP
167127452798,-2.1287,-1.0217,0.7925,,,,,,,PP
167127452800,-3.1434,-1.6533,1.0323,,,,,,,PP
167127452801,-2.0647,-0.7383,0.3577,,,,,,,PP
167127452802,-1.9229,-0.6819,0.4287,,,,,,,PP
167127452803,-1.8701,-0.7358,0.4016,,,,,,,PP
167127452804,-1.8398,-0.7559,0.2405,,,,,,,PP
167127452805,-1.7402,-0.8862,0.2771,,,,,,,PP
167127452806,-1.5396,-0.8044,0.3020,,,,,,,PP
167127452808,-2.1839,-1.4928,0.4144,,,,,,,PP
167127452809,-1.7759,-1.1826,0.2083,,,,,,,PP
167127452810,-1.7483,-0.9558,0.1011,,,,,,,PP
167127452811,-1.5925,-1.0093,0.0703,,,,,,,PP
167127452812,-1.5366,-0.8435,0.0535,,,,,,,PP
167127452813,-1.4819,-0.9741,0.0837,,,,,,,PP
167127452814,-1.4216,-1.0037,0.2261,,,,,,,PP
167127452815,-1.3750,-0.9475,0.3691,,,,,,,PP
167127452816,-1.5894,-0.9697,0.0020,,,,,,,PP
167127452817,-1.7131,-1.0037,0.1892,,,,,,,PP
167127452818,-1.7507,-0.9785,0.1865,,,,,,,PP
167127452819,-1.7549,-0.9402,0.1255,,,,,,,PP
167127452820,-1.6626,-0.8767,0.0950,,,,,,,PP
167127452821,-1.5859,-0.7900,0.1519,,,,,,,PP
167127452822,-1.6350,-0.7729,0.0435,,,,,,,PP
167127452823,-1.5818,-0.7290,0.2485,,,,,,,PP
167127452824,-1.5710,-0.7429,0.2126,,,,,,,PP
167127452825,-1.5896,-0.6899,0.1724,,,,,,,PP
167127452826,-1.6196,-0.6663,0.2185,,,,,,,PP
167127452827,-1.6902,-0.6550,0.1541,,,,,,,PP
167127452828,-1.7651,-0.6133,0.1455,,,,,,,PP
167127452829,-1.9666,-0.5110,0.2305,,,,,,,PP
167127452830,-2.0869,-0.5046,0.2917,,,,,,,PP
167127452831,-2.1675,-0.6985,0.3899,,,,,,,PP
167127452832,-2.4143,-0.7329,0.7563,,,,,,,PP
167127452833,-2.2256,-0.6562,1.0430,,,,,,,PP
167127452834,-2.1624,-0.8254,0.7839,,,,,,,PP
167127452835,-1.8201,-0.8184,1.1660,,,,,,,PP
167127452836,-1.8704,-0.3130,1.3142,,,,,,,PP
167127452837,-2.3640,-0.4995,0.6458,,,,,,,PP
167127452839,-2.5872,-0.5122,0.5054,,,,,,,PP
167127452840,-3.4466,-1.4685,1.0888,,,,,,,PP
167127452841,-2.1689,-0.8174,0.8997,,,,,,,PP
167127452842,-2.2305,-0.9351,0.4612,,,,,,,PP
167127452843,-1.9924,-0.7871,0.2305,,,,,,,PP
167127452844,-2.1914,-0.5791,0.3623,,,,,,,PP
167127452845,-1.9883,-0.5745,0.2410,,,,,,,PP
167127452846,-1.6694,-0.6682,0.3755,,,,,,,PP
167127452847,-1.5913,-0.7849,0.4241,,,,,,,PP
167127452848,-1.5312,-0.9097,0.1973,,,,,,,PP
167127452849,-1.4536,-1.0447,0.2695,,,,,,,PP
167127452850,-1.4536,-1.0464,0.2136,,,,,,,PP
167127452851,-1.5815,-1.1089,0.2251,,,,,,,PP
167127452852,-2.5627,-1.5189,0.2873,,,,,,,PP
167127452854,-1.8848,-1.0674,0.1941,,,,,,,PP
167127452855,-2.9141,-1.9287,0.1801,,,,,,,PP
167127452857,-1.5396,-1.0662,0.4089,,,,,,,PP
167127452858,-2.1597,-1.5254,0.3645,,,,,,,PP
167127452860,-1.4866,-0.8660,0.3120,,,,,,,PP
167127452861,-2.2645,-1.0840,0.3747,,,,,,,PP
167127452863,-1.5754,-0.7144,0.0955,,,,,,,PP
167127452864,-2.4040,-0.9177,0.2749,,,,,,,PP
167127452866,-2.5848,-0.9476,0.2277,,,,,,,PP
167127452867,-1.7332,-0.6396,0.1670,,,,,,,PP
167127452869,-1.8171,-0.5991,0.0676,,,,,,,PP
167127452870,-2.6683,-0.7885,0.3534,,,,,,,PP
167127452872,-1.6975,-0.5864,0.4285,,,,,,,PP
167127452873,-2.6364,-0.9090,0.3747,,,,,,,PP
167127452876,-3.2932,-1.2635,0.5768,,,,,,,PP
167127452878,-1.9016,-0.7791,0.3892,,,,,,,PP
167127452879,-3.0830,-1.5299,1.2508,,,,,,,PP
167127452880,-2.1543,-1.2354,1.0210,,,,,,,PP
167127452882,-3.4726,-1.5581,1.3732,,,,,,,PP
167127452883,-2.5273,-0.6587,0.4329,,,,,,,PP
167127452885,-3.5187,-1.1121,1.1635,,,,,,,PP
167127452886,-1.9548,-0.9885,0.7349,,,,,,,PP
167127452887,-1.8643,-0.8989,0.7742,,,,,,,PP
167127452888,-1.8823,-0.6909,0.3020,,,,,,,PP
167127452889,-1.6619,-0.6921,0.4131,,,,,,,PP
167127452891,-2.2766,-0.8433,0.3870,,,,,,,PP
167127452892,-2.8932,-1.1732,0.1679,,,,,,,PP
167127452894,-2.7723,-1.5455,0.3897,,,,,,,PP
167127452895,-1.8088,-1.0684,0.2700,,,,,,,PP
167127452897,-2.7115,-1.6573,0.2527,,,,,,,PP
167127452898,-1.8381,-1.1692,0.0796,,,,,,,PP
167127452903,-3.3249,-2.1256,0.3432,,,,,,,PP
167127452904,-2.3763,-1.4508,0.2594,,,,,,,PP
167127452905,-1.5237,-0.9397,0.2522,,,,,,,PP
167127452906,-2.2058,-1.1482,0.2667,,,,,,,PP
167127452907,-1.6409,-0.7437,0.1277,,,,,,,PP
167127452908,-1.5898,-0.7100,0.3484,,,,,,,PP
167127452909,-1.5540,-0.7847,0.2444,,,,,,,PP
167127452910,-1.5654,-0.6018,0.1704,,,,,,,PP
167127452911,-1.6418,-0.5977,0.1702,,,,,,,PP
167127452912,-1.7083,-0.6628,0.1890,,,,,,,PP
167127452913,-1.7051,-0.6494,0.2668,,,,,,,PP
167127452914,-1.7307,-0.6238,0.2246,,,,,,,PP
167127452915,-1.7424,-0.5825,0.2056,,,,,,,PP
167127452916,-1.7708,-0.4641,0.2688,,,,,,,PP
167127452917,-1.8647,-0.5728,0.2410,,,,,,,PP
167127452918,-1.8738,-0.6699,0.3127,,,,,,,PP
167127452919,-1.8494,-0.6772,0.3425,,,,,,,PP
167127452920,-1.9341,-0.6951,0.2532,,,,,,,PP
167127452921,-2.0791,-0.7239,0.8105,,,,,,,PP
167127452923,-2.9024,-1.4194,1.5776,,,,,,,PP
167127452924,-2.0037,-0.9856,0.9741,,,,,,,PP
167127452925,-2.0684,-0.7329,0.9136,,,,,,,PP
167127452926,-2.4741,-0.6902,0.3975,,,,,,,PP
167127452927,-2.3215,-0.8245,0.7839,,,,,,,PP
167127452928,-2.2065,-0.9751,0.7529,,,,,,,PP
167127452929,-2.0984,-0.8984,0.7532,,,,,,,PP
167127452930,-1.8896,-1.1704,0.8879,,,,,,,PP
167127452931,-1.7119,-0.8162,0.3608,,,,,,,PP
167127452932,-1.9021,-0.8518,0.4565,,,,,,,PP
167127452933,-2.3552,-0.7686,0.3542,,,,,,,PP
167127452934,-1.7808,-0.6777,0.1541,,,,,,,PP
167127452935,-1.8245,-0.6992,0.3062,,,,,,,PP
167127452936,-1.8596,-1.0017,0.2312,,,,,,,PP
167127452937,-1.5315,-1.0063,0.0557,,,,,,,PP
167127452938,-1.5088,-1.0964,0.2942,,,,,,,PP
167127452939,-1.6877,-1.0015,0.3396,,,,,,,PP
167127452940,-1.7332,-1.0669,0.1038,,,,,,,PP
167127452941,-1.8425,-1.2512,0.1428,,,,,,,PP
167127452942,-1.6003,-1.1729,0.2129,,,,,,,PP
167127452943,-1.6506,-0.9429,0.1543,,,,,,,PP
167127452944,-1.5022,-1.0164,0.4387,,,,,,,PP
167127452945,-1.6562,-1.0334,0.0708,,,,,,,PP
167127452946,-1.6101,-0.8962,0.2310,,,,,,,PP
167127452947,-2.3251,-1.2522,0.2970,,,,,,,PP
167127452949,-1.4983,-0.7253,0.1765,,,,,,,PP
167127452950,-1.5493,-0.6687,0.1301,,,,,,,PP
167127452951,-1.5620,-0.6553,0.3904,,,,,,,PP
167127452952,-1.5618,-0.7732,0.2205,,,,,,,PP
167127452953,-1.6384,-0.4973,0.1682,,,,,,,PP
167127452954,-1.7129,-0.5547,0.1670,,,,,,,PP
167127452955,-1.7188,-0.6101,0.1914,,,,,,,PP
167127452956,-1.7190,-0.6069,0.2446,,,,,,,PP
