TIMESTAMP,ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ,MAGX,MAGY,MAGZ,UID
166965072098,,,,,,,-13.1875,-67.0625,-4.6875,SGN
166965072101,0.5403,-0.2766,1.9456,-2.3780,2.6829,2.0122,,,,SGN
166965072103,0.5227,-0.2866,1.9419,-2.0122,1.0976,2.1341,,,,SGN
166965072104,0.6076,-0.2741,1.9135,-2.0122,2.2561,2.5305,,,,SGN
166965072107,0.6001,-0.2722,1.9537,-2.5000,8.1098,2.2256,,,,SGN
166965072108,0.5142,-0.2839,1.9438,-2.9878,7.3171,1.4024,,,,SGN
166965072109,,,,,,,-14.2500,-66.3125,-5.5000,SGN
166965072110,0.5181,-0.2670,1.9688,-3.4146,3.2622,1.7073,,,,SGN
166965072111,0.5632,-0.2695,1.9326,-2.9878,5.9756,1.4634,,,,SGN
166965072112,0.5781,-0.2749,1.8682,-2.3171,8.8415,1.5854,,,,SGN
166965072113,0.6317,-0.2913,1.8205,-0.2134,12.7744,0.5488,,,,SGN
166965072115,0.6204,-0.2791,1.8665,-0.7927,14.2683,1.1585,,,,SGN
166965072116,0.5862,-0.3112,1.9263,-0.7927,12.0732,0.3049,,,,SGN
166965072117,,,,-0.9146,9.7561,0.6098,,,,SGN
166965072118,0.5386,-0.3394,1.9346,-1.1585,7.3780,0.0610,,,,SGN
166965072119,0.5066,-0.3459,1.9331,-0.4268,5.1829,-1.0366,-13.1875,-67.0625,-5.8750,SGN
166965072120,0.5139,-0.3398,1.9414,-0.2439,3.6585,-0.9756,,,,SGN
166965072121,0.5100,-0.3259,1.9590,-0.6707,3.0488,-0.7317,,,,SGN
166965072122,0.5027,-0.3244,1.9636,-1.0976,2.1951,-0.7317,,,,SGN
166965072123,0.5112,-0.3274,1.9319,-0.5488,0.8537,-1.6463,,,,SGN
166965072124,,,,-0.6707,-0.3049,-1.4634,,,,SGN
166965072125,0.5448,-0.3171,1.9361,-0.2439,-1.8902,-1.8598,,,,SGN
166965072127,0.5681,-0.3147,1.9399,0.0610,-0.7927,-2.6220,,,,SGN
166965072128,0.5608,-0.3109,1.9191,0.0610,0.1220,-3.2317,,,,SGN
166965072129,,,,0.3049,-0.9146,-3.0488,-13.1875,-67.0625,-5.0625,SGN
166965072130,0.5300,-0.3003,1.9517,,,,,,,SGN
166965072131,0.5024,-0.2870,1.9688,-0.5488,-1.8902,-1.9207,,,,SGN
166965072132,0.5347,-0.2913,1.9443,-0.4268,-4.6341,-1.6463,,,,SGN
166965072133,,,,-0.5488,-4.1463,-1.1585,,,,SGN
166965072134,0.5831,-0.2876,1.9345,-0.2440,-1.3720,-0.5183,,,,SGN
166965072135,0.5725,-0.2783,1.9575,-0.2439,2.6220,0.5488,,,,SGN
166965072137,0.5262,-0.2821,1.9724,-0.1525,3.9939,0.5487,,,,SGN
166965072138,0.4915,-0.2874,1.9548,-0.1829,1.5244,1.1585,,,,SGN
166965072139,,,,,,,-13.5000,-66.6875,-4.6875,SGN
166965072140,0.5255,-0.2873,1.9392,-0.1525,1.1280,2.0427,,,,SGN
166965072141,0.5334,-0.2861,1.9023,1.0366,3.4146,2.1951,,,,SGN
166965072143,0.5302,-0.2886,1.9679,0.3659,1.5549,1.6768,,,,SGN
166965072144,0.5330,-0.2976,1.9150,0.6707,0.4268,1.4634,,,,SGN
166965072146,0.5052,-0.2809,1.9333,-0.4573,0.9756,0.7622,,,,SGN
166965072147,0.4988,-0.2800,1.9526,-0.7927,-0.0610,0.9756,,,,SGN
166965072149,0.5332,-0.2866,1.9512,-0.6098,-0.6707,0.7927,-12.4375,-66.3125,-5.8750,SGN
166965072150,0.5620,-0.3010,1.9390,-0.5488,-0.6707,0.7317,,,,SGN
166965072151,0.5640,-0.3081,1.9197,-0.6098,0.0000,0.5488,,,,SGN
166965072152,0.5591,-0.3123,1.9324,-0.3354,1.4939,0.1830,,,,SGN
166965072153,0.5444,-0.3203,1.9204,0.0610,1.7683,-0.4878,,,,SGN
166965072155,0.5396,-0.3149,1.9280,0.1829,1.6463,-0.6098,,,,SGN
166965072156,0.5237,-0.3018,1.9368,-0.4268,1.1585,-0.8537,,,,SGN
166965072157,0.5132,-0.3008,1.9407,-0.6098,0.5488,-1.0366,,,,SGN
166965072158,0.5243,-0.3060,1.9409,-0.5793,-0.4268,-0.8537,,,,SGN
166965072159,,,,,,,-13.5000,-66.0000,-4.3125,SGN
166965072160,0.5273,-0.3076,1.9246,-0.6098,-0.8537,-0.9146,,,,SGN
166965072161,0.5405,-0.3066,1.9262,-0.3354,-0.4574,-0.8232,,,,SGN
166965072162,0.5554,-0.3003,1.9402,-0.7317,0.6707,-0.8537,,,,SGN
166965072164,0.5405,-0.3031,1.9423,-0.6402,0.3049,-0.9756,,,,SGN
166965072166,0.5198,-0.3047,1.9331,-0.6707,-0.1220,-1.2195,,,,SGN
166965072167,0.5095,-0.3066,1.9380,-0.4268,-0.9756,-0.7927,,,,SGN
166965072168,0.5042,-0.2957,1.9524,,,,,,,SGN
166965072169,0.5056,-0.2991,1.9556,-0.4268,-1.9512,-0.4878,,,,SGN
166965072170,0.5193,-0.3052,1.9456,-0.9146,-2.9268,-0.7317,-12.8125,-66.0000,-3.5000,SGN
166965072171,0.5427,-0.3049,1.9487,,,,,,,SGN
166965072172,0.5625,-0.3076,1.9399,-1.1585,-2.8659,-0.6707,,,,SGN
166965072173,0.5645,-0.3077,1.9308,-0.6707,-0.7927,-0.7927,,,,SGN
166965072174,0.5369,-0.3013,1.9309,-0.3659,0.4268,0.1829,,,,SGN
166965072175,0.5383,-0.3020,1.9448,-0.2439,0.6098,-0.6098,,,,SGN
166965072176,0.5164,-0.2942,1.9685,-0.3049,0.8841,-0.5487,,,,SGN
166965072178,0.4973,-0.2949,1.9634,-0.8537,0.1829,0.0610,,,,SGN
166965072179,0.4994,-0.2984,1.9466,-0.8232,-0.6098,0.0915,,,,SGN
166965072180,,,,,,,-13.1875,-66.0000,-5.0625,SGN
166965072181,0.5037,-0.2957,1.9407,-0.3049,-2.0122,0.6707,,,,SGN
166965072182,0.5629,-0.2984,1.9409,-0.1220,-0.7927,0.5793,,,,SGN
166965072183,0.5273,-0.3108,1.9495,0.5488,0.7927,0.0610,,,,SGN
166965072184,0.4736,-0.3025,1.9387,-0.0610,-1.0976,0.4268,,,,SGN
166965072185,0.5020,-0.3000,1.9373,-0.0610,-4.3902,1.1585,,,,SGN
166965072186,0.5354,-0.2998,1.9409,-0.4878,-4.6951,0.9756,,,,SGN
166965072187,0.5618,-0.3022,1.9482,0.0000,-2.6829,1.2805,,,,SGN
166965072188,0.5679,-0.2898,1.9387,-0.2439,-0.6707,1.5854,,,,SGN
166965072189,0.5691,-0.2886,1.9316,0.1220,0.5488,2.1951,,,,SGN
166965072190,,,,,,,-12.8125,-66.0000,-3.5000,SGN
166965072191,0.5694,-0.3029,1.9384,0.5183,2.5305,1.6463,,,,SGN
166965072192,0.5552,-0.3066,1.9260,0.8537,3.7195,0.9146,,,,SGN
166965072193,0.5171,-0.3086,1.9500,1.4634,2.9268,1.8293,,,,SGN
166965072194,0.4851,-0.3081,1.9736,0.6098,1.0976,1.2805,,,,SGN
166965072195,0.5029,-0.3130,1.9617,0.6098,-0.9756,1.4634,,,,SGN
166965072196,0.5525,-0.3218,1.9275,0.0000,-1.3415,0.9146,,,,SGN
166965072198,0.5776,-0.3303,1.9116,-0.1220,1.3415,0.7927,,,,SGN
166965072199,0.5769,-0.3445,1.8823,0.1829,3.4146,0.6707,,,,SGN
166965072200,0.5867,-0.3320,1.9097,0.4878,4.6951,1.4634,-12.8125,-66.3125,-4.6875,SGN
166965072201,0.5627,-0.3186,1.9617,-0.0610,5.9146,1.5854,,,,SGN
166965072202,0.5356,-0.3071,1.9604,-0.3659,6.1585,0.3659,,,,SGN
166965072203,0.5081,-0.3281,1.9280,0.4878,3.4451,0.5793,,,,SGN
166965072204,0.4829,-0.3215,1.9287,1.3415,-0.6707,0.4268,,,,SGN
166965072205,0.4736,-0.3091,1.9387,2.3171,-3.7195,0.5488,,,,SGN
166965072206,0.4814,-0.2993,1.9421,3.9634,-5.7927,0.3659,,,,SGN
166965072207,0.4812,-0.2871,1.9624,4.2683,-6.4634,0.6098,,,,SGN
166965072209,0.5060,-0.2818,1.9548,3.8110,-7.7134,1.3720,,,,SGN
166965072211,,,,,,,-14.6250,-67.0625,-5.5000,SGN
166965072212,0.5352,-0.2921,1.9358,2.9268,-4.8171,2.4695,,,,SGN
166965072213,0.4966,-0.2869,1.9509,2.5000,-6.7073,4.2073,,,,SGN
166965072214,0.5334,-0.3127,1.9434,2.8659,-8.9024,4.3293,,,,SGN
166965072215,0.5669,-0.3311,1.9237,3.2317,-6.4634,4.0854,,,,SGN
166965072216,0.5620,-0.3330,1.9226,3.5366,-4.3902,4.3902,,,,SGN
166965072218,0.5793,-0.3369,1.9182,,,,,,,SGN
166965072219,0.5974,-0.3237,1.9138,4.6951,-4.4512,4.5732,,,,SGN
166965072220,0.5945,-0.2959,1.9465,4.4512,-3.5976,4.8171,,,,SGN
166965072221,0.5508,-0.2896,1.9463,3.2927,-1.9817,5.9146,-15.0000,-66.6875,-4.6875,SGN
166965072222,0.5190,-0.2881,1.9385,,,,,,,SGN
166965072223,0.5342,-0.2881,1.8984,2.9268,-2.5000,6.5854,,,,SGN
166965072224,0.5650,-0.2609,1.9123,1.6159,-2.5610,6.5549,,,,SGN
166965072225,0.5984,-0.2527,1.9717,0.8537,0.3049,5.7927,,,,SGN
166965072226,0.5852,-0.2578,1.9690,-0.4878,1.0976,4.8171,,,,SGN
166965072227,0.5728,-0.2705,1.9546,-1.2500,1.6768,2.7744,,,,SGN
166965072228,0.5962,-0.2917,1.9316,-0.9756,1.9512,1.9512,,,,SGN
166965072229,0.6094,-0.2937,1.9675,-0.1220,4.4512,2.8659,,,,SGN
166965072230,0.5884,-0.2852,1.9822,0.3659,5.8537,2.9878,-14.2500,-65.6250,-4.3125,SGN
166965072231,0.5420,-0.3074,1.9473,1.1585,6.1585,1.9512,,,,SGN
166965072232,0.5295,-0.3354,1.9187,2.2561,4.0244,2.1341,,,,SGN
166965072233,0.5115,-0.3389,1.9207,2.6220,3.5366,2.1341,,,,SGN
166965072234,0.5127,-0.3269,1.9543,2.8659,3.9024,2.4390,,,,SGN
166965072235,0.5566,-0.3032,2.0049,2.6829,4.0244,3.1707,,,,SGN
166965072236,0.5813,-0.2954,2.0156,2.3780,5.6098,3.9634,,,,SGN
166965072237,0.5901,-0.3203,1.9900,2.1341,8.3537,4.4512,,,,SGN
166965072238,0.5618,-0.3228,1.9438,2.8049,11.8293,4.2683,,,,SGN
166965072239,0.5132,-0.3062,1.9119,3.1098,12.5610,4.2073,,,,SGN
166965072240,0.4795,-0.3027,1.8914,3.4756,10.4268,4.3902,,,,SGN
166965072241,,,,,,,-13.5000,-66.0000,-4.3125,SGN
166965072242,0.5024,-0.2889,1.9106,2.7134,7.9878,3.7805,,,,SGN
166965072243,0.5017,-0.2832,1.9414,1.4634,6.6463,3.3537,,,,SGN
166965072244,0.5105,-0.2766,1.9463,0.1829,6.3415,2.0732,,,,SGN
166965072245,0.5422,-0.2739,1.9500,-0.2439,7.0732,1.8293,,,,SGN
166965072246,0.5554,-0.2761,1.9258,-0.9146,8.1707,1.2195,,,,SGN
166965072247,0.5317,-0.2905,1.8860,-0.7317,9.3902,1.0976,,,,SGN
166965072248,0.4753,-0.2969,1.8589,0.3659,9.0244,-0.2439,,,,SGN
166965072250,0.4868,-0.2703,1.9363,-1.2195,7.5000,-0.5488,,,,SGN
166965072251,0.5972,-0.2866,1.9241,-1.0976,8.7805,0.1220,-13.1875,-67.0625,-4.6875,SGN
166965072252,0.6440,-0.3103,1.9153,-0.6707,14.2073,-0.7927,,,,SGN
166965072253,0.5327,-0.3059,1.9221,-0.3049,19.2073,-2.4390,,,,SGN
166965072254,0.4524,-0.2952,1.9136,0.1220,18.4756,-2.3171,,,,SGN
166965072255,0.3953,-0.2703,1.9263,-0.3049,15.1829,-3.5976,,,,SGN
166965072256,0.3774,-0.2683,1.9626,-0.9146,11.6463,-4.3293,,,,SGN
166965072257,0.4562,-0.2771,1.9707,-1.0366,9.6037,-4.6037,,,,SGN
166965072258,0.4412,-0.2803,1.9746,-1.0366,9.5122,-4.8780,,,,SGN
166965072259,0.4148,-0.2856,1.9768,-0.9146,7.3171,-5.3049,,,,SGN
166965072260,0.4136,-0.2922,1.9780,-0.8537,4.6951,-5.4268,,,,SGN
166965072261,0.4304,-0.2959,1.9895,-0.5488,2.0122,-5.5488,,,,SGN
166965072262,,,,,,,-11.3125,-66.6875,-4.6875,SGN
166965072263,0.4440,-0.2983,1.9655,0.7317,1.0366,-5.8232,,,,SGN
166965072265,0.4570,-0.2903,1.9829,1.5854,0.8537,-4.8780,,,,SGN
166965072266,0.4517,-0.2947,1.9856,2.2561,1.0976,-3.7805,,,,SGN
166965072267,0.4399,-0.2983,1.9941,2.8049,0.9146,-3.3537,,,,SGN
166965072268,0.4338,-0.2930,1.9971,3.2927,0.8537,-2.4390,,,,SGN
166965072269,0.4093,-0.2880,1.9885,3.5671,-0.1830,-0.8232,,,,SGN
166965072271,0.4148,-0.2861,1.9817,3.1098,-2.0122,0.0610,,,,SGN
166965072272,0.4524,-0.2861,1.9614,2.9268,-2.8659,0.5488,-11.3125,-66.6875,-5.8750,SGN
166965072273,0.4785,-0.2771,1.9492,2.6829,-2.8049,0.4268,,,,SGN
166965072274,0.4824,-0.2734,1.9456,2.6829,-1.6463,0.4268,,,,SGN
166965072275,0.4764,-0.2699,1.9489,2.3171,0.3354,0.7012,,,,SGN
166965072276,0.4795,-0.2722,1.9426,2.1341,1.1585,0.6098,,,,SGN
166965072277,0.4758,-0.2710,1.9634,1.9512,1.5854,0.6707,,,,SGN
166965072278,0.4697,-0.2732,1.9607,1.2805,2.0732,0.6707,,,,SGN
166965072280,0.4473,-0.2786,1.9629,0.7317,1.5854,1.2805,,,,SGN
166965072281,0.4309,-0.2849,1.9766,0.3659,0.3659,1.5244,,,,SGN
166965072282,0.4375,-0.2947,1.9697,-0.0610,-1.0976,1.8293,,,,SGN
166965072283,,,,,,,-11.3125,-66.3125,-5.0625,SGN
166965072284,0.4538,-0.3010,1.9760,0.5183,-2.1951,3.4451,,,,SGN
166965072285,0.4304,-0.2917,1.9978,0.0000,-2.0732,4.3293,,,,SGN
166965072286,0.4238,-0.2954,2.0059,0.1220,-4.3902,5.4878,,,,SGN
166965072287,0.4491,-0.2932,1.9850,0.8537,-5.9146,6.4634,,,,SGN
166965072288,0.4648,-0.2910,1.9980,0.7927,-3.2317,7.4390,,,,SGN
166965072289,0.4431,-0.2759,2.0105,0.0000,-2.2561,8.2317,,,,SGN
166965072290,0.4830,-0.2752,1.9693,-0.7317,0.9756,7.8963,,,,SGN
166965072291,,,,,,,-11.6875,-66.3125,-4.3125,SGN
166965072292,0.5352,-0.2732,1.9363,-0.3659,7.7439,7.5000,,,,SGN
166965072293,0.5106,-0.2724,1.9234,-0.0305,11.0976,6.4634,,,,SGN
166965072295,0.4617,-0.2566,1.9126,-0.4268,11.2805,4.8780,,,,SGN
166965072296,0.4798,-0.2747,1.9053,-0.0915,8.7500,4.0854,,,,SGN
166965072298,0.4302,-0.2971,1.8679,0.9756,9.8780,2.7439,,,,SGN
166965072299,0.4534,-0.3012,1.9698,0.1829,6.3415,0.7317,,,,SGN
166965072300,,,,-0.6098,4.8780,0.7927,,,,SGN
166965072301,0.5222,-0.3103,1.9612,-0.3659,4.7561,1.2195,,,,SGN
166965072302,0.4888,-0.2925,1.8982,-0.0610,9.0854,-0.4268,-11.0000,-67.0625,-5.5000,SGN
166965072303,0.4744,-0.3008,1.8704,0.5488,12.3171,0.1220,,,,SGN
166965072304,0.5593,-0.3149,1.8464,1.7073,17.6829,-0.7927,,,,SGN
166965072305,0.6017,-0.2916,1.9187,2.7439,33.4756,-4.2378,,,,SGN
166965072307,0.4580,-0.2285,2.0457,1.4024,44.2073,-6.7683,,,,SGN
166965072308,0.2238,-0.2185,2.0606,-1.8902,37.5305,-7.0732,,,,SGN
166965072309,0.2458,-0.2451,2.0037,,,,,,,SGN
166965072310,,,,-2.7439,23.8415,-8.9024,,,,SGN
166965072311,0.2166,-0.1884,2.0553,-4.2988,19.5732,-7.8354,,,,SGN
166965072312,,,,,,,-8.4375,-66.6875,-4.6875,SGN
166965072313,0.1248,-0.2166,2.0063,-3.0488,9.9390,-8.2927,,,,SGN
166965072314,0.2657,-0.3352,1.9471,-0.7317,-0.1829,-7.1037,,,,SGN
166965072315,0.3906,-0.3464,1.9763,0.9146,-1.6463,-5.7927,,,,SGN
166965072317,0.3546,-0.3823,1.9876,1.1890,-3.3841,-4.0549,,,,SGN
166965072318,0.3684,-0.3701,2.0222,2.0732,-4.9390,-2.0732,,,,SGN
166965072320,0.3791,-0.3258,2.0297,3.4756,-1.4634,0.3354,,,,SGN
166965072321,0.2461,-0.3113,1.9712,5.3659,-0.4878,1.7683,,,,SGN
166965072322,,,,,,,-9.5000,-67.4375,-4.3125,SGN
166965072323,0.2173,-0.2923,1.9713,7.1951,-4.6341,2.4390,,,,SGN
166965072324,0.3088,-0.2615,2.0076,7.1341,-7.9268,2.6829,,,,SGN
166965072325,,,,6.6463,-9.3902,2.9878,,,,SGN
166965072326,0.3551,-0.2625,2.0234,5.8232,-8.4451,3.1707,,,,SGN
166965072327,0.3987,-0.3108,1.9734,5.0000,-8.6585,3.2927,,,,SGN
166965072329,0.4279,-0.3036,1.9630,5.0915,-6.1280,3.2317,,,,SGN
166965072330,0.4880,-0.2698,1.9800,4.4512,-1.8293,4.5732,,,,SGN
166965072332,0.4363,-0.2432,2.0227,3.9024,0.4268,5.0610,,,,SGN
166965072333,,,,,,,-8.8125,-68.1875,-5.5000,SGN
166965072334,0.3481,-0.2383,2.0176,3.4756,1.7683,4.1463,,,,SGN
166965072335,0.2908,-0.2621,1.9569,2.6829,-1.7683,2.6220,,,,SGN
166965072336,0.3369,-0.2427,1.9497,2.1951,-4.9390,0.9146,,,,SGN
166965072337,0.3958,-0.2173,2.0029,1.1585,-4.5732,1.0366,,,,SGN
166965072338,0.3821,-0.2008,2.0249,0.0610,-4.7256,0.6098,,,,SGN
166965072339,0.3467,-0.2400,1.9219,-0.6707,-4.1463,-1.6463,,,,SGN
166965072341,0.4351,-0.2588,1.8894,-0.3049,-1.4634,-1.3415,,,,SGN
166965072342,0.5122,-0.2512,1.8960,1.0366,4.6951,-1.5854,,,,SGN
166965072343,,,,,,,-9.5000,-66.3125,-3.9375,SGN
166965072344,0.4281,-0.2437,1.9383,1.1585,13.7500,-1.7988,,,,SGN
166965072345,0.3979,-0.2363,2.1033,-1.0976,11.7683,-1.2195,,,,SGN
166965072346,0.3872,-0.2546,1.9863,-1.7073,10.2439,-2.2561,,,,SGN
166965072347,0.1892,-0.2623,1.9524,-0.8537,8.9939,-3.3232,,,,SGN
166965072348,0.2085,-0.2375,1.9656,0.8537,-0.5488,-2.8659,,,,SGN
166965072350,0.3061,-0.2432,1.9784,2.3171,-4.5427,-4.5122,,,,SGN
166965072351,0.3845,-0.2625,1.9878,3.7195,-3.9634,-4.8171,,,,SGN
166965072352,0.3306,-0.2732,2.0083,,,,,,,SGN
166965072353,,,,5.6707,-5.7317,-4.6341,-9.1250,-67.8125,-4.6875,SGN
166965072354,0.2532,-0.2583,1.9983,5.5488,-9.8780,-4.6341,,,,SGN
166965072355,0.2590,-0.2366,2.0220,5.1220,-13.2927,-3.5976,,,,SGN
166965072356,0.3781,-0.2334,2.0221,3.7805,-9.6951,-2.1646,,,,SGN
166965072357,0.5183,-0.2737,2.0029,2.9878,0.0610,-1.3415,,,,SGN
166965072358,0.5339,-0.2998,1.9895,2.9878,6.5854,-0.4268,,,,SGN
166965072359,0.5432,-0.3022,1.9976,3.6585,9.8780,1.4634,,,,SGN
166965072361,0.4700,-0.2991,2.0149,2.8659,10.6707,2.0732,,,,SGN
166965072362,0.3045,-0.3043,1.9845,2.7134,4.9085,0.5183,,,,SGN
166965072364,,,,,,,-8.8125,-68.5000,-4.6875,SGN
166965072365,0.2974,-0.2677,1.9275,3.6890,0.6098,0.5488,,,,SGN
166965072366,0.2310,-0.2461,1.9985,4.8780,-2.1951,-1.2195,,,,SGN
166965072367,0.2051,-0.1946,2.1060,1.5854,-9.9390,-0.7927,,,,SGN
166965072368,0.3402,-0.1650,1.9806,1.4939,-14.8476,-1.0366,,,,SGN
166965072369,0.3665,-0.2009,1.8921,2.5610,-9.2073,-1.4024,,,,SGN
166965072370,0.4055,-0.2065,1.8706,2.9268,-7.8049,-0.7317,,,,SGN
166965072371,0.4280,-0.1621,1.8899,2.6220,-3.2927,-0.9756,,,,SGN
166965072372,0.4465,-0.1450,1.9856,1.8293,-0.9756,-0.9146,,,,SGN
166965072373,,,,,,,-10.2500,-68.5000,-3.5000,SGN
166965072374,0.4377,-0.1675,2.0581,0.1220,1.3415,-1.1585,,,,SGN
166965072375,0.4375,-0.2095,2.0112,-0.8537,2.8049,-1.4634,,,,SGN
166965072376,0.4094,-0.2212,1.9780,-1.6463,4.7561,-1.7683,,,,SGN
166965072377,0.3446,-0.2369,1.9266,-1.6463,4.0854,-1.8902,,,,SGN
166965072378,0.3352,-0.2539,1.9502,-1.4634,1.7073,-1.4024,,,,SGN
166965072379,0.3540,-0.2600,1.9863,-1.2805,0.8537,-1.0976,,,,SGN
166965072380,0.3767,-0.2678,2.0225,-2.0732,0.0610,-0.9756,,,,SGN
166965072381,0.3877,-0.2700,2.0476,-2.9268,-0.4268,-0.8537,,,,SGN
166965072383,0.3740,-0.2805,2.0146,-3.2317,-1.8293,-0.6707,-9.1250,-67.0625,-4.3125,SGN
166965072384,0.3193,-0.2844,1.9856,-3.1098,-5.4268,-0.6098,,,,SGN
166965072385,0.2903,-0.2605,1.9895,-3.8415,-9.2073,-0.6098,,,,SGN
166965072386,0.3891,-0.2475,1.9830,-3.2317,-9.6646,-0.7927,,,,SGN
166965072387,0.4863,-0.2485,1.9514,-2.1951,-3.9634,-0.3049,,,,SGN
166965072388,0.4331,-0.2258,1.9741,-2.1951,-0.0610,-0.1829,,,,SGN
166965072389,0.3496,-0.2080,1.9929,-2.5610,-0.5488,-0.1220,,,,SGN
166965072390,0.3342,-0.2134,1.9944,-2.9268,-2.6220,-0.1829,,,,SGN
166965072391,0.3816,-0.2312,1.9690,-2.8659,-2.5610,-0.2439,,,,SGN
166965072393,0.4426,-0.2610,1.9509,-2.0122,-0.3659,-0.1220,,,,SGN
166965072394,,,,,,,-9.5000,-68.8750,-4.3125,SGN
166965072395,0.3949,-0.2530,1.9991,-1.9817,2.4085,-0.4269,,,,SGN
166965072396,0.3267,-0.2461,2.0198,-2.3780,-0.7317,0.0000,,,,SGN
166965072397,0.3223,-0.2751,2.0051,-1.7073,-3.9024,0.5488,,,,SGN
166965072398,0.3486,-0.2984,1.9806,0.4878,-6.5244,2.2866,,,,SGN
166965072399,0.3523,-0.2957,1.9314,2.3780,-6.0366,4.9390,,,,SGN
166965072400,0.3816,-0.2759,2.0115,1.3415,-8.3537,6.5854,,,,SGN
166965072401,0.4365,-0.2468,2.1914,-0.6098,-8.4146,9.8171,,,,SGN
166965072402,0.4509,-0.2644,2.1040,-1.7073,-7.2561,10.6098,,,,SGN
166965072403,0.3574,-0.3284,1.9719,-1.2195,-7.0122,9.5732,,,,SGN
166965072404,0.3171,-0.3442,1.9746,-1.5854,-8.1098,8.7805,-11.6875,-68.8750,-4.6875,SGN
166965072405,0.3950,-0.3467,2.0273,-1.4634,-11.6463,10.4268,,,,SGN
166965072406,0.4150,-0.3591,1.9993,-2.3171,-13.1098,8.0488,,,,SGN
166965072407,0.4006,-0.3884,1.9922,-3.7195,-13.4146,5.0610,,,,SGN
166965072408,0.4678,-0.3940,1.9585,-4.0244,-17.6829,5.3049,,,,SGN
166965072409,0.5156,-0.3386,1.9143,-3.6585,-19.8171,6.0976,,,,SGN
166965072410,0.5195,-0.2842,1.9451,-2.9878,-16.0976,5.6098,,,,SGN
166965072411,0.5129,-0.2390,1.9624,-2.8049,-12.8049,4.8780,,,,SGN
166965072412,0.4834,-0.1873,1.9512,-2.9878,-9.2073,5.4268,,,,SGN
166965072413,0.4224,-0.1631,1.8997,-2.8659,-6.5854,5.0610,-11.0000,-68.8750,-4.6875,SGN
166965072414,0.4031,-0.1516,1.8923,-1.8293,-5.2439,3.2317,,,,SGN
166965072415,0.4058,-0.1279,1.9009,-2.3780,-3.5976,2.6220,,,,SGN
166965072416,0.4167,-0.1216,1.9336,-1.7073,-3.1098,2.9268,,,,SGN
166965072417,0.3872,-0.1526,1.9270,-0.5488,-5.9756,2.6220,,,,SGN
166965072418,0.3416,-0.1838,1.9185,0.7927,-10.1220,2.1341,,,,SGN
166965072419,0.3894,-0.2024,1.9092,2.5000,-11.9512,2.4390,,,,SGN
166965072420,0.4626,-0.2251,1.9026,3.7195,-9.5122,1.5854,,,,SGN
166965072421,0.5076,-0.2500,1.9324,5.6098,-5.2439,1.2805,,,,SGN
166965072422,0.5107,-0.2573,1.9189,7.1951,-1.0366,0.6707,,,,SGN
166965072423,0.4563,-0.2478,1.9287,8.0488,2.1341,-0.6098,,,,SGN
166965072424,,,,,,,-10.2500,-68.1875,-4.3125,SGN
166965072425,0.4165,-0.2344,1.9531,8.7805,2.4390,-1.4634,,,,SGN
166965072426,0.4263,-0.2273,1.9592,9.7561,2.0122,-1.0366,,,,SGN
166965072427,0.4541,-0.2148,1.9834,10.0000,3.2317,-1.4634,,,,SGN
166965072428,0.4896,-0.2045,1.9840,10.9146,8.0488,-2.6829,,,,SGN
166965072429,0.5308,-0.1719,2.0400,11.2805,11.5244,-0.4268,,,,SGN
166965072430,0.5151,-0.1772,2.0371,11.0976,11.3415,1.0366,,,,SGN
166965072431,0.5154,-0.2104,2.0173,10.8537,11.2195,0.1829,,,,SGN
166965072432,0.4888,-0.2625,2.0107,10.9146,10.3049,-0.3049,,,,SGN
166965072433,0.4141,-0.3015,1.9849,,,,,,,SGN
166965072434,0.3826,-0.3110,1.9641,10.4268,8.2927,-0.4878,-11.0000,-68.5000,-5.8750,SGN
166965072435,0.4072,-0.3108,2.0103,9.0854,5.0000,-1.3415,,,,SGN
166965072436,0.4414,-0.3025,2.0437,8.7805,3.4146,-0.8537,,,,SGN
166965072437,0.4345,-0.3042,2.0671,7.8659,5.7317,0.7317,,,,SGN
166965072438,,,,5.6098,7.6220,3.2927,,,,SGN
166965072439,0.3384,-0.2866,2.1255,3.1707,6.1585,3.4146,,,,SGN
166965072440,0.3800,-0.2726,1.9759,2.3780,1.4024,4.0244,,,,SGN
166965072441,,,,2.9268,-1.5244,1.7683,,,,SGN
166965072442,0.4753,-0.2756,1.8721,,,,,,,SGN
166965072443,0.4807,-0.2542,1.8958,2.6524,-0.4268,0.3963,,,,SGN
166965072444,0.4668,-0.2063,1.9612,2.0732,2.8659,-0.0610,,,,SGN
166965072445,,,,,,,-9.1250,-67.8125,-4.6875,SGN
166965072446,0.4541,-0.1880,1.9594,1.5244,2.2866,-1.5549,,,,SGN
166965072447,0.3809,-0.1868,1.9514,1.5244,0.2439,-3.4146,,,,SGN
166965072448,0.3528,-0.1592,1.9636,1.4024,-2.6220,-3.6585,,,,SGN
166965072449,0.3609,-0.1238,1.9585,0.9451,-5.0305,-4.5427,,,,SGN
166965072451,0.4014,-0.1333,1.9661,0.9756,-5.3049,-4.2073,,,,SGN
166965072452,0.4469,-0.1566,1.9506,1.4024,-2.9268,-4.2683,,,,SGN
166965072454,0.4658,-0.1904,1.9321,2.2561,1.3415,-4.5732,,,,SGN
