mean,0.05030094339622642,-0.027195283018867922,0.3046283018867924,-1.0457899371069181,10.178517295597482,-0.16030125786163515,-1.4038915094339623,-2.9711084905660377,-0.4801493710691824
std,0.16980486991746627,0.04266823532507068,0.44617379620552705,5.412331576708796,80.74203694075584,2.3349628468997525,8.065411072387063,16.515638144552238,2.6992944218596984
min,-0.2629,-0.156,0.0,-16.0976,-167.1951,-7.2561,-67.5,-95.75,-17.0
25%,0.0,-0.064925,0.0,-4.00915,-2.42375,-1.1585,0.0,0.0,0.0
50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75%,0.0,0.0,0.8988499999999999,0.0,71.112825,0.71645,0.0,0.0,0.0
max,0.7046,0.0,1.0808,18.7195,149.5732,7.1341,0.0,0.0,0.0
count,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311.0
mean,0.2984855305466238,-0.0060794212218649515,0.10329003215434082,4.085168488745981,-36.94455562700965,-1.9137697749196143,-2.4766881028938905,-3.152331189710611,0.17986334405144694
std,0.43980666296676263,0.02115536447607434,0.22102378093551656,4.871777921315456,51.74752838255979,3.082309630139587,13.681884404232974,17.32651062258283,2.289393487749273
min,0.0,-0.0959,-0.0081,-10.3049,-154.6951,-12.0122,-83.5,-101.1875,-12.875
25%,0.0,0.0,0.0,0.0,-89.93905000000001,-3.8415,0.0,0.0,0.0
50%,0.0,0.0,0.0,3.4756,-9.2073,-0.6707,0.0,0.0,0.0
75%,0.7868999999999999,0.0,0.03475,8.62805,0.0,0.0,0.0,0.0,0.0
max,1.1345,0.0276,0.8569,13.4756,108.7805,7.5,0.0,0.0,18.5625
count,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0
mean,0.14287460317460318,-0.024597777777777777,0.23919523809523813,-4.690861587301587,58.99400063492063,3.132793015873016,-1.8507936507936509,-3.0375,-0.2716269841269841
std,0.31674564428671026,0.044778738714995915,0.3836552965483583,7.324941137657284,61.251619299761614,3.765360896967204,10.738082397704718,16.80572061004615,2.2728002663460463
min,-0.1501,-0.134,0.0,-30.4268,-5.7317,-2.3171,-81.6875,-99.75,-17.4375
25%,0.0,-0.036500000000000005,0.0,-5.8537,0.0,0.0,0.0,0.0,0.0
50%,0.0,0.0,0.0,-1.9512,38.8415,1.7683,0.0,0.0,0.0
75%,0.0,0.0,0.5051,0.0,109.66465,5.6707,0.0,0.0,0.0
